Date_SNPS,Open_SNPS,High_SNPS,Low_SNPS,Close_SNPS,Adj Close_SNPS,Volume_SNPS,Daily Return(%)_SNPS,Vol5_SNPS,Vol10_SNPS,Vol20_SNPS,Vol60_SNPS,SMA5_SNPS,SMA10_SNPS,SMA30_SNPS,SMA60_SNPS,SMA100_SNPS,EMA5_SNPS,EMA10_SNPS,EMA30_SNPS,EMA60_SNPS,EMA100_SNPS,Short12_SNPS,Long26_SNPS,MACD_SNPS,SIGNAL9_SNPS,Ret5/10_SNPS,Ret10/30_SNPS,Ret30/60_SNPS,Ret30/100_SNPS,Emaret5/10_SNPS,Emaret10/30_SNPS,Emaret30/60_SNPS,Emaret30/100_SNPS,RetMACD_SNPS,DayRange_SNPS,average20r_SNPS,PRVHI_SNPS,HitLevel_SNPS,hitlevel_2_SNPS,hitlevel_1.8_SNPS
2011-01-28,27.43000030517578,27.60000038146973,26.78000068664551,26.84000015258789,26.84000015258789,1181000,-2.32896433882676,1.833573359004566,1.510512940396803,,,26.93999977111816,26.78499984741211,,,,26.92822591201864,26.83976999668949,,,,26.8166848007034,,,,1.080473198696124,1.080473198696124,0.0,0.0,-1.080473198696124,1.080473198696124,1.080473198696124,0.0,0.0,0.8499984741211009,,,,,
2011-01-31,26.84000015258789,27.29999923706055,26.45000076293945,27.1299991607666,27.1299991607666,1424800,1.080473198696124,1.686577682166108,1.484594772260666,,,27.01599960327149,26.81699981689453,,,,26.99548366160129,26.8925389356126,,,,26.86488700994389,,,,2.395877427150436,2.395877427150436,0.0,0.0,-2.395877427150436,2.395877427150436,2.395877427150436,0.0,0.0,0.6599998474121129,0.4915001869201655,27.29999923706055,,,
2011-02-01,27.36000061035156,27.97999954223633,27.31999969482422,27.78000068664551,27.78000068664551,987600,2.395877427150436,1.908005330951572,1.640061135734152,1.243704930659515,,27.22199974060059,26.89099979400635,,,,27.25698933661603,27.05389561761858,,,,27.00567372943645,,,,0.7559362105185281,0.7559362105185281,0.0,0.0,-0.7559362105185281,0.7559362105185281,0.7559362105185281,0.0,0.0,0.6499996185302805,0.5035001754760741,27.97999954223633,26.21869882583619,26.31699886322022,26.41529890060425
2011-02-02,27.60000038146973,28.19000053405762,27.54000091552734,27.98999977111816,27.98999977111816,1439600,0.7559362105185281,1.901658263429948,1.56018123059201,1.239011899183374,,27.4439998626709,27.01799983978271,,,,27.50132614811675,27.22409637280033,,,,27.15710850507979,,,,0.03572786339269054,0.03572786339269054,0.0,0.0,-0.03572786339269054,0.03572786339269054,0.03572786339269054,0.0,0.0,0.5100002288818288,0.5185002326965324,28.19000053405762,26.87229915618897,26.97299919128418,27.0736992263794
2011-02-03,28.04999923706055,28.14999961853027,27.63999938964844,28.0,28.0,1081900,0.03572786339269054,1.743018835577141,1.431245951634898,1.235508409933954,,27.54799995422363,27.18299980163574,,,,27.66755076541116,27.3651697595639,,,,27.2867841196829,,,,1.17857115609304,1.17857115609304,0.0,0.0,-1.17857115609304,1.17857115609304,1.17857115609304,0.0,0.0,0.4200000762939418,0.5250001907348626,28.14999961853027,27.04930002212525,27.15300006866456,27.25670011520386
2011-02-04,28.0,28.32999992370605,27.90999984741211,28.32999992370605,28.32999992370605,1063600,1.17857115609304,0.8567872382582788,1.387637573781666,1.244306404758202,,27.84599990844726,27.39299983978271,,,,27.88836715150946,27.54059342577156,,,,27.44727885876338,,,,-0.1058972351792936,-0.1058972351792936,0.0,0.0,0.1058972351792936,-0.1058972351792936,-0.1058972351792936,0.0,0.0,0.3099994659423793,0.5090001106262202,28.32999992370605,26.99499919891357,27.09999923706054,27.20499927520752
2011-02-07,28.32999992370605,28.48999977111816,28.18000030517578,28.29999923706055,28.29999923706055,724500,-0.1058972351792936,1.010359068177052,1.34330499679575,1.247660746638561,,28.07999992370605,27.54799976348877,,,,28.02557784669316,27.67866720964229,,,,27.57846660927064,,,,0.07067299753660954,0.07067299753660954,0.0,0.0,-0.07067299753660954,0.07067299753660954,0.07067299753660954,0.0,0.0,0.2700004577636719,0.5065001487731926,28.48999977111816,27.21019968032837,27.31199970245361,27.41379972457885
2011-02-08,28.22999954223633,28.43000030517578,28.15999984741211,28.31999969482422,28.31999969482422,760900,0.07067299753660954,0.5543242267521795,1.34013767722779,1.248443376772845,,28.1879997253418,27.70499973297119,,,,28.12371846273685,27.795273116039,,,,27.69254862243273,27.08307684384859,0.6094717785841368,,1.235877066530112,1.235877066530112,0.0,0.0,-1.235877066530112,1.235877066530112,1.235877066530112,0.0,0.0,0.5699996948242188,0.5150000572204586,28.43000030517578,27.37569944381714,27.47699947357178,27.57829950332641
2011-02-09,28.29999923706055,28.75,28.18000030517578,28.67000007629395,28.67000007629395,1380600,1.235877066530112,0.6647384795503054,1.355185217891352,1.233183671894934,,28.32399978637695,27.88399982452393,,,,28.30581233392255,27.95431438153989,,,,27.84292576918061,27.20062671291862,0.6422990562619901,,0.4185589079667116,0.4185589079667116,0.0,0.0,-0.4185589079667116,0.4185589079667116,0.4185589079667116,0.0,0.0,0.6800003051757812,0.5260000228881833,28.75,27.29700017929077,27.40000019073486,27.50300020217896
2011-02-10,28.5,29.04000091552734,28.36000061035156,28.79000091552734,28.79000091552734,1101500,0.4185589079667116,0.6209478091542185,1.236864563125233,1.233191711614938,,28.48199996948242,28.01499996185303,,,,28.46720852779081,28.10625738771943,,,,27.98862963784934,27.31835813533408,0.6702715025152557,,-0.0347350766370952,-0.0347350766370952,0.0,0.0,0.0347350766370952,-0.0347350766370952,-0.0347350766370952,0.0,0.0,0.2899990081787109,0.5279999732971188,29.04000091552734,27.592799949646,27.69799995422363,27.80319995880127
2011-02-11,28.76000022888184,28.89999961853027,28.61000061035156,28.78000068664551,28.78000068664551,572000,-0.0347350766370952,0.5517893275986909,0.7920305885420329,1.206399244257758,,28.57200012207031,28.20900001525879,,,,28.57147258074238,28.22875616934235,,,,28.11037902997182,27.42662795394974,0.6837510760220837,,0.8686587701021318,0.8686587701021318,0.0,0.0,-0.8686587701021318,0.8686587701021318,0.8686587701021318,0.0,0.0,0.4699993133544993,0.5224999427795411,28.89999961853027,27.87840097427368,27.9840009689331,28.08960096359253
2011-02-14,28.70000076293945,29.17000007629395,28.70000076293945,29.03000068664551,29.03000068664551,1187400,0.8686587701021318,0.5370342874065078,0.7836047307925876,1.189717666096605,,28.7180004119873,28.39900016784668,27.31433334350586,,,28.72431528271009,28.3744369906702,27.31433334350586,,,28.2518592848447,27.54539630451979,0.7064629803249041,,0.4478097061375569,0.4478097061375569,0.4478097061375569,0.0,-0.4478097061375569,0.4478097061375569,0.4478097061375569,0.4478097061375569,0.0,0.3299999237060582,0.5164999008178717,29.17000007629395,27.75049974441528,27.85499973297119,27.9594997215271
2011-02-15,28.84000015258789,29.17000007629395,28.84000015258789,29.15999984741211,29.15999984741211,1078900,0.4478097061375569,0.4833926151868754,0.5015539060048867,1.185031147262917,,28.88600044250488,28.53700008392334,27.38666667938232,,,28.8695434709441,28.51726660098691,27.43340860182239,,,28.39157321754738,27.66499656695626,0.7265766505911166,,-0.4801076487689547,-0.4801076487689547,-0.4801076487689547,0.0,0.4801076487689547,-0.4801076487689547,-0.4801076487689547,-0.4801076487689547,0.0,0.3400001525878906,0.5169999122619636,29.17000007629395,28.03370029449463,28.13700027465821,28.24030025482178
2011-02-16,29.01000022888184,29.35000038146973,29.01000022888184,29.02000045776367,29.02000045776367,1475900,-0.4801076487689547,0.5158083245900876,0.5748902078148981,1.145831550545575,,28.95600051879883,28.64000015258789,27.45933335622152,,,28.91969579988396,28.6086727567645,27.53576936672183,,,28.48825433142681,27.76536722553459,0.7228871058922195,,-1.654030098775945,-1.654030098775945,-1.654030098775945,0.0,1.654030098775945,-1.654030098775945,-1.654030098775945,-1.654030098775945,0.0,0.6299991607666016,0.5244997978210456,29.35000038146973,28.03260026931763,28.13600025177002,28.23940023422242
2011-02-17,28.92000007629395,29.0,28.3700008392334,28.54000091552734,28.54000091552734,1677600,-1.654030098775945,0.9717649413464613,0.8597157037228644,1.169493280252682,,28.90600051879883,28.69400024414062,27.51800003051758,,,28.79313083843176,28.59618696744865,27.60055849890283,,,28.49621534436535,27.82274749886739,0.6734678454979672,,0.3153407230281389,0.3153407230281389,0.3153407230281389,0.0,-0.3153407230281389,0.3153407230281389,0.3153407230281389,0.3153407230281389,0.0,0.25,0.5179998397827157,29.0,28.19610082626343,28.30100078582764,28.40590074539185
2011-02-18,28.60000038146973,28.71999931335449,28.46999931335449,28.6299991607666,28.6299991607666,1308400,0.3153407230281389,0.9962923129491977,0.7904819161185246,1.15216781573383,,28.87600021362305,28.72400016784668,27.58299999237061,,,28.73875361254337,28.602334638961,27.66697402547469,,,28.51679746996555,27.88254391826733,0.6342535516982188,0.6743823941542103,-2.200486130750318,-2.200486130750318,-2.200486130750318,0.0,2.200486130750318,-2.200486130750318,-2.200486130750318,-2.200486130750318,2.200486130750318,0.6000003814697195,0.5189998626708986,28.71999931335449,27.86040035247802,27.96400032043457,28.06760028839111
2011-02-22,28.19000053405762,28.54000091552734,27.94000053405762,28.0,28.0,1110000,-2.200486130750318,1.178701289410427,1.078542264364328,1.235066963158481,,28.67000007629395,28.69400024414062,27.625,,,28.49250240836225,28.492819250059,27.68845957221826,,,28.43729016689392,27.89124436876604,0.5460457981278815,0.6487150749489445,2.357142312186105,-2.357142312186105,-2.357142312186105,0.0,2.357142312186105,2.357142312186105,-2.357142312186105,-2.357142312186105,2.357142312186105,0.8599987030029297,0.5434997558593752,28.54000091552734,27.57819961547851,27.68199958801269,27.78579956054687
2011-02-23,28.05999946594238,28.05999946594238,27.20000076293945,27.34000015258789,27.34000015258789,1175700,-2.357142312186105,1.154584063287357,1.288382853155614,1.364448824219574,,28.3060001373291,28.59600028991699,27.64333330790202,,,28.1083349897708,28.28321577779153,27.66597831933888,,,28.26847631853915,27.85041146386396,0.4180648546751939,0.6025850308941945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000003814697301,0.5429997444152838,28.05999946594238,27.34430145263671,27.45300140380859,27.56170135498046
2011-02-24,27.30999946594238,27.75,27.14999961853027,27.34000015258789,27.34000015258789,1427500,0.0,1.253016526925384,1.174208732582772,1.361875862381839,,27.97000007629395,28.46300029754639,27.66966667175293,,,27.8522233773765,28.1117220277545,27.64494746987107,,,28.12563383146972,27.81260321858425,0.313030612885477,0.544674147292451,-1.426479105602804,1.426479105602804,1.426479105602804,0.0,-1.426479105602804,-1.426479105602804,1.426479105602804,1.426479105602804,-1.426479105602804,0.3099994659423899,0.5209997177124033,27.75,26.86540002822876,26.97399997711181,27.08259992599487
2011-02-25,27.48999977111816,27.79999923706055,27.48999977111816,27.72999954223633,27.72999954223633,964900,1.426479105602804,1.654296366386965,1.295701865039525,1.306065516410937,,27.80799980163574,28.35700016021729,27.7056666692098,,,27.81148209899644,28.04231793947847,27.65043470034625,,,28.06476701774151,27.80648442774366,0.2582825899978474,0.4873958358335303,0.03606285267553436,-0.03606285267553436,-0.03606285267553436,0.0,0.03606285267553436,0.03606285267553436,-0.03606285267553436,-0.03606285267553436,0.03606285267553436,0.3000011444091797,0.4949997901916513,27.79999923706055,26.60380062103271,26.70800056457519,26.81220050811767
2011-02-28,27.8700008392334,28.01000022888184,27.70999908447266,27.71999931335449,27.71999931335449,1703400,-0.03606285267553436,1.614632748357852,1.295664120657918,1.180536613067685,,27.62599983215332,28.25100002288819,27.74833329518636,,,27.7809878371158,27.98371455291047,27.65492273989517,,,28.0117258324512,27.80007812297409,0.2116477094771056,0.4322462105622454,1.443000102592227,-1.443000102592227,-1.443000102592227,0.0,1.443000102592227,1.443000102592227,-1.443000102592227,-1.443000102592227,1.443000102592227,0.5799999237060582,0.4814998626708992,28.01000022888184,26.71099969863892,26.80999965667725,26.90899961471558
2011-03-01,27.70000076293945,27.8700008392334,27.29000091552734,27.31999969482422,27.31999969482422,1847700,-1.443000102592227,1.458865681704609,1.256338104864155,1.212313346126475,,27.48999977111816,28.07999992370605,27.76533330281575,,,27.6273251230186,27.86303912416751,27.6333148015035,,,27.90530642666243,27.76451675792595,0.1407896687364811,0.3739549021970926,-1.06149677440253,1.06149677440253,1.06149677440253,0.0,-1.06149677440253,-1.06149677440253,1.06149677440253,1.06149677440253,-1.06149677440253,0.6499996185302805,0.4809998512268076,27.8700008392334,26.95070053100586,27.04700050354004,27.14330047607422
2011-03-02,27.20000076293945,27.85000038146973,27.20000076293945,27.61000061035156,27.61000061035156,899500,1.06149677440253,1.1226739072714,1.3261542796865,1.108192342032673,,27.5439998626709,27.925,27.78433329264323,,,27.62155028546292,27.81703212165552,27.63181066013886,,,27.85987476261461,27.75307111736489,0.1068036452497196,0.320524650807618,-0.7968102444445796,0.7968102444445796,0.7968102444445796,0.0,-0.7968102444445796,-0.7968102444445796,0.7968102444445796,0.7968102444445796,-0.7968102444445796,0.2600002288818288,0.4614998817443849,27.85000038146973,26.81180116653442,26.90800113677978,27.00420110702515
2011-03-03,27.77000045776367,28.02000045776367,27.76000022888184,27.82999992370605,27.82999992370605,1183800,0.7968102444445796,1.143235233790515,1.392052537481981,1.109744571336948,,27.64199981689453,27.80599994659424,27.82133331298828,,,27.69103349821064,27.81938990384653,27.64459706423997,,,27.85527863355175,27.75876954746424,0.09650908608751507,0.2757215378635974,0.503052066231508,0.503052066231508,-0.503052066231508,0.0,0.503052066231508,0.503052066231508,-0.503052066231508,-0.503052066231508,0.503052066231508,0.4300003051757884,0.4574998855590829,28.02000045776367,26.83470064163208,26.92700061798096,27.01930059432984
2011-03-04,27.76000022888184,27.92000007629395,27.48999977111816,27.69000053405762,27.69000053405762,802500,-0.503052066231508,1.011833421342012,1.323576807612924,1.114777740380909,,27.63400001525879,27.72099990844726,27.86599998474121,,,27.6906891768263,27.7958645638849,27.64752632035724,,,27.82985123362958,27.75367554647115,0.07617568715842538,0.235812367722563,1.516793312363316,1.516793312363316,-1.516793312363316,0.0,1.516793312363316,1.516793312363316,-1.516793312363316,-1.516793312363316,1.516793312363316,0.7600002288818395,0.4744998931884778,27.92000007629395,27.01350070953369,27.1050006866455,27.19650066375732
2011-03-07,27.70000076293945,27.88999938964844,27.1299991607666,27.27000045776367,27.27000045776367,1038400,-1.516793312363316,1.212718625871662,1.356265150589724,1.121377393229052,,27.54400024414063,27.58500003814697,27.90066668192545,,,27.55045960380542,27.7002529082265,27.62316981309314,,,27.74372034503482,27.71784776212245,0.02587258291237049,0.1938244107605245,-1.760174309420217,-1.760174309420217,1.760174309420217,0.0,-1.760174309420217,-1.760174309420217,1.760174309420217,1.760174309420217,-1.760174309420217,0.7900009155273402,0.4984999656677259,27.88999938964844,26.8761003112793,26.97100028991699,27.06590026855469
2011-03-08,27.34000015258789,27.95000076293945,27.15999984741211,27.75,27.75,1185700,1.760174309420217,1.313629658723735,1.375271468629866,1.202927402076384,,27.63000030517578,27.56000003814697,27.93400001525879,,,27.61697306920362,27.7092978340035,27.63135240579681,,,27.7446864457987,27.72022940937264,0.02445703642605679,0.159950935893631,-0.1441474433417665,0.1441474433417665,-0.1441474433417665,0.0,0.1441474433417665,0.1441474433417665,-0.1441474433417665,-0.1441474433417665,0.1441474433417665,0.4099998474121129,0.5054999351501479,27.95000076293945,26.79329946517944,26.89299945831299,26.99269945144653
2011-03-09,27.80999946594238,27.93000030517578,27.52000045776367,27.70999908447266,27.70999908447266,988700,-0.1441474433417665,1.252670495792271,1.123301492326235,1.202365116784879,,27.65,27.59699993133545,27.96599998474121,,,27.64798174095997,27.7094253340888,27.63642638506622,,,27.73934992867161,27.7194716075282,0.01987832114341614,0.131936412943588,-2.562248675318466,2.562248675318466,-2.562248675318466,0.0,2.562248675318466,2.562248675318466,-2.562248675318466,-2.562248675318466,2.562248675318466,0.7399997711181605,0.513999938964845,27.93000030517578,26.83790090560912,26.93900089263915,27.04010087966918
2011-03-10,27.32999992370605,27.57999992370605,26.84000015258789,27.0,27.0,1895600,-2.562248675318466,1.618511876721632,1.41355612633167,1.277542919125593,,27.48400001525879,27.56299991607666,27.97000001271566,,,27.43198782730665,27.58043890970901,27.59536661828776,,,27.62560378579906,27.66617741437796,-0.04057362857890467,0.0974344046390895,-0.1111136542426347,-0.1111136542426347,0.1111136542426347,0.0,-0.1111136542426347,-0.1111136542426347,-0.1111136542426347,0.1111136542426347,-0.1111136542426347,0.3899993896484411,0.499499893188478,27.57999992370605,26.79920043945312,26.90200042724609,27.00480041503906
2011-03-11,26.8700008392334,27.15999984741211,26.77000045776367,27.03000068664551,27.03000068664551,882300,0.1111136542426347,1.650062911928716,1.311593517325695,1.270374812672247,,27.35200004577637,27.49300003051758,27.95500005086263,,,27.29799211375294,27.48035923278838,27.55889139689148,,,27.53397253977543,27.61905321232371,-0.08508067254827623,0.06093138920161636,0.3329639300836432,0.3329639300836432,-0.3329639300836432,0.0,0.3329639300836432,0.3329639300836432,0.3329639300836432,-0.3329639300836432,0.3329639300836432,0.4200000762939382,0.5059999465942393,27.15999984741211,26.4811001586914,26.5810001373291,26.68090011596679
2011-03-14,26.79000091552734,27.14999961853027,26.72999954223633,26.94000053405762,26.94000053405762,807400,-0.3329639300836432,1.543894677661249,1.309632656503973,1.268757640687213,,27.28600006103516,27.41500015258789,27.95833339691162,,,27.17866158718783,27.38211219665551,27.51896295412801,,,27.44259223120346,27.56875301393363,-0.1261607827301674,0.02351295481525961,1.262064386962656,1.262064386962656,-1.262064386962656,0.0,1.262064386962656,1.262064386962656,1.262064386962656,-1.262064386962656,1.262064386962656,0.9599990844726491,0.5304999351501468,27.14999961853027,26.04679996490478,26.14799995422363,26.24919994354248
2011-03-15,26.32999992370605,26.80999946594238,25.85000038146973,26.60000038146973,26.60000038146973,972300,-1.262064386962656,1.094323262372459,1.292880314001177,1.252865523342512,,27.0560001373291,27.34300022125244,27.94066677093506,,,26.98577451861513,27.23991004843991,27.45967504621457,,,27.31296271585981,27.49699355967704,-0.1840308438172329,-0.01799580491123889,0.6390980220149751,0.6390980220149751,-0.6390980220149751,0.0,0.6390980220149751,0.6390980220149751,0.6390980220149751,-0.6390980220149751,0.6390980220149751,0.5699996948242188,0.5424999237060548,26.80999946594238,25.98289976119995,26.08899974822998,26.19509973526
2011-03-16,26.3799991607666,26.90999984741211,26.34000015258789,26.43000030517578,26.43000030517578,1245400,-0.6390980220149751,1.036731340933036,1.20898701509028,1.236310733209887,,26.80000038146973,27.22500019073486,27.8956667582194,,,26.80051644746869,27.09265373148279,27.39324441776046,,,27.17712234498535,27.41795702230658,-0.2408346773212315,-0.06256357939323742,-0.3783593655507717,-0.3783593655507717,0.3783593655507717,0.0,-0.3783593655507717,-0.3783593655507717,-0.3783593655507717,0.3783593655507717,-0.3783593655507717,0.3800010681152273,0.5444999694824217,26.90999984741211,25.61649963378906,25.72499961853027,25.83349960327148
2011-03-17,26.75,26.86000061035156,26.47999954223633,26.53000068664551,26.53000068664551,681200,0.3783593655507717,0.6439830723886071,1.168397038409697,1.251228553362326,,26.70600051879883,27.09500026702881,27.84700012207031,,,26.71034452719429,26.99035317787602,27.33755127381756,,,27.07756516677922,27.35218247892428,-0.274617312145061,-0.1049743259436021,-0.3769260140706545,-0.3769260140706545,0.3769260140706545,0.0,-0.3769260140706545,-0.3769260140706545,-0.3769260140706545,0.3769260140706545,-0.3769260140706545,0.4300003051757812,0.5345000267028807,26.86000061035156,25.71209991455078,25.82099990844727,25.92989990234375
2011-03-18,26.72999954223633,26.82999992370605,26.39999961853027,26.6299991607666,26.6299991607666,1299300,0.3769260140706545,0.6999915517774846,1.198471554781302,1.229749909531993,,26.62600021362305,26.98900012969971,27.8013334274292,,,26.68356273838506,26.92483426567431,27.29190275039491,,,27.00870885816189,27.29868741832001,-0.2899785601581186,-0.1419751727865055,-2.14044919315138,-2.14044919315138,2.14044919315138,0.0,-2.14044919315138,-2.14044919315138,-2.14044919315138,2.14044919315138,-2.14044919315138,0.5100002288818288,0.5475000381469721,26.82999992370605,25.68410055160522,25.7910005569458,25.89790056228637
2011-03-21,26.81999969482422,27.29000091552734,26.78000068664551,27.20000076293945,27.20000076293945,801000,2.14044919315138,1.291333595438181,1.361058245810217,1.343299313238932,,26.67800025939941,26.98200016021729,27.76366678873698,,,26.85570874656986,26.97486453790433,27.28597358991392,,,27.03813838197382,27.29137729569922,-0.2532389137254043,-0.1642279209742852,0.367648450973472,0.367648450973472,-0.367648450973472,0.0,0.367648450973472,0.367648450973472,0.367648450973472,-0.367648450973472,0.367648450973472,0.2600002288818288,0.5305000305175775,27.29000091552734,25.62549983978271,25.73499984741211,25.8444998550415
2011-03-22,27.14999961853027,27.27000045776367,27.01000022888184,27.10000038146973,27.10000038146973,597700,-0.367648450973472,1.083594508460941,1.210264862384331,1.263163394994016,,26.77800025939941,26.91700019836426,27.72366682688395,,,26.93713929153649,26.99761650946168,27.27397531840139,,,27.0476556126655,27.27720122797852,-0.2295456153130253,-0.1772914598420333,-0.1475978140799629,-0.1475978140799629,0.1475978140799629,0.0,-0.1475978140799629,-0.1475978140799629,-0.1475978140799629,0.1475978140799629,-0.1475978140799629,0.489999771118157,0.512000083923339,27.27000045776367,26.12290084838867,26.22900085449218,26.3351008605957
