Date_AKAM,Open_AKAM,High_AKAM,Low_AKAM,Close_AKAM,Adj Close_AKAM,Volume_AKAM,Daily Return(%)_AKAM,Vol5_AKAM,Vol10_AKAM,Vol20_AKAM,Vol60_AKAM,SMA5_AKAM,SMA10_AKAM,SMA30_AKAM,SMA60_AKAM,SMA100_AKAM,EMA5_AKAM,EMA10_AKAM,EMA30_AKAM,EMA60_AKAM,EMA100_AKAM,Short12_AKAM,Long26_AKAM,MACD_AKAM,SIGNAL9_AKAM,Ret5/10_AKAM,Ret10/30_AKAM,Ret30/60_AKAM,Ret30/100_AKAM,Emaret5/10_AKAM,Emaret10/30_AKAM,Emaret30/60_AKAM,Emaret30/100_AKAM,RetMACD_AKAM,DayRange_AKAM,average20r_AKAM,PRVHI_AKAM,HitLevel_AKAM,hitlevel_2_AKAM,hitlevel_1.8_AKAM
2011-02-10,41.68999862670898,42.08000183105469,39.90000152587891,40.75,40.75,42330100,-15.08647931911909,6.786822491170255,4.909463079417056,3.731481277235756,,46.42200012207032,47.34200019836426,,,,45.5667365040763,46.81109170985766,,,,47.06295589644423,48.22992515664595,-1.166969260201718,,-1.668712405339341,1.668712405339341,0.0,0.0,-1.668712405339341,-1.668712405339341,1.668712405339341,0.0,0.0,0.8600006103515625,1.452000045776366,42.08000183105469,46.07340091705322,46.37400093078612,46.67460094451904
2011-02-11,41.61000061035156,41.84000015258789,40.97999954223633,41.43000030517578,41.43000030517578,13459600,1.668712405339341,7.053940087275913,5.005637898597072,3.707013928031374,,45.13199996948242,46.71000022888184,,,,44.18782443777613,45.83271145446095,,,,46.19634734394139,47.72622701950001,-1.529879675558618,,-1.61718118274212,1.61718118274212,0.0,0.0,-1.61718118274212,-1.61718118274212,1.61718118274212,0.0,0.0,0.7999992370605469,1.404500007629394,41.84000015258789,38.88560173034668,39.17600173950196,39.46640174865723
2011-02-14,41.77999877929688,42.25,41.45000076293945,42.09999847412109,42.09999847412109,9759500,1.61718118274212,7.299280473831334,5.030673349854157,3.658216808291261,,44.07399978637695,46.08800010681152,48.11833330790202,,,43.49188244989112,45.15403636712642,48.11833330790202,,,45.5661398255075,47.30946934947194,-1.743329523964441,,-2.019007885097345,-2.019007885097345,2.019007885097345,0.0,-2.019007885097345,-2.019007885097345,-2.019007885097345,2.019007885097345,0.0,1.110000610351562,1.389500045776367,42.25,38.75010013580322,39.0310001373291,39.31190013885498
2011-02-15,42.29000091552734,43.11000061035156,42.0,42.95000076293945,42.95000076293945,8806300,2.019007885097345,7.366976255448765,5.061571170016806,3.695254942712482,,43.04400024414063,45.47600021362305,47.94133338928223,,,43.31125522090723,44.75330262091061,47.7848924985496,,,45.16365689280472,46.98654575046953,-1.822888857664807,,0.3725258313619789,0.3725258313619789,-0.3725258313619789,0.0,0.3725258313619789,0.3725258313619789,0.3725258313619789,-0.3725258313619789,0.0,0.9600028991699148,1.360500144958496,43.11000061035156,39.19309989929199,39.47099990844727,39.74889991760254
2011-02-16,43.25,43.58000183105469,42.61999893188477,42.79000091552734,42.79000091552734,6936100,-0.3725258313619789,7.358595965824477,5.057761342548631,3.695152420777192,,42.00400009155273,44.94900016784668,47.79633344014486,,,43.1375037857806,44.39633867447728,47.46264142867719,,,44.79847905014667,46.67569057751085,-1.877211527364182,,0.2804457677365423,0.2804457677365423,-0.2804457677365423,0.0,0.2804457677365423,0.2804457677365423,0.2804457677365423,-0.2804457677365423,0.0,0.7399978637695241,1.319500160217285,43.58000183105469,40.11690029144287,40.38900032043457,40.66110034942627
2011-02-17,42.5,43.09999847412109,42.36000061035156,42.66999816894531,42.66999816894531,4110900,-0.2804457677365423,1.158188663672181,5.049652846692,3.681703915155554,,42.3879997253418,44.40499992370606,47.59033342997233,,,42.98166858016884,44.08245858256237,47.15343863772675,,,44.47102045303877,46.37897262132081,-1.907952168282037,,2.577920134343148,2.577920134343148,-2.577920134343148,0.0,2.577920134343148,2.577920134343148,2.577920134343148,-2.577920134343148,0.0,1.29999923706054,1.270000076293944,43.09999847412109,40.67710147857666,40.94100151062012,41.20490154266358
2011-02-18,42.70999908447266,42.79000091552734,41.4900016784668,41.56999969482422,41.56999969482422,7037700,-2.577920134343148,1.838607637233372,5.066091212125231,3.675506142969227,,42.41599960327149,43.77399978637695,47.36100006103516,,,42.51111228505397,43.62564787570089,46.79321677044272,,,44.0247095671596,46.02275240454328,-1.998042837383679,-1.478700721200636,3.247530632744233,3.247530632744233,-3.247530632744233,0.0,3.247530632744233,3.247530632744233,3.247530632744233,-3.247530632744233,3.247530632744233,1.340000152587891,1.245000076293943,42.79000091552734,40.30599830627441,40.5599983215332,40.81399833679199
2011-02-22,40.90000152587891,41.40999984741211,40.06999969482422,40.22000122070312,40.22000122070312,6674500,-3.247530632744233,2.092168139191615,5.102430201465948,3.691639727966031,,42.04000015258789,43.05699996948242,47.07866681416829,,,41.74740859693702,43.00643939297402,46.36913834787888,,,43.43936982155092,45.59291898351808,-2.153549161967163,-1.613670409353941,0.5718536431021526,0.5718536431021526,-0.5718536431021526,0.0,0.5718536431021526,0.5718536431021526,0.5718536431021526,-0.5718536431021526,0.5718536431021526,1.54999923706054,1.231999969482419,41.40999984741211,40.05100074768066,40.30000076293945,40.54900077819824
2011-02-23,40.09999847412109,40.66999816894531,39.11999893188477,39.9900016784668,39.9900016784668,7340600,-0.5718536431021526,1.396002415921789,5.008446187720301,3.652128485536303,,41.44800033569336,42.24600028991699,46.78533350626628,,,41.16160629078028,42.45799617215453,45.95758114340069,,,42.90869779953798,45.1778880720328,-2.269190272494825,-1.744774381982118,0.8252108457209238,0.8252108457209238,-0.8252108457209238,0.0,0.8252108457209238,0.8252108457209238,0.8252108457209238,-0.8252108457209238,0.8252108457209238,1.39000320434571,1.261000251770017,40.66999816894531,38.69959991455079,38.94599990844727,39.19239990234375
2011-02-24,39.86999893188477,40.56000137329102,39.16999816894531,39.65999984741211,39.65999984741211,6605900,-0.8252108457209238,1.324752992340151,4.992421768739462,3.640490440014184,,40.82200012207031,41.41300010681152,46.48233350118002,,,40.66107080965756,41.9492695676559,45.55128557591755,,,42.40889811459553,44.76915561094979,-2.360257496354258,-1.867871004856546,0.453858562451625,0.453858562451625,-0.453858562451625,0.0,0.453858562451625,0.453858562451625,0.453858562451625,-0.453858562451625,0.453858562451625,1.29999923706054,1.266000175476071,40.56000137329102,37.89579761505127,38.14799766540528,38.40019771575928
2011-02-25,40.20999908447266,40.70000076293945,39.40000152587891,39.47999954223633,39.47999954223633,6491500,-0.453858562451625,1.286542027447247,1.737976878426181,3.636897750043347,,40.18400039672851,41.28600006103515,46.15633354187012,,,40.26738038718382,41.50031138121598,45.15958970277683,,,41.95829833423257,44.37736627252657,-2.419067938293999,-1.978110391544037,4.939211716183797,4.939211716183797,-4.939211716183797,0.0,4.939211716183797,4.939211716183797,4.939211716183797,-4.939211716183797,4.939211716183797,2.930000305175774,1.304000091552731,40.70000076293945,37.77480098724367,38.02800102233888,38.2812010574341
2011-02-28,39.79000091552734,40.09999847412109,37.16999816894531,37.52999877929688,37.52999877929688,15007800,-4.939211716183797,2.00033118347621,2.119558618013205,3.744896309864364,,39.37600021362304,40.89599990844727,45.72800013224284,,,39.35491985122151,40.77843636268523,44.66735803029426,,,41.27702147962709,43.87015386562067,-2.593132385993584,-2.101114790433946,0.4529660923919286,0.4529660923919286,-0.4529660923919286,0.0,0.4529660923919286,0.4529660923919286,0.4529660923919286,-0.4529660923919286,0.4529660923919286,1.41999816894532,1.296999931335446,40.09999847412109,37.83120056152345,38.09200057983399,38.35280059814454
2011-03-01,38.0,38.27999877929688,36.86000061035156,37.36000061035156,37.36000061035156,12449900,-0.4529660923919286,1.957196066359104,1.932356846640066,3.709177062549332,,38.80400009155274,40.42200012207032,45.24833348592122,,,38.68994677093153,40.15690258953365,44.19591561610441,,,40.67440288435392,43.38792029115629,-2.713517406802367,-2.223595313707631,-2.007494613884436,-2.007494613884436,2.007494613884436,0.0,-2.007494613884436,-2.007494613884436,-2.007494613884436,2.007494613884436,-2.007494613884436,1.169998168945305,1.303499984741209,38.27999877929688,37.2465986251831,37.5059986114502,37.76539859771728
2011-03-02,37.34999847412109,38.34999847412109,37.18000030517578,38.11000061035156,38.11000061035156,6887500,2.007494613884436,2.508379364718452,1.930247782809253,3.72835120955701,,38.42799987792969,39.93800010681152,44.77733345031739,,,38.49663138407154,39.78473859331872,43.80327593831391,,,40.27987945758433,42.99696327776335,-2.71708382017902,-2.322293015001908,0.8659192489360501,0.8659192489360501,-0.8659192489360501,0.0,0.8659192489360501,0.8659192489360501,0.8659192489360501,-0.8659192489360501,0.8659192489360501,1.350002288818359,1.305000114440915,38.34999847412109,35.41229881286623,35.67299880981447,35.93369880676271
2011-03-03,38.54000091552734,39.06000137329102,37.70999908447266,37.77999877929688,37.77999877929688,7045000,-0.8659192489360501,2.508009088488529,1.913794385491637,3.723166370979305,,38.05199966430664,39.43699989318848,44.3196667989095,,,38.25775384914665,39.42024044531475,43.41467741192572,,,39.89528243015549,42.61052146306213,-2.715239032906638,-2.400882218582854,1.085229911751045,1.085229911751045,-1.085229911751045,0.0,1.085229911751045,1.085229911751045,1.085229911751045,-1.085229911751045,1.085229911751045,0.8400001525878906,1.29750003814697,39.06000137329102,35.47899822235107,35.73999824523926,36.00099826812744
2011-03-04,37.84999847412109,38.0,37.15999984741211,37.36999893188477,37.36999893188477,5065700,-1.085229911751045,2.49320797392715,1.886587718977266,3.711993237610848,,37.62999954223633,38.90699996948242,43.88733342488607,,,37.9618355433927,39.04746926105476,43.02469815514889,,,39.50677727657538,42.22233460890084,-2.71555733232546,-2.463817241331375,2.221027669469015,2.221027669469015,-2.221027669469015,0.0,2.221027669469015,2.221027669469015,2.221027669469015,-2.221027669469015,2.221027669469015,1.680000305175774,1.332500076293942,38.0,36.20550128936769,36.46500129699708,36.72450130462648
2011-03-07,37.68999862670898,37.7400016784668,36.06000137329102,36.54000091552734,36.54000091552734,6869500,-2.221027669469015,1.559270693917999,1.862980441415454,3.715007990628064,,37.43199996948242,38.40400009155273,43.47433344523112,,,37.48789066743758,38.59156592550432,42.60633059130235,,,39.05035014410645,41.80142100198428,-2.751070857877828,-2.521267964640666,0.08210890323591698,0.08210890323591698,-0.08210890323591698,0.0,0.08210890323591698,0.08210890323591698,0.08210890323591698,-0.08210890323591698,0.08210890323591698,0.8400001525878906,1.31300010681152,37.7400016784668,35.06849983215333,35.33499984741211,35.60149986267091
2011-03-08,36.54000091552734,37.11999893188477,36.27999877929688,36.5099983215332,36.5099983215332,5148800,-0.08210890323591698,1.572233001610298,1.754563678469531,3.724261933391909,,37.26199951171875,38.03299980163574,43.04366671244303,,,37.16192655213612,38.21309908841866,42.2130188319624,,,38.6595267867875,41.40946376639531,-2.749936979607817,-2.567001767634096,-0.1643423063529079,-0.1643423063529079,0.1643423063529079,0.0,-0.1643423063529079,-0.1643423063529079,-0.1643423063529079,0.1643423063529079,-0.1643423063529079,0.8600006103515767,1.308500099182127,37.11999893188477,34.85140144348145,35.11400146484375,35.37660148620606
2011-03-09,36.38999938964844,36.95999908447266,36.09999847412109,36.56999969482422,36.56999969482422,3943000,0.1643423063529079,0.9419032373280198,1.787285983469643,3.684680235499531,,36.95399932861328,37.69099960327149,42.66866671244303,,,36.96461759969883,37.91435374412876,41.8489530811793,,,38.33806108033161,41.05098494627894,-2.712923865947332,-2.596186187296743,0.4375166769136022,0.4375166769136022,-0.4375166769136022,0.0,0.4375166769136022,0.4375166769136022,0.4375166769136022,-0.4375166769136022,0.4375166769136022,1.229999542236328,1.292500114440916,36.95999908447266,34.2412987136841,34.50299873352052,34.76469875335695
2011-03-10,36.11999893188477,36.75,35.52000045776367,36.40999984741211,36.40999984741211,4694400,-0.4375166769136022,0.9558350657331552,1.79269162271751,3.681807034703219,,36.67999954223633,37.36599960327148,42.28166669209798,,,36.77974501560325,37.64083485381664,41.49805287254915,,,38.04143627526707,40.7072082722888,-2.665771997021736,-2.610103349241742,0.5767621130258869,0.5767621130258869,-0.5767621130258869,0.0,0.5767621130258869,0.5767621130258869,0.5767621130258869,-0.5767621130258869,0.5767621130258869,0.6500015258789134,1.216000175476073,36.75,34.11649883270265,34.37499885559083,34.63349887847902
2011-03-11,36.02999877929688,36.40000152587891,35.75,36.20000076293945,36.20000076293945,4301600,-0.5767621130258869,0.9357370907648511,1.790195626582717,1.739953009934881,,36.44599990844726,37.0379997253418,41.8886666615804,,,36.58649693138199,37.3788650191117,41.15624305902595,,,37.75813850413974,40.37334104937404,-2.615202545234297,-2.611123188440253,0.386738637286875,0.386738637286875,-0.386738637286875,0.0,0.386738637286875,0.386738637286875,0.386738637286875,-0.386738637286875,0.386738637286875,0.7099990844726491,1.208500099182128,36.40000152587891,34.07479961395264,34.31799964904786,34.56119968414307
2011-03-14,36.02000045776367,36.59999847412109,35.88999938964844,36.06000137329102,36.06000137329102,3208600,-0.386738637286875,0.2998141742683675,1.067372651107174,1.659240507890535,,36.35,36.89099998474121,41.49900004069011,,,36.41099841201834,37.13907162896248,40.82745327284951,,,37.49688663785533,40.05383440670123,-2.556947768845902,-2.600288104521383,0.8874089923392064,0.8874089923392064,-0.8874089923392064,0.0,0.8874089923392064,0.8874089923392064,0.8874089923392064,-0.8874089923392064,-0.8874089923392064,1.510002136230476,1.244000244140624,36.59999847412109,33.74130130767823,33.98300132751466,34.22470134735109
2011-03-15,34.88999938964844,36.11000061035156,34.59999847412109,35.7400016784668,35.7400016784668,6220400,-0.8874089923392064,0.3826874052381103,1.078835315764233,1.568919254664677,,36.19600067138672,36.72900009155273,41.07966677347819,,,36.18733283416783,36.8846952743269,40.49923058934095,,,37.22659664410325,39.73429124164682,-2.507694597543576,-2.581769403125822,2.182435806834564,2.182435806834564,-2.182435806834564,0.0,2.182435806834564,2.182435806834564,2.182435806834564,-2.182435806834564,-2.182435806834564,1.39000320434571,1.258000373840331,36.11000061035156,33.86319793701171,34.11199798583984,34.36079803466797
2011-03-16,35.66999816894531,36.2400016784668,34.84999847412109,34.95999908447266,34.95999908447266,5128000,-2.182435806834564,0.7460631863853628,0.8020583145496899,1.447675580445981,,35.87400054931641,36.41399993896484,40.6093334197998,,,35.77822158426945,36.53475051253522,40.14186081483332,,,36.877889327237,39.38063997074504,-2.502750643508037,-2.565965651202265,-4.319228191573711,-4.319228191573711,4.319228191573711,0.0,-4.319228191573711,-4.319228191573711,-4.319228191573711,4.319228191573711,4.319228191573711,1.119998931884766,1.266000175476074,36.2400016784668,33.34239978790283,33.5939998626709,33.84559993743897
2011-03-17,36.13000106811523,36.97999954223633,35.86000061035156,36.47000122070312,36.47000122070312,7971900,4.319228191573711,2.483552318409383,1.82223386690304,1.874318255658971,,35.88600082397461,36.28300018310547,40.22300008138021,,,36.00881479641401,36.52297791402029,39.90496664747009,,,36.81513731084717,39.16503710037156,-2.349899789524393,-2.522752478866691,0.7677614055992684,0.7677614055992684,-0.7677614055992684,0.0,0.7677614055992684,0.7677614055992684,0.7677614055992684,-0.7677614055992684,-0.7677614055992684,1.510002136230469,1.304500389099121,36.97999954223633,33.45480129241943,33.70800132751465,33.96120136260986
2011-03-18,36.93999862670898,37.08000183105469,35.56999969482422,36.18999862670898,36.18999862670898,7993400,-0.7677614055992684,2.497172236801985,1.810488406006388,1.870657857804417,,35.88400039672852,36.16500015258789,39.82566668192545,,,36.06920940651234,36.46243622541823,39.66529129129196,,,36.71896212867206,38.94466388010026,-2.225701751428204,-2.463342333378994,-0.5250136739878851,-0.5250136739878851,0.5250136739878851,0.0,-0.5250136739878851,-0.5250136739878851,-0.5250136739878851,0.5250136739878851,0.5250136739878851,0.55999755859375,1.267500305175782,37.08000183105469,34.11009868621827,34.37099876403808,34.63189884185791
2011-03-21,36.59000015258789,36.7599983215332,36.20000076293945,36.38000106811523,36.38000106811523,3777600,0.5250136739878851,2.493425695935765,1.692105809407352,1.844236403035049,,35.94800033569336,36.14900016784668,39.44233334859212,,,36.17280662704663,36.4474480149995,39.45333708334508,,,36.66681427320178,38.75468885699026,-2.087874583788484,-2.388248783460892,-0.4947781745216999,-0.4947781745216999,0.4947781745216999,0.0,-0.4947781745216999,-0.4947781745216999,-0.4947781745216999,0.4947781745216999,0.4947781745216999,0.6599998474121094,1.233500289916992,36.7599983215332,34.29150115966797,34.54500122070313,34.79850128173828
2011-03-22,36.95999908447266,37.15999984741211,36.5,36.56000137329102,36.56000137329102,4960000,0.4947781745216999,2.418024281166546,1.699993372648638,1.754301203183052,,36.1120002746582,36.15400047302246,39.08133341471354,,,36.30187154246143,36.46791226196159,39.2666702633416,,,36.65038151936935,38.59211941375328,-1.941737894383927,-2.298946605645499,-0.3008664975998829,-0.3008664975998829,0.3008664975998829,0.0,-0.3008664975998829,-0.3008664975998829,-0.3008664975998829,0.3008664975998829,0.3008664975998829,0.7099990844726634,1.191500282287599,37.15999984741211,34.04629768371582,34.29299774169922,34.53969779968261
