Date_IBM,Open_IBM,High_IBM,Low_IBM,Close_IBM,Adj Close_IBM,Volume_IBM,Daily Return(%)_IBM,Vol5_IBM,Vol10_IBM,Vol20_IBM,Vol60_IBM,SMA5_IBM,SMA10_IBM,SMA30_IBM,SMA60_IBM,SMA100_IBM,EMA5_IBM,EMA10_IBM,EMA30_IBM,EMA60_IBM,EMA100_IBM,Short12_IBM,Long26_IBM,MACD_IBM,SIGNAL9_IBM,Ret5/10_IBM,Ret10/30_IBM,Ret30/60_IBM,Ret30/100_IBM,Emaret5/10_IBM,Emaret10/30_IBM,Emaret30/60_IBM,Emaret30/100_IBM,RetMACD_IBM,DayRange_IBM,average20r_IBM,PRVHI_IBM,HitLevel_IBM,hitlevel_2_IBM,hitlevel_1.8_IBM
2011-02-04,156.2906341552734,156.9216003417969,156.0420684814453,156.7877655029297,102.7809982299805,3927939,0.2874154714202266,0.7655514403979393,1.103280075069249,1.096781117735773,,156.0975128173828,154.75908203125,,,,155.8461202615433,154.0747811454424,,,,153.2651173490127,,,,0.4999979075920638,0.4999979075920638,0.0,0.0,-0.4999979075920638,0.4999979075920638,0.4999979075920638,0.0,0.0,0.9273376464844034,1.94646377563477,156.9216003417969,152.5968473815918,152.9952224731446,153.3935975646973
2011-02-07,156.8642425537109,157.7342224121094,156.806884765625,157.5717010498047,103.2949066162109,5154793,0.4999979075920638,0.4197815088342897,0.8172142961496462,1.071854215456131,,156.6367095947266,155.2552581787109,,,,156.4213138576304,154.7105847644174,,,,153.9276686875961,,,,0.7462655492567315,0.7462655492567315,0.0,0.0,-0.7462655492567315,0.7462655492567315,0.7462655492567315,0.0,0.0,1.845123291015597,1.999045562744145,157.7342224121094,152.6393800354004,153.0286727905274,153.4179655456543
2011-02-08,157.5717010498047,158.9388122558594,157.0936889648438,158.7476043701172,104.4967956542969,5870780,0.7462655492567315,0.3446884609514831,0.7829800433376276,1.058076047895649,,157.1128082275391,155.6959838867188,,,,157.1967440284594,155.4445883290901,,,,154.6691972541378,148.8781438974234,5.7910533567144,,-0.843114885372805,-0.843114885372805,0.0,0.0,0.843114885372805,-0.843114885372805,-0.843114885372805,0.0,0.0,1.787765502929716,2.011952209472661,158.9388122558594,153.3363221740723,153.7361312866211,154.13594039917
2011-02-09,158.3365173339844,158.6711273193359,156.8833618164062,157.4091796875,103.6157684326172,4846746,-0.843114885372805,0.608676813152479,0.8479068542182704,1.091039616049488,,157.3709350585937,156.0411087036133,,,,157.2675559148063,155.8017867578919,,,,155.0907330131166,149.5100724744661,5.580660538650477,,-0.340113501709213,-0.340113501709213,0.0,0.0,0.340113501709213,-0.340113501709213,-0.340113501709213,0.0,0.0,1.739959716796903,2.021511840820321,158.6711273193359,154.5125173950196,154.9149078369141,155.3172982788086
2011-02-10,156.6921539306641,157.7437896728516,156.0038299560547,156.8738098144531,103.2633514404297,6001739,-0.340113501709213,0.6502835186351512,0.8650323920737927,1.09690507932609,,157.4780120849609,156.3298278808594,,,,157.1363072146885,155.996700040903,,,,155.3650525210145,150.0555344996503,5.30951802136417,,-0.1462617701477183,-0.1462617701477183,0.0,0.0,0.1462617701477183,-0.1462617701477183,-0.1462617701477183,0.0,0.0,1.625228881835881,2.053060150146496,157.7437896728516,154.2238012695312,154.6281036376953,155.0324060058593
2011-02-11,156.7686462402344,157.7533416748047,156.1281127929688,156.6443634033203,103.1123428344727,5423719,-0.1462617701477183,0.6429302548219127,0.740788036635134,1.095601370850377,,157.4493316650391,156.7734222412109,,,,156.9723259442325,156.114457015888,,,,155.5618695798308,150.5435958999222,5.018273679908617,,-0.3844983048156289,-0.3844983048156289,0.0,0.0,0.3844983048156289,-0.3844983048156289,-0.3844983048156289,0.0,0.0,1.462707519531278,2.053059387207044,157.7533416748047,153.2270573425293,153.6376693725586,154.0482814025879
2011-02-14,156.9598541259766,157.1510467529297,155.6883392333984,156.0420684814453,102.7158737182617,4319771,-0.3844983048156289,0.5842444048972922,0.5576955966457317,1.109887200477962,,157.1434051513672,156.8900573730469,149.9267054239909,,,156.6622401233034,156.1012954641711,149.9267054239909,,,155.6357463339253,150.9508901652202,4.684856168705153,,-0.2328195930268114,-0.2328195930268114,-0.2328195930268114,0.0,0.2328195930268114,-0.2328195930268114,-0.2328195930268114,-0.2328195930268114,0.0,1.003829956054716,2.003823852539075,157.1510467529297,153.2366110229492,153.6472229003906,154.057834777832
2011-02-15,155.7265777587891,156.3766784667969,155.3728485107422,155.6787719726562,102.4767608642578,3942060,-0.2328195930268114,0.2701592114075167,0.4673782487453024,1.119702155931763,,156.529638671875,156.821223449707,150.416189066569,,,156.334417406421,156.0244730111684,150.2978064916467,,,155.6423656629609,151.3011036324377,4.341262030523183,,-0.3438939466589171,0.3438939466589171,0.3438939466589171,0.0,-0.3438939466589171,0.3438939466589171,0.3438939466589171,0.3438939466589171,0.0,0.8126220703125,1.88671188354493,156.3766784667969,152.7426342773437,153.1433990478515,153.5441638183594
2011-02-16,156.1472320556641,156.4053497314453,155.5927276611328,156.2141418457031,102.8291397094727,3363936,0.3438939466589171,0.2923686386383548,0.4804003750723728,0.8787448817008773,,156.2906311035156,156.8307830810547,150.9184193929036,,,156.2943255528484,156.058958253811,150.6795055467472,,,155.7303312295366,151.6650323889758,4.065298840560729,,-0.5140828217413359,0.5140828217413359,0.5140828217413359,0.0,-0.5140828217413359,0.5140828217413359,0.5140828217413359,0.5140828217413359,0.0,1.739959716796903,1.901530456542976,156.4053497314453,152.2259123229981,152.603254699707,152.980597076416
2011-02-17,156.1185455322266,157.4282989501953,155.6883392333984,157.0172119140625,103.3577651977539,3379103,0.5140828217413359,0.3886510151649613,0.5057699742024192,0.8796920504701488,,156.3193115234375,156.8986618041992,151.4662206013997,,,156.5352876732531,156.2331861920385,151.0883898285094,,,155.9283128733098,152.0614901315749,3.866822741734921,,-0.3653156182339062,0.3653156182339062,0.3653156182339062,0.0,-0.3653156182339062,0.3653156182339062,0.3653156182339062,0.3653156182339062,0.0,0.7074584960938068,1.849904632568371,157.4282989501953,152.2219827270508,152.6022888183594,152.982594909668
2011-02-18,157.2275390625,157.5908203125,156.8833618164062,157.5908203125,103.7353515625,4440270,0.3653156182339062,0.4014357321458152,0.5105051600948227,0.8731479440208362,,156.5086029052734,156.9789672851562,151.9818354288737,,,156.8871318863354,156.4800287593952,151.5079014726379,,,156.1840832485698,152.4710701449767,3.713013103593084,4.707862053528304,1.753216926003748,-1.753216926003748,-1.753216926003748,0.0,1.753216926003748,-1.753216926003748,-1.753216926003748,-1.753216926003748,1.753216926003748,2.370941162109403,1.75525817871095,157.5908203125,153.3585087585449,153.7284896850586,154.0984706115723
2011-02-22,156.3766784667969,157.0363311767578,154.6653900146484,154.8279113769531,101.9166107177734,5448928,-1.753216926003748,0.939097775168536,0.7376529034687017,0.7993530066533211,,156.265771484375,156.7045883178711,152.4286168416341,,,156.2007250498746,156.1796437807693,151.722095660013,,,155.9754414221673,152.645650976975,3.329790445192288,4.432247731861101,1.092925633120625,-1.092925633120625,-1.092925633120625,0.0,1.092925633120625,-1.092925633120625,-1.092925633120625,-1.092925633120625,1.092925633120625,2.428298950195398,1.620936584472676,157.0363311767578,153.7292523193359,154.0803039550781,154.4313555908203
2011-02-23,154.6940765380859,155.5258178710938,153.0975189208984,153.1357574462891,100.8027648925781,6274013,-1.092925633120625,1.031688808189229,0.711802567568476,0.7992154543543494,,155.7571685791016,156.1434036254883,152.8282343546549,,,155.1790691820128,155.6262099017729,151.8132996462244,,,155.5385669643399,152.6819551598871,2.856611804452712,4.117120546379423,-0.3683374842627174,0.3683374842627174,0.3683374842627174,0.0,-0.3683374842627174,-0.3683374842627174,0.3683374842627174,0.3683374842627174,-0.3683374842627174,2.141494750976591,1.657265472412131,155.5258178710938,153.4702706909179,153.7944580078125,154.118645324707
2011-02-24,152.6099395751953,154.1778259277344,152.0363311767578,153.6998138427734,101.1740798950195,5970045,0.3683374842627174,1.035698366552313,0.7228745356386996,0.8024956458701195,,155.2543029785156,155.7724670410156,153.2581263224284,,,154.685984068933,155.2759560728639,151.9350102395501,,,155.2556818687142,152.7573520993602,2.498329769354029,3.793362390974345,-0.9392257679067243,0.9392257679067243,0.9392257679067243,0.0,-0.9392257679067243,-0.9392257679067243,0.9392257679067243,0.9392257679067243,-0.9392257679067243,1.414901733398409,1.664913177490256,154.1778259277344,151.8798338317871,152.2112869262695,152.542740020752
2011-02-25,153.97705078125,155.2007598876953,153.7858581542969,155.1434020996094,102.1243286132812,4726246,0.9392257679067243,1.134043599122459,0.8102890000780625,0.8298769015508594,,154.879541015625,155.5994262695312,153.6781392415365,,,154.8384567458252,155.251855350454,152.1420032627798,,,155.2384080580827,152.9340965438231,2.304311514259581,3.495552215631392,0.2464819692749765,-0.2464819692749765,-0.2464819692749765,0.0,0.2464819692749765,0.2464819692749765,-0.2464819692749765,-0.2464819692749765,0.2464819692749765,1.673034667968693,1.593210601806661,155.2007598876953,150.5150169372558,150.8479995727539,151.1809822082519
2011-02-28,155.2198791503906,155.8221740722656,154.1491394042969,154.7610015869141,101.8726043701172,4992558,-0.2464819692749765,1.085073520984831,0.81143535204289,0.7846312513178801,,154.3135772705078,155.4110900878906,154.0943283081055,,,154.8126383595215,155.1626092116285,152.3109708965949,,,155.1649609086722,153.0694228433113,2.095538065360813,3.215549385577277,1.179886411690607,-1.179886411690607,-1.179886411690607,0.0,1.179886411690607,1.179886411690607,-1.179886411690607,-1.179886411690607,1.179886411690607,3.126190185546875,1.590820312500018,155.8221740722656,151.6956965637206,152.014338684082,152.3329808044433
2011-03-01,155.9751434326172,155.9751434326172,152.8489532470703,152.9349975585938,100.6706085205078,4584409,-1.179886411690607,0.9180864614430132,0.8768192786933281,0.7288648484046983,,153.9349945068359,155.1003829956055,154.4120468139648,,,154.1867580925456,154.7575889110768,152.35123068124,,,154.8218896240447,153.0594654148138,1.762424209230971,2.924924350308015,-0.1187698224079863,0.1187698224079863,0.1187698224079863,0.0,-0.1187698224079863,-0.1187698224079863,0.1187698224079863,0.1187698224079863,-0.1187698224079863,1.625244140625,1.579347991943373,155.9751434326172,152.3223693847656,152.6405334472656,152.9586975097656
2011-03-02,152.4187316894531,154.0248565673828,152.3996124267578,153.1166381835938,100.7901916503906,3569998,0.1187698224079863,0.7881638664561272,0.8822754116666571,0.6898768241455653,,153.9311706542969,154.8441696166992,154.7151062011719,,,153.8300514562283,154.4592342333526,152.4006118104242,,,154.5595432485907,153.0637004347234,1.495842813867341,2.63910804301988,-2.072926893727798,2.072926893727798,2.072926893727798,0.0,-2.072926893727798,-2.072926893727798,2.072926893727798,2.072926893727798,-2.072926893727798,2.609939575195284,1.662522125244152,154.0248565673828,152.5005778503418,152.8164474487304,153.1323170471191
2011-03-03,154.3212280273438,156.7877655029297,154.1778259277344,156.2906341552734,102.8794555664062,4244459,2.072926893727798,1.231367287627996,1.127765784279823,0.8436705928894711,,154.4493347167969,154.8518188476563,154.9633534749349,,,154.6502456892434,154.7922160373382,152.6515809939628,,,154.8258649265419,153.3027325621715,1.523132364370383,2.415912907289981,1.009298070238198,1.009298070238198,-1.009298070238198,0.0,1.009298070238198,1.009298070238198,-1.009298070238198,-1.009298070238198,1.009298070238198,3.499053955078097,1.771031188964852,156.7877655029297,150.3673078918457,150.6998123168945,151.0323167419433
2011-03-04,156.2141418457031,157.0841369628906,153.5850830078125,154.7131958007812,101.8411254882812,5136592,-1.009298070238198,1.301037646590725,1.154766647685315,0.8728950859791179,,154.3632934570313,154.6214172363281,155.1555140177409,,,154.671229059756,154.7778487216005,152.7845884008543,,,154.8085312148864,153.4072113205871,1.401319894299348,2.212994304691855,1.174076986106657,1.174076986106657,-1.174076986106657,0.0,1.174076986106657,1.174076986106657,-1.174076986106657,-1.174076986106657,1.174076986106657,3.948379516601591,1.924473571777352,157.0841369628906,152.891496887207,153.245703125,153.5999093627929
2011-03-07,154.4933013916016,155.8126220703125,151.8642425537109,152.8967437744141,100.6454467773438,5556352,-1.174076986106657,1.398739673086099,1.181950679294672,0.9039069714790033,,153.9904418945312,154.1520095825195,155.2966862996419,,,154.0797339646421,154.4358296402939,152.7918242314066,,,154.5144100701984,153.3693989097595,1.145011160438912,1.999397675841266,-1.469395795969378,-1.469395795969378,1.469395795969378,0.0,-1.469395795969378,-1.469395795969378,1.469395795969378,1.469395795969378,-1.469395795969378,4.034408569335909,2.079827117919927,155.8126220703125,152.8502951049804,153.2351898193359,153.6200845336914
2011-03-08,152.6768646240234,156.2428283691406,152.2084197998047,155.1434020996094,102.1243286132812,5632501,1.469395795969378,1.451780438870439,1.179713239404853,0.9630540121380892,,154.4321228027344,154.1835586547851,155.3811350504557,,,154.4342900096312,154.5644791783512,152.943538932581,,,154.6111780747232,153.5008065534521,1.110371521271105,1.821592444927234,2.206063293178486,-2.206063293178486,2.206063293178486,0.0,-2.206063293178486,-2.206063293178486,2.206063293178486,2.206063293178486,-2.206063293178486,4.244735717773494,2.199807739257822,156.2428283691406,151.2370024108887,151.6529678344726,152.0689332580566
2011-03-09,156.2810668945312,160.3441619873047,156.0994262695312,158.5659637451172,104.3772583007812,9504584,2.206063293178486,1.671686569612931,1.288147185082782,1.077009128577471,,155.521987915039,154.726579284668,155.5219889322917,,,155.8115145881265,155.2920218268541,153.3062760172607,,,155.2196066393992,153.8760033824643,1.34360325693487,1.725994607328761,-2.315205125128274,2.315205125128274,-2.315205125128274,0.0,2.315205125128274,-2.315205125128274,-2.315205125128274,-2.315205125128274,2.315205125128274,3.145309448242216,2.267684936523447,160.3441619873047,151.4032513427734,151.843212890625,152.2831744384765
2011-03-10,157.3996124267578,157.4282989501953,154.2829895019531,154.8948364257812,101.9606781005859,7365304,-2.315205125128274,1.913612273130839,1.54026056616024,1.182755810840464,,155.2428283691406,154.8460815429688,155.5532190958659,,,155.5059552006781,155.2198062993863,153.4087637855524,,,155.1696419911502,153.951472496784,1.21816949436618,1.624429584736245,0.2530541252906306,-0.2530541252906306,0.2530541252906306,0.0,-0.2530541252906306,0.2530541252906306,0.2530541252906306,0.2530541252906306,-0.2530541252906306,2.294464111328097,2.295410156250007,157.4282989501953,155.3552551269531,155.8087921142578,156.2623291015625
2011-03-11,155.2581329345703,156.0611877441406,153.7667236328125,155.2868041992188,102.2187423706055,4467466,0.2530541252906306,1.856739238380677,1.5131789409972,1.183164335308946,,155.3575500488281,154.8604217529297,155.5965586344401,,,155.4329048668583,155.2319877357195,153.5299276832083,,,155.1876669462377,154.0503859562236,1.137280990014062,1.526999865791808,-0.6402750706602638,0.6402750706602638,-0.6402750706602638,0.0,0.6402750706602638,-0.6402750706602638,-0.6402750706602638,-0.6402750706602638,0.6402750706602638,1.806884765625,2.304492950439463,156.0611877441406,152.3783966064453,152.8374786376953,153.2965606689453
2011-03-14,154.0726623535156,154.8565979003906,153.0497131347656,154.2925415039062,101.5642395019531,4498323,-0.6402750706602638,1.77979239909471,1.525941042530291,1.190541340229759,,155.6367095947266,154.8135757446289,155.6660293579102,,,155.0527837458743,155.0611793299352,153.5791285748662,,,155.0499553397252,154.0683234042001,0.98163193552503,1.417926279738453,-1.46849456610528,1.46849456610528,-1.46849456610528,0.0,1.46849456610528,1.46849456610528,-1.46849456610528,-1.46849456610528,1.46849456610528,2.638626098632812,2.36328887939454,154.8565979003906,150.9913032531738,151.4522018432617,151.9131004333496
2011-03-15,150.4302062988281,152.6195068359375,149.9808807373047,152.0267639160156,100.0727767944336,6773687,-1.46849456610528,1.738190294246007,1.552811782670028,1.229696937205616,,155.0133819580078,154.7227523803711,155.5710642496745,,,154.0441104692547,154.5094674364953,153.4789760162307,,,154.5848489668468,153.9170967754457,0.667752191401064,1.267891462070975,-3.785681465019463,3.785681465019463,-3.785681465019463,0.0,3.785681465019463,3.785681465019463,-3.785681465019463,-3.785681465019463,3.785681465019463,5.038238525390597,2.565009307861334,152.6195068359375,149.6573623657226,150.1300201416015,150.6026779174804
2011-03-16,149.6367034912109,150.0764770507812,145.0382385253906,146.2715148925781,96.28434753417969,12756284,-3.785681465019463,1.554068882998698,1.946889855857508,1.47795015722282,,152.5544921875,154.0382400512695,155.2345443725586,,,151.4532452770292,153.0116578830558,153.0139785243821,,,153.3058744938824,153.3507573767148,-0.04488288283243946,1.005336593090292,-0.7712352846062964,-0.7712352846062964,0.7712352846062964,0.0,-0.7712352846062964,-0.7712352846062964,-0.7712352846062964,0.7712352846062964,-0.7712352846062964,1.720840454101506,2.610420227050784,150.0764770507812,146.9764863586426,147.4894882202148,148.0024900817871
2011-03-17,147.2275390625,147.7055511474609,145.9847106933594,147.3996124267578,97.02692413330078,7715714,0.7712352846062964,1.789759612692664,1.798099594753122,1.490793323142828,,151.0554473876953,153.149137878418,154.943913269043,,,150.1020343269387,151.9912859819107,152.6517613567935,,,152.3972187912478,152.9099318248661,-0.5127130336182972,0.7017266677485744,-1.109101560344684,-1.109101560344684,1.109101560344684,0.0,-1.109101560344684,-1.109101560344684,-1.109101560344684,1.109101560344684,-1.109101560344684,2.514343261718722,2.649139404296875,147.7055511474609,144.3335525512695,144.8556365966796,145.3777206420898
2011-03-18,149.6175842285156,150.0478057861328,147.5334625244141,149.034423828125,98.10303497314453,11976700,1.109101560344684,1.9685083244286,1.864083062655901,1.513229340353326,,149.8049713134765,152.5812606811523,154.7004465738932,,,149.7461641606675,151.4536746812224,152.4183847420407,,,151.8798657199982,152.6228571584409,-0.742991438442715,0.4127830465103165,-1.148240218201495,-1.148240218201495,1.148240218201495,0.0,-1.148240218201495,-1.148240218201495,-1.148240218201495,1.148240218201495,-1.148240218201495,2.447418212890625,2.736137390136716,150.0478057861328,141.8774444580078,142.4072723388672,142.9371002197265
2011-03-21,150.7074584960938,152.6099395751953,150.1625213623047,150.7456970214844,99.2294921875,6050064,1.148240218201495,2.158736205867972,1.895442974322786,1.539866609608596,,149.0956024169922,152.3661560058594,154.4990442911784,,,150.0793417809398,151.3249514703609,152.3104694052306,,,151.7053782279191,152.4838082594071,-0.7784300314879431,0.1745404309106646,-0.2029400957762696,-0.2029400957762696,0.2029400957762696,0.0,-0.2029400957762696,-0.2029400957762696,-0.2029400957762696,0.2029400957762696,-0.2029400957762696,1.042068481445284,2.66969375610351,152.6099395751953,144.028303527832,144.5755310058594,145.1227584838867
2011-03-22,151.5870056152344,151.6347961425781,150.5927276611328,151.0516204833984,99.43087005615234,4509724,0.2029400957762696,2.088930046430036,1.817774660161127,1.498280873724211,,148.9005737304688,151.9569778442383,154.2817082722982,,,150.4034346817593,151.2752549272768,152.2292533457576,,,151.6048001133775,152.377720275999,-0.7729201626215172,-0.01495168779577177,-0.968359540691694,-0.968359540691694,0.968359540691694,0.0,-0.968359540691694,-0.968359540691694,-0.968359540691694,0.968359540691694,-0.968359540691694,2.437850952148409,2.67017135620116,151.6347961425781,146.7366133117676,147.2705520629883,147.804490814209
