Date_KEYS,Open_KEYS,High_KEYS,Low_KEYS,Close_KEYS,Adj Close_KEYS,Volume_KEYS,Daily Return(%)_KEYS,Vol5_KEYS,Vol10_KEYS,Vol20_KEYS,Vol60_KEYS,SMA5_KEYS,SMA10_KEYS,SMA30_KEYS,SMA60_KEYS,SMA100_KEYS,EMA5_KEYS,EMA10_KEYS,EMA30_KEYS,EMA60_KEYS,EMA100_KEYS,Short12_KEYS,Long26_KEYS,MACD_KEYS,SIGNAL9_KEYS,Ret5/10_KEYS,Ret10/30_KEYS,Ret30/60_KEYS,Ret30/100_KEYS,Emaret5/10_KEYS,Emaret10/30_KEYS,Emaret30/60_KEYS,Emaret30/100_KEYS,RetMACD_KEYS,DayRange_KEYS,average20r_KEYS,PRVHI_KEYS,HitLevel_KEYS,hitlevel_2_KEYS,hitlevel_1.8_KEYS
2014-11-05,30.67000007629395,31.0,30.0,30.18000030517578,30.18000030517578,3958300,0.06631451546704176,2.636750346680302,2.121761739776479,,,30.54000015258789,30.24500007629394,,,,30.32710455516693,29.95605492380487,,,,29.8570513236217,,,,-0.4307523750850858,-0.4307523750850858,0.0,0.0,0.4307523750850858,-0.4307523750850858,-0.4307523750850858,0.0,0.0,0.5699996948242188,,,,,
2014-11-06,30.20000076293945,30.45999908447266,29.88999938964844,30.04999923706055,30.04999923706055,2991600,-0.4307523750850858,2.615036623988877,2.092482316326656,,,30.5,30.325,,,,30.23473611579814,29.97313570803318,,,,29.88673561799691,,,,-0.9650549602046454,-0.9650549602046454,0.0,0.0,0.9650549602046454,-0.9650549602046454,-0.9650549602046454,0.0,0.0,1.379999160766602,,,,,
2014-11-07,29.48999977111816,30.38999938964844,29.01000022888184,29.76000022888184,29.76000022888184,9563300,-0.9650549602046454,1.110994636436301,2.061565486919486,,,30.15200004577637,30.32600002288818,,,,30.07649082015937,29.93438380273293,,,,29.86723786582536,,,,-0.06720583874277525,0.06720583874277525,0.0,0.0,-0.06720583874277525,0.06720583874277525,0.06720583874277525,0.0,0.0,1.670000076293952,,,,,
2014-11-10,29.03000068664551,30.22999954223633,28.55999946594238,29.78000068664551,29.78000068664551,5114200,0.06720583874277525,0.6696674893046217,2.022030105160543,,,29.98600006103516,30.29400005340576,,,,29.97766077565475,29.90631414526249,,,,29.85381676133615,,,,-0.8730699223872848,0.8730699223872848,0.0,0.0,-0.8730699223872848,0.8730699223872848,0.8730699223872848,0.0,0.0,1.670000076293952,,,,,
2014-11-11,29.39999961853027,30.72999954223633,29.05999946594238,30.04000091552734,30.04000091552734,4349600,0.8730699223872848,0.6814957868911685,1.942530720925016,,,29.9620002746582,30.23300018310547,,,,29.99844082227895,29.93062083076519,,,,29.88246047736556,,,,-2.629823515652323,2.629823515652323,0.0,0.0,-2.629823515652323,2.629823515652323,2.629823515652323,0.0,0.0,1.229999542236332,,,,,
2014-11-12,30.39999961853027,31.22999954223633,30.0,30.82999992370605,30.82999992370605,4852100,2.629823515652323,1.401259168846493,1.996404528404977,,,30.09200019836426,30.31600017547607,,,,30.27562718942132,30.09414430220898,,,,30.02823577680256,,,,1.36230968969608,-1.36230968969608,0.0,0.0,1.36230968969608,-1.36230968969608,-1.36230968969608,0.0,0.0,1.269998550415039,,,,,
2014-11-13,30.73999977111816,31.29999923706055,30.03000068664551,30.40999984741211,30.40999984741211,2432700,-1.36230968969608,1.593822475520853,2.050154316742307,,,30.16400032043457,30.33200016021728,,,,30.32041807541825,30.151572583155,,,,30.08696871074249,,,,-0.9536366885316484,0.9536366885316484,0.0,0.0,-0.9536366885316484,0.9536366885316484,0.9536366885316484,0.0,0.0,0.6900005340576207,,,,,
2014-11-14,30.29000091552734,30.90999984741211,30.21999931335449,30.70000076293945,30.70000076293945,1481300,0.9536366885316484,1.453369089627298,1.531393275893915,,,30.35200042724609,30.25200023651123,,,,30.44694563792532,30.25128679766126,,,,30.1812813341574,,,,1.140060147958085,1.140060147958085,0.0,0.0,-1.140060147958085,1.140060147958085,1.140060147958085,0.0,0.0,0.8700008392333984,1.147499847412111,30.90999984741211,,,
2014-11-17,30.70000076293945,31.42000007629395,30.54999923706055,31.04999923706055,31.04999923706055,2389000,1.140060147958085,1.428061987796026,1.282563507514592,1.680648933628196,,30.6060001373291,30.29600009918213,,,,30.64796350430373,30.3965072411884,,,,30.31493024229635,,,,-0.1610281426379957,-0.1610281426379957,0.0,0.0,0.1610281426379957,-0.1610281426379957,-0.1610281426379957,0.0,0.0,0.9250011444091797,1.134249877929689,31.42000007629395,28.38550018310547,28.61500015258789,28.84450012207031
2014-11-18,30.59000015258789,31.13500022888184,30.20999908447266,31.0,31.0,3007700,-0.1610281426379957,1.496555705570137,1.159733728209186,1.68592625708793,,30.79799995422363,30.38000011444092,,,,30.76530900286916,30.50623319733596,,,,30.42032558963537,,,,-0.09677640853390762,-0.09677640853390762,0.0,0.0,0.09677640853390762,-0.09677640853390762,-0.09677640853390762,0.0,0.0,0.5499992370605504,1.116249847412111,31.13500022888184,28.92465034484863,29.15150032043457,29.37835029602051
2014-11-19,30.71999931335449,31.13999938964844,30.59000015258789,30.96999931335449,30.96999931335449,3013000,-0.09677640853390762,1.006912037656548,1.164227815971187,1.670305993382538,,30.82599983215332,30.45900001525879,,,,30.83353910636427,30.59055430933933,,,,30.50489077789985,,,,1.420731494391378,1.420731494391378,0.0,0.0,-1.420731494391378,1.420731494391378,1.420731494391378,0.0,0.0,0.8500003814697301,1.094249916076662,31.13999938964844,28.6792505645752,28.90250053405762,29.12575050354004
2014-11-20,30.77000045776367,31.5,30.64999961853027,31.40999984741211,31.40999984741211,2157600,1.420731494391378,0.7317468997693198,1.188298007290604,1.658201689634859,,31.02599983215332,30.59500007629395,,,,31.02569268671355,30.73954440717074,,,,30.64413832705559,,,,2.83349058889526,2.83349058889526,0.0,0.0,-2.83349058889526,2.83349058889526,2.83349058889526,0.0,0.0,1.04999923706055,1.097749900817873,31.5,28.73264957427978,28.95149955749512,29.17034954071045
2014-11-21,31.64999961853027,32.5,31.45000076293945,32.29999923706055,32.29999923706055,4703600,2.83349058889526,1.23546541654033,1.28861289893129,1.723749417232088,,31.34599952697754,30.84899997711182,,,,31.45046153682922,31.0232634671507,,,,30.89888615936404,,,,2.167185075770164,2.167185075770164,0.0,0.0,-2.167185075770164,2.167185075770164,2.167185075770164,0.0,0.0,0.700000762939446,1.086749935150148,32.5,29.08495021820068,29.30450019836426,29.52405017852783
2014-11-24,32.88000106811523,33.04000091552734,32.34000015258789,33.0,33.0,2402600,2.167185075770164,1.339881931695807,1.321228673720644,1.760296410209791,,31.73599967956543,31.17099990844726,,,,31.96697435788615,31.38267010948694,,,,31.22213444253881,30.34846151792086,0.8736729246179458,,-0.4545500784209496,-0.4545500784209496,0.0,0.0,0.4545500784209496,-0.4545500784209496,-0.4545500784209496,0.0,0.0,0.529998779296875,1.045749855041506,33.04000091552734,30.10915014266967,30.3265001296997,30.54385011672973
2014-11-25,32.97000122070312,33.11000061035156,32.58000183105469,32.84999847412109,32.84999847412109,1798700,-0.4545500784209496,1.42023326224944,1.403954795515517,1.74193157684655,,32.10599937438965,31.45199966430664,,,,32.26131572996447,31.64945708487496,,,,31.47257506278223,30.53376055171347,0.9388145110687631,,4.109596199469797,4.109596199469797,0.0,0.0,-4.109596199469797,4.109596199469797,4.109596199469797,0.0,0.0,1.979999542236328,1.091749858856203,33.11000061035156,30.73935123443602,30.94850120544432,31.15765117645262
2014-11-26,33.0,34.97999954223633,33.0,34.20000076293945,34.20000076293945,1583400,4.109596199469797,1.697958524553324,1.660296243613567,1.829551720984847,,32.75199966430664,31.78899974822998,,,,32.90754407428946,32.11319229906851,,,,31.89217901665257,30.80533390069317,1.086845115959399,,2.923976542958565,2.923976542958565,0.0,0.0,-2.923976542958565,2.923976542958565,2.923976542958565,0.0,0.0,1.5,1.119749832153322,34.97999954223633,30.70815092086792,30.92650089263915,31.1448508644104
2014-11-28,33.93999862670898,35.38000106811523,33.88000106811523,35.20000076293945,35.20000076293945,425300,2.923976542958565,1.699449389776455,1.513703479318005,1.897649972137261,,33.50999984741211,32.26799983978272,,,,33.67169630383946,32.6744302015905,,,,32.40107466992747,31.13086477937808,1.270209890549392,,-0.8522705413586124,-0.8522705413586124,0.0,0.0,0.8522705413586124,-0.8522705413586124,-0.8522705413586124,0.0,0.0,0.4200019836425781,1.054249954223635,35.38000106811523,32.51654991149902,32.74049987792969,32.96444984436035
2014-12-01,35.0099983215332,35.18000030517578,34.7599983215332,34.90000152587891,34.90000152587891,1484300,-0.8522705413586124,2.156689758058233,1.682296721464557,1.755903870254763,,34.03000030517578,32.68799991607666,30.87366669972738,,,34.08113137785261,33.0790795332793,30.87366669972738,,,32.78552495545846,31.4100600939337,1.375464861524762,,-0.3438473963763218,-0.3438473963763218,-0.3438473963763218,0.0,0.3438473963763218,-0.3438473963763218,-0.3438473963763218,-0.3438473963763218,0.0,0.6350021362304759,1.010500049591066,35.18000030517578,33.06065116882323,33.27150115966796,33.48235115051268
2014-12-02,34.72999954223633,34.93500137329102,34.29999923706055,34.77999877929688,34.77999877929688,1789000,-0.3438473963763218,2.274560340455831,1.761835603734328,1.585892214016247,,34.38600006103515,33.06099987030029,31.09133332570394,,,34.31408717833403,33.38833757800977,31.12568812421573,,,33.09236708220283,31.65968518173838,1.432681900464456,,-1.351343940488088,-1.351343940488088,-1.351343940488088,0.0,1.351343940488088,-1.351343940488088,-1.351343940488088,-1.351343940488088,0.0,0.4000015258789134,0.9945001602172872,34.93500137329102,32.95690019607544,33.15900020599365,33.36110021591186
2014-12-03,34.5099983215332,34.65000152587891,34.25,34.31000137329102,34.31000137329102,1150900,-1.351343940488088,2.453778115602379,1.895723124478781,1.577727516190595,,34.67800064086914,33.39200000762939,31.29133338928223,,,34.3127252433197,33.55591281351545,31.3311276886722,,,33.27969543467794,31.85600489963117,1.423690535046774,,-0.4954881283535157,-0.4954881283535157,-0.4954881283535157,0.0,0.4954881283535157,-0.4954881283535157,-0.4954881283535157,-0.4954881283535157,0.0,0.5900001525878835,0.9740001678466813,34.65000152587891,32.74710102081299,32.94600105285645,33.14490108489991
2014-12-04,33.88999938964844,34.29999923706055,33.70999908447266,34.13999938964844,34.13999938964844,1339000,-0.4954881283535157,1.692855791647541,1.926135110593092,1.593743067067301,,34.66600036621094,33.70900001525879,31.47100003560384,,,34.25514995876262,33.66211037281236,31.51234521776745,,,33.41204988928879,32.02518967666948,1.386860212619304,,-0.1171673000658562,-0.1171673000658562,-0.1171673000658562,0.0,0.1171673000658562,-0.1171673000658562,-0.1171673000658562,-0.1171673000658562,0.0,0.4799995422363281,0.9695001602172868,34.29999923706055,32.50720115661621,32.70200119018555,32.89680122375488
2014-12-05,34.2400016784668,34.47999954223633,34.0,34.09999847412109,34.09999847412109,761900,-0.1171673000658562,0.4828806623670561,1.949684428776068,1.584269730510332,,34.44599990844727,33.97799987792969,31.63266665140788,,,34.20343279721544,33.74172639123213,31.6792905891451,,,33.51788813310914,32.17887921722146,1.339008915887682,1.236360985304275,0.2639300780502758,0.2639300780502758,0.2639300780502758,0.0,-0.2639300780502758,0.2639300780502758,0.2639300780502758,0.2639300780502758,0.2639300780502758,0.3400001525878906,0.9175002098083512,34.47999954223633,32.16709888458251,32.36099891662597,32.55489894866943
2014-12-08,34.09999847412109,34.34000015258789,34.0,34.18999862670898,34.18999862670898,956900,0.2639300780502758,0.599528594034919,1.823277725403494,1.541758914751452,,34.30399932861328,34.16699981689453,31.78066660563151,,,34.19895474037996,33.8232304340461,31.8412717528589,,,33.62128974750912,32.32785102533165,1.29343872217747,1.247776532678914,-1.286922036800708,-1.286922036800708,-1.286922036800708,0.0,1.286922036800708,-1.286922036800708,-1.286922036800708,-1.286922036800708,-1.286922036800708,1.040000915527344,0.8860002517700207,34.34000015258789,32.46149908065796,32.64499912261962,32.8284991645813
2014-12-09,33.20000076293945,34.2400016784668,33.20000076293945,33.75,33.75,988200,-1.286922036800708,0.7118235532138707,1.817409207528923,1.599986331391286,,34.09799957275391,34.24199981689453,31.90233325958252,,,34.04930316025331,33.80991580967408,31.96441551073898,,,33.64109132481541,32.4331953938256,1.207895930989807,1.239800412341093,0.8296260127315025,-0.8296260127315025,-0.8296260127315025,0.0,0.8296260127315025,-0.8296260127315025,-0.8296260127315025,-0.8296260127315025,0.8296260127315025,0.5799980163574148,0.8315001487731939,34.2400016784668,32.39079959869385,32.56799964904785,32.74519969940185
2014-12-10,33.86999893188477,33.97999954223633,33.40000152587891,33.47000122070312,33.47000122070312,1442600,-0.8296260127315025,0.6037029091770807,1.837090431795738,1.631896427577595,,33.92999954223633,34.30400009155274,31.99633331298828,,,33.85620251373658,33.74811315713391,32.06155007267215,,,33.61476977033659,32.50999582544615,1.104773944890439,1.212795118850962,-0.05975636998575175,0.05975636998575175,0.05975636998575175,0.0,-0.05975636998575175,0.05975636998575175,0.05975636998575175,0.05975636998575175,-0.05975636998575175,0.4399986267089844,0.7920001029968265,33.97999954223633,32.41070135116577,32.57700138092041,32.74330141067504
2014-12-11,33.5,33.88999938964844,33.45000076293945,33.4900016784668,33.4900016784668,599000,0.05975636998575175,0.6522583182493377,1.224091251969722,1.559461061437668,,33.8,34.23300018310547,32.11266670227051,,,33.73413556864666,33.70118379737625,32.15370824078794,,,33.5955746792797,32.58258885159583,1.01298582768387,1.172833260617544,1.881161649867306,-1.881161649867306,-1.881161649867306,0.0,1.881161649867306,-1.881161649867306,-1.881161649867306,-1.881161649867306,1.881161649867306,1.019996643066399,0.7795000076293945,33.88999938964844,32.23759931564331,32.39599933624267,32.55439935684204
2014-12-12,33.47999954223633,33.59999847412109,32.58000183105469,32.86000061035156,32.86000061035156,1175400,-1.881161649867306,0.9023244070561773,0.6844188297487052,1.594695051348159,,33.55200042724609,33.99900016784668,32.19966672261556,,,33.44275724921496,33.5482413997354,32.1992754904372,,,33.48240943790614,32.60313787076292,0.8792715671432205,1.114120921922679,-0.06086566461402993,0.06086566461402993,0.06086566461402993,0.0,-0.06086566461402993,-0.06086566461402993,0.06086566461402993,0.06086566461402993,-0.06086566461402993,0.6299972534179759,0.7764998435974123,33.59999847412109,32.17509937286377,32.33099937438965,32.48689937591553
2014-12-15,32.90999984741211,33.36999893188477,32.7400016784668,32.88000106811523,32.88000106811523,969200,0.06086566461402993,0.8491364000426946,0.7194071808765671,1.590875877606921,,33.29000091552734,33.79700012207032,32.2456667582194,,,33.25517185551505,33.42674315762264,32.24319326964224,,,33.38973122716908,32.62364625575198,0.7660849714171007,1.044513731821564,-0.03040851949030475,0.03040851949030475,0.03040851949030475,0.0,-0.03040851949030475,-0.03040851949030475,0.03040851949030475,0.03040851949030475,-0.03040851949030475,0.8300018310546875,0.7744998931884768,33.36999893188477,31.89169881820678,32.04699878692626,32.20229875564574
2014-12-16,32.52000045776367,33.33000183105469,32.5,32.88999938964844,32.88999938964844,1880900,0.03040851949030475,0.8550990167753152,0.7431017057204458,1.581394341415538,,33.11800079345703,33.60800018310547,32.3216667175293,,,33.13344770022618,33.32915338162733,32.28492269673941,,,33.31284940601206,32.64337611752209,0.6694732884899679,0.9695056431552445,-2.858019029644919,2.858019029644919,2.858019029644919,0.0,-2.858019029644919,-2.858019029644919,2.858019029644919,2.858019029644919,-2.858019029644919,1.819999694824226,0.819249820709229,33.33000183105469,31.66609916687012,31.82099914550782,31.97589912414551
2014-12-17,32.81999969482422,34.20999908447266,32.38999938964844,33.83000183105469,33.83000183105469,1025700,2.858019029644919,1.692691334784008,1.256526316948445,1.676315007833871,,33.19000091552734,33.56000022888183,32.44400011698405,,,33.36563241050236,33.42021673606867,32.38460522153395,,,33.39241131755708,32.73127431852451,0.6611369990325713,0.9078319143307099,-0.8276640973747939,0.8276640973747939,0.8276640973747939,0.0,-0.8276640973747939,-0.8276640973747939,0.8276640973747939,0.8276640973747939,-0.8276640973747939,1.050003051757805,0.8442500114440918,34.20999908447266,31.52765222549438,31.69150218963623,31.85535215377807
2014-12-18,34.0,34.47000122070312,33.41999816894531,34.11000061035156,34.11000061035156,880600,0.8276640973747939,1.708646456567722,1.283575066815902,1.673159724530821,,33.3140007019043,33.55700035095215,32.57500012715658,,,33.61375514378543,33.54563198593829,32.49592105307057,,,33.50280967029469,32.83340219199317,0.6694074783015154,0.860147027124871,0.3811230307506421,-0.3811230307506421,-0.3811230307506421,0.0,0.3811230307506421,-0.3811230307506421,-0.3811230307506421,-0.3811230307506421,0.3811230307506421,0.9899978637695312,0.8512498855590819,34.47000122070312,32.35264905929566,32.52149906158448,32.6903490638733
2014-12-19,34.11000061035156,34.56999969482422,33.58000183105469,33.97999954223633,33.97999954223633,1860000,-0.3811230307506421,1.293913309663648,1.288922569257912,1.669318754758217,,33.53800048828125,33.54500045776367,32.7060001373291,,,33.73583660993573,33.6246079052652,32.5916680523716,,,33.57622349674725,32.91833532904822,0.6578881676990278,0.8196952552397024,0.1177189996063145,-0.1177189996063145,-0.1177189996063145,0.0,0.1177189996063145,-0.1177189996063145,-0.1177189996063145,-0.1177189996063145,0.1177189996063145,0.3649978637695241,0.8169998168945305,34.56999969482422,32.59725147247314,32.76750144958496,32.93775142669677
2014-12-22,33.90000152587891,34.18999862670898,33.82500076293945,33.93999862670898,33.93999862670898,735000,-0.1177189996063145,1.317497516018794,1.284968286161366,1.57109213383537,,33.75,33.52000045776367,32.84533341725668,,,33.80389061552682,33.68195167280043,32.67865712168368,,,33.63218890135674,32.9940140918379,0.6381748095188371,0.7833911660955294,-0.9133693905037414,-0.9133693905037414,-0.9133693905037414,0.0,0.9133693905037414,-0.9133693905037414,-0.9133693905037414,-0.9133693905037414,0.9133693905037414,0.6599998474121165,0.814999771118164,34.18999862670898,32.77260009765625,32.93600006103516,33.09940002441407
2014-12-23,33.93000030517578,34.20000076293945,33.54000091552734,33.63000106811523,33.63000106811523,734800,-0.9133693905037414,1.48432830626353,1.250498099627795,1.524539706952948,,33.89800033569336,33.5080005645752,32.97366676330567,,,33.74592743305629,33.67250610831221,32.74003415048572,,,33.63185231162728,33.04112423822882,0.5907280733984592,0.7448585475561155,0.5054955799763436,0.5054955799763436,0.5054955799763436,0.0,-0.5054955799763436,0.5054955799763436,0.5054955799763436,0.5054955799763436,-0.5054955799763436,0.8700027465820241,0.8319999694824215,34.20000076293945,32.39699913024901,32.55999908447265,32.72299903869628
2014-12-24,33.65000152587891,34.38000106811523,33.5099983215332,33.79999923706055,33.79999923706055,1505700,0.5054955799763436,0.6951007075910861,1.226519290633672,1.521088542837098,,33.89199981689453,33.54100036621094,33.09900004069011,,,33.76395136772437,33.69568667717554,32.80841899478087,,,33.65772106938624,33.09733720110524,0.5603838682810007,0.7079636117010926,-0.2070996935037397,-0.2070996935037397,-0.2070996935037397,0.0,0.2070996935037397,-0.2070996935037397,-0.2070996935037397,-0.2070996935037397,0.2070996935037397,0.4500007629394531,0.7555000305175777,34.38000106811523,32.36960083007813,32.53600082397461,32.70240081787109
2014-12-26,33.93999862670898,34.0,33.54999923706055,33.72999954223633,33.72999954223633,460300,-0.2070996935037397,0.5107972265102264,1.230506762611917,1.20324118644453,,33.81599960327149,33.56500015258789,33.19566669464111,,,33.75263409256169,33.70192537991387,32.86787580429413,,,33.6688408344401,33.14420107822606,0.524639756214043,0.6712988406036827,0.5336504821187052,0.5336504821187052,0.5336504821187052,0.0,-0.5336504821187052,0.5336504821187052,0.5336504821187052,0.5336504821187052,-0.5336504821187052,1.30999755859375,0.7459999084472653,34.0,32.71790100097655,32.86900100708007,33.02010101318358
2014-12-29,33.56999969482422,34.04999923706055,32.7400016784668,33.90999984741211,33.90999984741211,474300,0.5336504821187052,0.5965267727860006,1.02266193702141,0.9909957726379965,,33.80199966430664,33.67000007629395,33.31233336130778,,,33.8050893441785,33.73975710127718,32.93510961352755,,,33.70594222105118,33.20092691298058,0.5050153080705968,0.6380421340970657,-0.08846587859590187,-0.08846587859590187,-0.08846587859590187,0.0,0.08846587859590187,-0.08846587859590187,-0.08846587859590187,-0.08846587859590187,0.08846587859590187,0.6080017089843679,0.7553998947143548,34.04999923706055,32.35880020141602,32.50800018310547,32.65720016479492
2014-12-30,33.79999923706055,34.29000091552734,33.68199920654297,33.88000106811523,33.88000106811523,383900,-0.08846587859590187,0.5957145084955219,1.027937790634228,0.978438428886203,,33.79000015258789,33.77000007629395,33.41833337148031,,,33.83005991882408,33.76525600433864,32.99607035253321,,,33.73272050521488,33.25122870224982,0.4814918029650599,0.6067320678706646,-0.3246771159493202,-0.3246771159493202,-0.3246771159493202,0.0,0.3246771159493202,-0.3246771159493202,-0.3246771159493202,-0.3246771159493202,0.3246771159493202,0.529998779296875,0.7501497268676747,34.29000091552734,32.38811946868896,32.53919944763184,32.6902794265747
2014-12-31,33.86999893188477,34.16999816894531,33.63999938964844,33.77000045776367,33.77000045776367,329800,-0.3246771159493202,0.4066154004184923,1.044467370288598,0.9782413842057113,,33.81800003051758,33.85800018310547,33.50900007883708,,,33.81004009847061,33.7661186322341,33.04600132706421,,,33.73845588253008,33.28965623969529,0.4487996428347856,0.5751455828634888,1.036429624145576,-1.036429624145576,-1.036429624145576,0.0,1.036429624145576,-1.036429624145576,-1.036429624145576,-1.036429624145576,1.036429624145576,0.9599990844726634,0.7781496047973622,34.16999816894531,32.63967151641845,32.78970146179199,32.93973140716552
2015-01-02,33.81000137329102,34.09000015258789,33.13000106811523,33.41999816894531,33.41999816894531,812700,-1.036429624145576,0.5618864033443389,0.6059439513860431,0.9601302976833296,,33.74199981689453,33.81699981689453,33.58966668446859,,,33.68002612196218,33.70318763890887,33.07013015557267,,,33.68946238813242,33.29931119741751,0.39015119071491,0.5381467044337731,-0.359074665340747,0.359074665340747,0.359074665340747,0.0,-0.359074665340747,-0.359074665340747,0.359074665340747,0.359074665340747,-0.359074665340747,0.5499992370605398,0.776149559020995,34.09000015258789,32.45806903839112,32.61369895935059,32.76932888031006
2015-01-05,33.04999923706055,33.59999847412109,33.04999923706055,33.54000091552734,33.54000091552734,732200,0.359074665340747,0.6203082778375605,0.5389089808734987,0.9618807934329539,,33.70400009155274,33.75999984741211,33.67533340454101,,,33.63335105315056,33.67351732556677,33.10044439815039,,,33.66646831542394,33.31714006542565,0.3493282499982939,0.5003830135466774,-0.2087051070765461,0.2087051070765461,0.2087051070765461,0.0,-0.2087051070765461,-0.2087051070765461,0.2087051070765461,0.2087051070765461,-0.2087051070765461,0.3549995422363281,0.769899559020995,33.59999847412109,32.3824711227417,32.5377010345459,32.6929309463501
2015-01-06,33.65000152587891,33.85499954223633,33.5,33.61000061035156,33.61000061035156,1495800,0.2087051070765461,0.5487277374447708,0.5451197779527484,0.964051338404256,,33.64400024414063,33.72299995422363,33.74866676330566,,,33.62556757221756,33.66196883189128,33.13331899248595,,,33.65778097618204,33.33883343912387,0.3189475370581718,0.4640959182489763,-0.8033336889631213,-0.8033336889631213,0.8033336889631213,0.0,-0.8033336889631213,-0.8033336889631213,0.8033336889631213,0.8033336889631213,-0.8033336889631213,0.7600021362304688,0.7908996582031239,33.85499954223633,31.9062194442749,32.0601993560791,32.2141792678833
2015-01-07,33.66999816894531,34.43000030517578,33.66999816894531,33.88000106811523,33.88000106811523,2022100,0.8033336889631213,0.706650377019292,0.6164553485187083,0.9812169949406672,,33.64400024414063,33.71700019836426,33.80133349100749,,,33.71037873751679,33.70161105665927,33.18149202962333,,,33.6919686826333,33.37891993016027,0.313048752473037,0.4338864850937885,-0.7083761989470821,-0.7083761989470821,0.7083761989470821,0.0,-0.7083761989470821,0.7083761989470821,0.7083761989470821,0.7083761989470821,-0.7083761989470821,0.5699996948242188,0.7673995971679677,34.43000030517578,32.11502029418946,32.27320022583008,32.43138015747071
