Date_TEL,Open_TEL,High_TEL,Low_TEL,Close_TEL,Adj Close_TEL,Volume_TEL,Daily Return(%)_TEL,Vol5_TEL,Vol10_TEL,Vol20_TEL,Vol60_TEL,SMA5_TEL,SMA10_TEL,SMA30_TEL,SMA60_TEL,SMA100_TEL,EMA5_TEL,EMA10_TEL,EMA30_TEL,EMA60_TEL,EMA100_TEL,Short12_TEL,Long26_TEL,MACD_TEL,SIGNAL9_TEL,Ret5/10_TEL,Ret10/30_TEL,Ret30/60_TEL,Ret30/100_TEL,Emaret5/10_TEL,Emaret10/30_TEL,Emaret30/60_TEL,Emaret30/100_TEL,RetMACD_TEL,DayRange_TEL,average20r_TEL,PRVHI_TEL,HitLevel_TEL,hitlevel_2_TEL,hitlevel_1.8_TEL
2011-02-23,36.09999847412109,36.20000076293945,34.95000076293945,35.22000122070312,28.03861427307129,3711200,-2.43766562496896,2.103982155887998,1.872121285771195,1.732306986374522,,36.91399993896484,37.47700004577636,36.86533342997233,,,36.55426482352992,36.97770596008694,36.68390767272518,,,37.01989489912427,36.85002598677305,0.1698689123512267,0.4334976651361865,-0.7666111539058283,0.7666111539058283,0.7666111539058283,0.0,-0.7666111539058283,-0.7666111539058283,0.7666111539058283,0.7666111539058283,-0.7666111539058283,0.6899986267089773,0.8219999313354464,36.20000076293945,35.46719882965089,35.63199882507325,35.79679882049562
2011-02-24,35.13000106811523,35.59999847412109,34.90999984741211,35.4900016784668,28.25356292724609,2695100,0.7666111539058283,2.17970560731979,1.815767942105232,1.746471983727119,,36.48400039672852,37.25200004577637,36.85300013224284,,,36.19951044184221,36.70721427251964,36.60688147954723,,,36.78452671133081,36.74928344541703,0.03524326591378468,0.3538467852917062,-0.5635303995027043,0.5635303995027043,0.5635303995027043,0.0,-0.5635303995027043,-0.5635303995027043,0.5635303995027043,0.5635303995027043,-0.5635303995027043,0.4899978637695241,0.7954998016357393,35.59999847412109,34.39160091400147,34.55600090026856,34.72040088653565
2011-02-25,35.66999816894531,36.04999923706055,35.56000137329102,35.68999862670898,28.41278839111328,3129100,0.5635303995027043,2.159128172392804,1.785198713800359,1.655047230042614,,36.04400024414062,37.01199989318847,36.83600006103516,,,36.02967317013113,36.52226597328134,36.54772774710605,,,36.61613777523515,36.67081790329051,-0.05468012805535949,0.2721414026222931,-0.98067330424729,0.98067330424729,0.98067330424729,0.0,-0.98067330424729,-0.98067330424729,-0.98067330424729,0.98067330424729,-0.98067330424729,0.5900001525878906,0.7784997940063452,36.04999923706055,33.84989891052246,34.00899887084961,34.16809883117676
2011-02-28,35.95000076293945,36.20999908447266,35.61999893188477,36.04000091552734,28.69141960144043,2999600,0.98067330424729,2.363491892202836,1.772384592974139,1.629926904890892,,35.70800018310546,36.76500015258789,36.82633336385091,,,36.03311575192987,36.43458141732606,36.51497117732679,,,36.52750133528009,36.62409071901175,-0.09658938373165427,0.1983952453515036,0.1387326187303128,0.1387326187303128,-0.1387326187303128,0.0,0.1387326187303128,0.1387326187303128,0.1387326187303128,-0.1387326187303128,0.1387326187303128,0.5400009155273509,0.7034997940063459,36.20999908447266,34.33729969024659,34.49299964904786,34.64869960784912
2011-03-01,36.22999954223633,36.31000137329102,35.77000045776367,35.9900016784668,28.65161514282227,3344200,-0.1387326187303128,1.397706409961193,1.777787118881776,1.564849695375292,,35.68600082397461,36.52700042724609,36.80666669209798,,,36.01874439410885,36.35374873753346,36.48110217740034,,,36.44480908038574,36.57712116045286,-0.1323120800671234,0.1322537802677782,-0.7779904591235439,-0.7779904591235439,0.7779904591235439,0.0,-0.7779904591235439,-0.7779904591235439,-0.7779904591235439,0.7779904591235439,-0.7779904591235439,0.5699996948242259,0.6894996643066392,36.31000137329102,34.6622995376587,34.80299949645998,34.94369945526124
2011-03-02,35.79999923706055,36.36000061035156,35.79000091552734,36.27000045776367,28.8745231628418,3901500,0.7779904591235439,0.4332751468039534,1.721716979100849,1.445529540666093,,35.89600067138672,36.40500030517578,36.78966674804688,,,36.10249641532712,36.33852177757532,36.46748271161734,,,36.41791544613619,36.55437147877218,-0.1364560326359907,0.07851181768702445,-1.32340649621796,-1.32340649621796,1.32340649621796,0.0,-1.32340649621796,-1.32340649621796,-1.32340649621796,1.32340649621796,-1.32340649621796,0.5800018310546946,0.6764997482299794,36.36000061035156,34.79310211181642,34.93100204467775,35.06890197753907
2011-03-03,36.61000061035156,37.02000045776367,36.43999862670898,36.75,29.25664329528809,2874200,1.32340649621796,0.5467134986774528,1.787911264392563,1.477034054050243,,36.14800033569336,36.31600036621094,36.81366678873698,,,36.31833094355142,36.41333599983435,36.48570963344848,,,36.46900537749985,36.56886248034461,-0.09985710284475857,0.04283803358066785,-0.08162933142008735,-0.08162933142008735,0.08162933142008735,0.0,-0.08162933142008735,-0.08162933142008735,-0.08162933142008735,0.08162933142008735,-0.08162933142008735,0.9599990844726634,0.6694997787475578,37.02000045776367,34.87170116424561,35.0070011138916,35.1423010635376
2011-03-04,36.54000091552734,37.0,36.04000091552734,36.77999877929688,29.40857315063477,3530300,0.08162933142008735,0.6152680490963034,1.765088329661223,1.451429844092371,,36.36600036621094,36.20500030517578,36.83900006612142,,,36.47222022213325,36.48000195973662,36.50469602995483,,,36.51685051623786,36.58450220619293,-0.06765168995507054,0.02074008887352018,-1.250677269547906,1.250677269547906,-1.250677269547906,0.0,1.250677269547906,1.250677269547906,1.250677269547906,-1.250677269547906,1.250677269547906,1.19000244140625,0.7014999389648434,37.0,35.54710094451904,35.68100090026856,35.81490085601807
2011-03-07,36.9900016784668,37.15000152587891,35.95999908447266,36.31999969482422,29.04076194763184,3514500,-1.250677269547906,0.9773449021382473,1.79149535683453,1.464741627766301,,36.42200012207032,36.06500015258789,36.83466669718425,,,36.42148004636357,36.45091063884345,36.49278013736576,,,36.48656577448192,36.56490942757302,-0.07834365309110325,0.0009233404805954921,-0.2477977790311383,0.2477977790311383,-0.2477977790311383,0.0,0.2477977790311383,0.2477977790311383,0.2477977790311383,-0.2477977790311383,0.2477977790311383,0.7400016784667969,0.724999999999999,37.15000152587891,35.45670013427734,35.59700012207031,35.73730010986328
2011-03-08,36.45000076293945,36.75,36.0099983215332,36.22999954223633,28.96879386901855,2598300,-0.2477977790311383,0.9868146417621153,1.14502891583993,1.463678886505849,,36.46999969482422,36.07800025939942,36.80433336893717,,,36.35765321165449,36.41074498491488,36.47582655058321,,,36.44709404644414,36.54010128791845,-0.09300724147431794,-0.01786277591038719,-2.290913681601947,2.290913681601947,-2.290913681601947,0.0,2.290913681601947,2.290913681601947,2.290913681601947,-2.290913681601947,2.290913681601947,0.75,0.7414999008178708,36.75,35.55500152587891,35.70000152587892,35.84500152587891
2011-03-09,35.9900016784668,36.13999938964844,35.38999938964844,35.40000152587891,28.30514907836914,2116500,-2.290913681601947,1.368842870604087,1.110127233838618,1.528934407495631,,36.29599990844726,36.09600028991699,36.74900004069011,,,36.03843598306264,36.22697344690834,36.40641848447326,,,36.2860028894341,36.4556494536933,-0.1696465642592031,-0.04821953358015038,-3.248591740986827,3.248591740986827,-3.248591740986827,0.0,3.248591740986827,3.248591740986827,3.248591740986827,-3.248591740986827,3.248591740986827,0.8600006103515554,0.7475000381469723,36.13999938964844,35.11870021820069,35.26700019836426,35.41530017852783
2011-03-10,34.90000152587891,35.06999969482422,34.20999908447266,34.25,27.3856258392334,3449700,-3.248591740986827,1.392455589944394,1.48695096084101,1.620457908373117,,35.79599990844726,35.97200012207031,36.65566673278808,,,35.4422906553751,35.86752372928864,36.26729471128144,,,35.97277167567501,36.29226801267899,-0.3194963370039829,-0.1024748942649169,-1.167887666799747,-1.167887666799747,1.167887666799747,0.0,-1.167887666799747,-1.167887666799747,-1.167887666799747,1.167887666799747,-1.167887666799747,0.7199974060058594,0.7475000381469723,35.06999969482422,34.4954993057251,34.64499931335449,34.79449932098389
2011-03-11,34.09000015258789,34.77999877929688,34.06000137329102,34.65000152587891,27.70546531677246,2151800,1.167887666799747,1.724789470044067,1.5393368989372,1.632233032137559,,35.37000045776367,35.8680004119873,36.60833346048991,,,35.17819427887638,35.64615605594142,36.16295321544902,,,35.76926857570638,36.17061864328639,-0.4013500675800117,-0.1622499289279359,1.356424819641362,1.356424819641362,-1.356424819641362,0.0,1.356424819641362,1.356424819641362,1.356424819641362,-1.356424819641362,1.356424819641362,0.7599983215332102,0.7430000305175781,34.77999877929688,33.42549961090088,33.57499961853027,33.72449962615967
2011-03-14,34.34999847412109,34.72999954223633,33.97000122070312,34.18000030517578,27.32966041564941,1795000,-1.356424819641362,1.726611844093184,1.502890568374937,1.60069504355503,,34.94200057983399,35.68200035095215,36.564000193278,,,34.84546295430951,35.37958228307494,36.03502076962494,,,35.52476576485552,36.02316543305597,-0.4983996682004559,-0.2294798767824399,1.609125898624609,1.609125898624609,-1.609125898624609,0.0,1.609125898624609,1.609125898624609,1.609125898624609,-1.609125898624609,1.609125898624609,1.470001220703132,0.7940000534057617,34.72999954223633,33.14539871215821,33.29399871826173,33.44259872436524
2011-03-15,33.0,34.06000137329102,32.59000015258789,33.63000106811523,26.88988494873047,3668500,-1.609125898624609,1.645293408791576,1.533259884726599,1.615896402082919,,34.42200088500977,35.446000289917,36.47733357747396,,,34.44030899224475,35.06147660762772,35.87985820823722,,,35.23326350381855,35.84589399861592,-0.6126304947973722,-0.3061100003854264,3.865593802472625,3.865593802472625,-3.865593802472625,0.0,3.865593802472625,3.865593802472625,3.865593802472625,-3.865593802472625,3.865593802472625,1.520000457763686,0.8340002059936531,34.06000137329102,32.98319942474365,33.14199943542481,33.30079944610596
2011-03-16,33.59999847412109,33.81000137329102,32.29000091552734,32.33000183105469,25.85043334960938,3800800,-3.865593802472625,1.962465969180953,1.737201898961386,1.734237189296749,,33.80800094604492,35.05200042724609,36.31500027974447,,,33.73687327184807,34.56484483006899,35.65083521616094,,,34.78660786185488,35.58545754175954,-0.7988496799046629,-0.4046579362892737,-1.948645894640284,-1.948645894640284,1.948645894640284,0.0,-1.948645894640284,-1.948645894640284,-1.948645894640284,1.948645894640284,-1.948645894640284,0.8600006103515554,0.8570001602172859,33.81000137329102,32.22520092010499,32.39200096130372,32.55880100250245
2011-03-17,33.04999923706055,33.38999938964844,32.52999877929688,32.95999908447266,26.35416984558105,2173900,1.948645894640284,2.333104444932304,1.843309934253987,1.819498090049316,,33.55000076293945,34.67300033569336,36.18000030517578,,,33.4779152093896,34.27305469450602,35.47723288508427,,,34.50559112687299,35.39097913751606,-0.8853880106430694,-0.5008039511600328,-0.6978141645175769,-0.6978141645175769,0.6978141645175769,0.0,-0.6978141645175769,-0.6978141645175769,-0.6978141645175769,0.6978141645175769,-0.6978141645175769,0.4300003051757812,0.8370000839233412,33.38999938964844,31.92460102081299,32.09600105285645,32.26740108489991
2011-03-18,33.40000152587891,33.40999984741211,32.97999954223633,33.18999862670898,26.53806686401367,2284800,0.6978141645175769,2.244651338013271,1.895535500680843,1.820787334825631,,33.25800018310547,34.31400032043457,36.06733360290527,,,33.38194301516273,34.07613540945201,35.32966938454393,,,34.30319228069391,35.22794354412295,-0.9247512634290374,-0.5855934136138338,-1.657134903630926,-1.657134903630926,1.657134903630926,0.0,-1.657134903630926,-1.657134903630926,-1.657134903630926,1.657134903630926,-1.657134903630926,0.5900001525878906,0.8395000457763689,33.40999984741211,31.54859920501709,31.71599922180176,31.88339923858642
2011-03-21,33.56000137329102,33.95999908447266,33.36999893188477,33.7400016784668,26.97784805297852,3034900,1.657134903630926,2.464145718729682,2.068852058198171,1.892166398124628,,33.17000045776367,34.05600051879883,35.96233367919922,,,33.50129590293075,34.01502018563652,35.22711017770024,,,34.21654757265897,35.11772562814843,-0.90117805548946,-0.648710341988959,-1.274441224325557,-1.274441224325557,1.274441224325557,0.0,-1.274441224325557,-1.274441224325557,-1.274441224325557,1.274441224325557,-1.274441224325557,0.8100013732910156,0.818500137329103,33.95999908447266,31.5630997467041,31.73099975585937,31.89889976501464
