Date_VRSN,Open_VRSN,High_VRSN,Low_VRSN,Close_VRSN,Adj Close_VRSN,Volume_VRSN,Daily Return(%)_VRSN,Vol5_VRSN,Vol10_VRSN,Vol20_VRSN,Vol60_VRSN,SMA5_VRSN,SMA10_VRSN,SMA30_VRSN,SMA60_VRSN,SMA100_VRSN,EMA5_VRSN,EMA10_VRSN,EMA30_VRSN,EMA60_VRSN,EMA100_VRSN,Short12_VRSN,Long26_VRSN,MACD_VRSN,SIGNAL9_VRSN,Ret5/10_VRSN,Ret10/30_VRSN,Ret30/60_VRSN,Ret30/100_VRSN,Emaret5/10_VRSN,Emaret10/30_VRSN,Emaret30/60_VRSN,Emaret30/100_VRSN,RetMACD_VRSN,DayRange_VRSN,average20r_VRSN,PRVHI_VRSN,HitLevel_VRSN,hitlevel_2_VRSN,hitlevel_1.8_VRSN
2011-01-18,33.13999938964844,33.52999877929688,33.08000183105469,33.27000045776367,30.74328231811523,1865100,0.3619877114970267,0.966812208444576,0.9994123908369658,,,32.86000061035156,33.10000038146973,,,,33.03373171226806,33.14236398176713,,,,,,,,1.983768675476817,-1.983768675476817,0.0,0.0,1.983768675476817,1.983768675476817,-1.983768675476817,0.0,0.0,0.7299995422363139,,,,,
2011-01-19,33.20000076293945,33.29000091552734,32.56000137329102,32.61000061035156,30.1334056854248,2085200,-1.983768675476817,1.387268635323637,1.166399691109884,,,32.82800064086914,33.04100036621094,,,,32.89248801162923,33.04557064150976,,,,33.08500035603841,,,,-0.2453174328737074,0.2453174328737074,0.0,0.0,-0.2453174328737074,-0.2453174328737074,0.2453174328737074,0.0,0.0,0.5,,,,,
2011-01-20,32.38000106811523,32.83000183105469,32.33000183105469,32.68999862670898,30.20732879638672,2525900,0.2453174328737074,1.346935879548169,1.119759125842875,,,32.85800018310547,32.96100006103516,,,,32.82499154998915,32.98092118427325,,,,33.0242308592185,,,,1.468337602939316,-1.468337602939316,0.0,0.0,1.468337602939316,1.468337602939316,-1.468337602939316,0.0,0.0,0.8500022888183594,,,,,
2011-01-21,32.72999954223633,33.02000045776367,32.16999816894531,32.20999908447266,29.7637825012207,1645000,-1.468337602939316,1.51882687893727,1.115577138618696,,,32.78600006103515,32.8060001373291,,,,32.61999406148365,32.84075352976405,,,,32.89896443233452,,,,-1.552312990412449,1.552312990412449,0.0,0.0,-1.552312990412449,-1.552312990412449,1.552312990412449,0.0,0.0,0.7600002288818395,,,,,
2011-01-24,32.15000152587891,32.72999954223633,31.96999931335449,32.70999908447266,30.22581100463867,1629600,1.552312990412449,1.445522372714455,1.241489789264452,,,32.69799957275391,32.74300003051758,,,,32.64999573581332,32.81697999425653,,,,32.86989284035577,,,,0.6114361618383535,-0.6114361618383535,0.0,0.0,0.6114361618383535,0.6114361618383535,-0.6114361618383535,0.0,0.0,0.5,,,,,
2011-01-25,32.40999984741211,32.54999923706055,32.04999923706055,32.5099983215332,30.0409984588623,2293900,-0.6114361618383535,1.40607543035206,1.191881033681186,,,32.54599914550781,32.70299987792968,,,,32.60332993105328,32.76116514467046,,,,32.81452445284461,,,,-1.384191898408679,1.384191898408679,0.0,0.0,-1.384191898408679,-1.384191898408679,1.384191898408679,0.0,0.0,0.6499977111816406,,,,,
2011-01-26,32.52000045776367,33.13999938964844,32.4900016784668,32.95999908447266,30.45682334899902,2260600,1.384191898408679,1.291589211644298,1.274186441411163,,,32.61599884033203,32.72199974060059,,,,32.72221964885974,32.79731677008904,,,,32.83690516540277,,,,0.1820314328285726,-0.1820314328285726,0.0,0.0,0.1820314328285726,0.1820314328285726,-0.1820314328285726,0.0,0.0,0.6499977111816406,,,,,
2011-01-27,32.84000015258789,33.20999908447266,32.56000137329102,32.90000152587891,30.40138244628906,1856600,-0.1820314328285726,1.303612656802739,1.249788602577709,,,32.65799942016602,32.75799980163574,,,,32.7814802745328,32.8159867256872,,,,32.84661229778371,,,,-2.583581868385275,2.583581868385275,0.0,0.0,-2.583581868385275,-2.583581868385275,2.583581868385275,0.0,0.0,1.63999938964843,,,,,
2011-01-28,32.65000152587891,34.2599983215332,32.61999893188477,33.75,31.18682670593262,5768200,2.583581868385275,1.317133438900248,1.472709048507727,,,32.96599960327148,32.87599983215332,,,,33.10432018302187,32.98580732101679,,,,32.9855950212016,,,,-0.2962917751735901,-0.2962917751735901,0.0,0.0,0.2962917751735901,-0.2962917751735901,-0.2962917751735901,0.0,0.0,0.5900001525878906,,,,,
2011-01-31,33.7400016784668,33.88999938964844,33.29999923706055,33.65000152587891,31.09442329406738,2272100,-0.2962917751735901,1.36281579340642,1.395489416784096,,,33.15400009155273,32.92599983215332,,,,33.28621396397422,33.106569903719,,,,33.08781140653657,,,,1.485884033661839,1.485884033661839,0.0,0.0,-1.485884033661839,1.485884033661839,1.485884033661839,0.0,0.0,0.7000007629394602,0.6754994392395028,33.88999938964844,,,
2011-02-01,33.66999816894531,34.36999893188477,33.66999816894531,34.15000152587891,31.55644989013672,5541600,1.485884033661839,1.221563264935605,1.457571227539764,1.226585404450708,,33.48200073242188,33.01399993896484,,,,33.57414315127578,33.29628474411171,,,,33.25122527105078,,,,-0.3513989494000258,-0.3513989494000258,0.0,0.0,0.3513989494000258,-0.3513989494000258,-0.3513989494000258,0.0,0.0,0.3699989318847656,0.6604994773864752,34.36999893188477,32.40390062332153,32.53900051116943,32.67410039901733
2011-02-02,34.02000045776367,34.36000061035156,33.9900016784668,34.02999877929688,31.4455623626709,2364400,-0.3513989494000258,1.325515390910242,1.254226146729835,1.219266100695045,,33.69600067138672,33.15599975585938,,,,33.72609502728282,33.42968729596355,,,,33.37103658001172,,,,1.234210986507855,1.234210986507855,0.0,0.0,-1.234210986507855,1.234210986507855,1.234210986507855,0.0,0.0,0.5600013732910156,0.6604996681213378,34.36000061035156,32.91690008163453,33.04899997711182,33.18109987258912
2011-02-03,34.02999877929688,34.4900016784668,33.93000030517578,34.45000076293945,31.83366584777832,2215200,1.234210986507855,1.253161202439137,1.276468219168435,1.233419650577831,,34.00600051879883,33.33199996948242,,,,33.96739693916837,33.61519883541371,,,,33.53703106969291,,,,2.409283012992912,2.409283012992912,0.0,0.0,-2.409283012992912,2.409283012992912,2.409283012992912,0.0,0.0,1.630001068115227,0.7119997978210444,34.4900016784668,32.90690134048462,33.03900127410888,33.17110120773315
2011-02-04,34.5,35.63000106811523,34.0,35.27999877929688,32.60062789916992,3547500,2.409283012992912,1.196864504516437,1.186746238599486,1.326944648320839,,34.31200027465821,33.63899993896484,,,,34.40493088587787,33.91788973430156,,,,33.80517994809352,,,,0.7086168045637966,0.7086168045637966,0.0,0.0,-0.7086168045637966,0.7086168045637966,0.7086168045637966,0.0,0.0,0.6399993896484304,0.7019997596740714,35.63000106811523,32.9236021232605,33.06600208282471,33.20840204238892
2011-02-07,35.25,35.66999816894531,35.02999877929688,35.52999877929688,32.83164215087891,2963500,0.7086168045637966,1.017453299468057,1.166684864293266,1.284015146850725,,34.6879997253418,33.92099990844726,,,,34.77995351701755,34.21100046975526,,,,34.07053669135557,,,,-0.08443225535476859,-0.08443225535476859,0.0,0.0,0.08443225535476859,-0.08443225535476859,-0.08443225535476859,0.0,0.0,0.6599998474120952,0.6949997901916491,35.66999816894531,34.08560159683227,34.22600154876709,34.3664015007019
2011-02-08,35.52999877929688,35.97000122070312,35.31000137329102,35.5,32.80392074584961,3075400,-0.08443225535476859,1.106031195198949,1.104246701895495,1.231375312746992,,34.95799942016602,34.22000007629395,,,,35.01996901134503,34.44536402070884,,,,34.29045412345472,33.43615385202261,0.854300271432102,,1.57746865715781,1.57746865715781,0.0,0.0,-1.57746865715781,1.57746865715781,1.57746865715781,0.0,0.0,0.660003662109375,0.7009999275207507,35.97000122070312,34.14099863052368,34.27999858856202,34.41899854660034
2011-02-09,35.41999816894531,36.08000183105469,35.41999816894531,36.06000137329102,33.32139205932617,2363400,1.57746865715781,0.934404378471961,1.115508010617441,1.243242476945724,,35.36399993896485,34.53000030517578,,,,35.36664646532703,34.73893444845105,,,,34.56269216189107,33.63051292767212,0.9321792342189497,,0.415967014612321,0.415967014612321,0.0,0.0,-0.415967014612321,0.415967014612321,0.415967014612321,0.0,0.0,0.5599975585937642,0.7039998054504389,36.08000183105469,34.42780138015747,34.56800136566162,34.70820135116577
2011-02-10,35.84999847412109,36.27999877929688,35.72000122070312,36.20999908447266,33.45999908447266,2190700,0.415967014612321,0.9901257388543743,1.065457953674984,1.211718707994156,,35.71599960327149,34.86100006103516,,,,35.64776400504224,35.00640074590953,,,,34.81612399613439,33.82158597632402,0.9945380198103777,,1.380834058663113,1.380834058663113,0.0,0.0,-1.380834058663113,1.380834058663113,1.380834058663113,0.0,0.0,1.119998931884766,0.7474997520446772,36.27999877929688,34.53120225906372,34.67200222015381,34.8128021812439
2011-02-11,36.18999862670898,36.72999954223633,35.61000061035156,36.70999908447266,33.92202758789062,1910400,1.380834058663113,0.6855431925308165,0.9209396083477515,1.220729915021644,,36.00199966430664,35.15699996948243,,,,36.00184236485238,35.31614589837555,,,,35.10748939434028,34.03554250285354,1.071946891486732,,-0.3541194678835096,-0.3541194678835096,0.0,0.0,0.3541194678835096,-0.3541194678835096,-0.3541194678835096,0.0,0.0,1.130001068115241,0.7674998283386225,36.72999954223633,34.63549932479859,34.78499927520753,34.93449922561646
2011-02-14,36.84999847412109,37.56999969482422,36.43999862670898,36.58000183105469,33.80190277099609,5566400,-0.3541194678835096,0.8626963513962248,0.9290689868948092,1.205952829576832,,36.2120002746582,35.45,33.83000005086263,,,36.19456218691982,35.54593788613539,33.83000005086263,,,35.33402976921942,34.22402097160919,1.110008797610234,,0.05466550591974805,0.05466550591974805,0.05466550591974805,0.0,-0.05466550591974805,0.05466550591974805,0.05466550591974805,0.05466550591974805,0.0,0.4599990844726491,0.7679999351501452,37.56999969482422,35.04149991989136,35.19499988555908,35.3484998512268
2011-02-15,36.45999908447266,36.91999816894531,36.45999908447266,36.59999847412109,33.82038116455078,1165600,0.05466550591974805,0.8375006167446455,0.9291367133626273,1.209761097212439,,36.43199996948243,35.69499969482422,33.93633333841959,,,36.32970761598691,35.73758526576915,34.00870962655672,,,35.52879418535814,34.40001930512858,1.128774880229557,,1.038254327753403,1.038254327753403,1.038254327753403,0.0,-1.038254327753403,1.038254327753403,1.038254327753403,1.038254327753403,0.0,0.490001678466804,0.7560000419616697,36.91999816894531,35.8803998374939,36.03399982452393,36.18759981155396
2011-02-16,36.88000106811523,37.09000015258789,36.59999847412109,36.97999954223633,34.1715202331543,1230300,1.038254327753403,0.7071487268287324,0.8555695163462319,1.06527486537409,,36.61599960327148,35.98999977111816,34.0623332977295,,,36.54647159140338,35.96347877058136,34.20040575014895,,,35.75205654795478,34.59112895232175,1.160927595633034,,-0.2433752128230771,-0.2433752128230771,-0.2433752128230771,0.0,0.2433752128230771,-0.2433752128230771,-0.2433752128230771,-0.2433752128230771,0.0,0.3700027465820241,0.749500179290771,37.09000015258789,35.25679807662964,35.40799808502197,35.55919809341431
2011-02-17,36.95999908447266,37.08000183105469,36.70999908447266,36.88999938964844,34.08835601806641,829500,-0.2433752128230771,0.7855293486092535,0.9056782063199182,1.080210780671941,,36.75199966430664,36.23399963378906,34.17566655476888,,,36.66098085748507,36.13193706495719,34.37392792043924,,,35.92712467744612,34.76141565138298,1.165709026063134,,-0.4066080608928688,-0.4066080608928688,-0.4066080608928688,0.0,0.4066080608928688,-0.4066080608928688,-0.4066080608928688,-0.4066080608928688,0.0,0.3299980163574148,0.7234999656677237,37.08000183105469,35.4410997581482,35.59099979400635,35.7408998298645
2011-02-18,36.90999984741211,36.97999954223633,36.65000152587891,36.7400016784668,33.94974899291992,1134300,-0.4066080608928688,0.5977760614145324,0.7331627868007042,0.9953655447407873,,36.75800018310547,36.37999992370605,34.275,,,36.68732113114565,36.24249426741348,34.52657784031199,,,36.05218267760314,34.90797757931512,1.144205098288019,1.062509979419127,-4.463808191132749,-4.463808191132749,-4.463808191132749,0.0,4.463808191132749,-4.463808191132749,-4.463808191132749,-4.463808191132749,-4.463808191132749,1.409999847412116,0.7559999465942375,36.97999954223633,35.4883019065857,35.63300189971924,35.77770189285278
2011-02-22,36.40999984741211,36.45999908447266,35.04999923706055,35.09999847412109,32.43429946899414,2875000,-4.463808191132749,2.121180320504438,1.693583240315537,1.496123091211627,,36.46199951171875,36.33699989318848,34.33366661071777,,,36.15821357880414,36.03476775954213,34.56357271991259,,,35.90569280014437,34.92220134930075,0.9834914508436157,1.046706273704024,0.05698136362721567,0.05698136362721567,0.05698136362721567,0.0,-0.05698136362721567,0.05698136362721567,0.05698136362721567,0.05698136362721567,-0.05698136362721567,1.11000061035157,0.7864999771118161,36.45999908447266,35.31679965972901,35.46799964904785,35.6191996383667
2011-02-23,35.09000015258789,35.31000137329102,34.20000076293945,35.11999893188477,32.45278167724609,4299700,0.05698136362721567,2.121414975943434,1.694396881096173,1.480572146389571,,36.16599960327149,36.29899978637695,34.40733324686686,,,35.81214202983102,35.86844615451352,34.59947118520112,,,35.78481682041212,34.93685302208475,0.8479637983273705,1.006957778628694,-1.452170135937656,1.452170135937656,1.452170135937656,0.0,-1.452170135937656,-1.452170135937656,1.452170135937656,1.452170135937656,-1.452170135937656,0.7799987792968821,0.7930000305175782,35.31000137329102,34.72969913482667,34.88699913024903,35.04429912567139
2011-02-24,35.09999847412109,35.77999877929688,35.0,35.63000106811523,32.92404937744141,2772000,1.452170135937656,2.217177501930625,1.681071022296974,1.483032727124886,,35.89599990844727,36.25599975585938,34.50266660054525,,,35.75142837592576,35.8250925024411,34.6659569840988,,,35.76099901236644,34.98819732179071,0.7728016905757329,0.9601265610181016,-0.9823139591042825,0.9823139591042825,0.9823139591042825,0.0,-0.9823139591042825,-0.9823139591042825,0.9823139591042825,0.9823139591042825,-0.9823139591042825,0.4099998474121094,0.7810001373291016,35.77999877929688,33.56540130615235,33.72400131225587,33.88260131835938
2011-02-25,35.84999847412109,36.15999984741211,35.75,35.97999954223633,33.24746704101562,1502100,0.9823139591042825,2.347126860691905,1.709935822365697,1.481802485304012,,35.71399993896485,36.23299980163574,34.61733322143554,,,35.82761876469595,35.85325741876751,34.75073392333348,,,35.7946914015772,35.06166415293483,0.7330272486423652,0.9147066985429544,1.917728280955127,-1.917728280955127,-1.917728280955127,0.0,1.917728280955127,1.917728280955127,-1.917728280955127,-1.917728280955127,1.917728280955127,0.970001220703125,0.7475002288818363,36.15999984741211,34.06179847717286,34.21799850463868,34.3741985321045
2011-02-28,35.97999954223633,36.02000045776367,35.04999923706055,35.29000091552734,32.60987091064453,2165900,-1.917728280955127,2.431754537503321,1.721311530221972,1.483967337202991,,35.42399978637695,36.09099998474121,34.70799992879232,,,35.64841281497308,35.7508471454511,34.78552534218469,,,35.71704671141568,35.07857798720094,0.6384687242147322,0.85945910367731,0.680084081157365,-0.680084081157365,-0.680084081157365,0.0,0.680084081157365,0.680084081157365,-0.680084081157365,-0.680084081157365,0.680084081157365,0.8100013732910156,0.7585002899169926,36.02000045776367,34.51549934387207,34.66499938964844,34.81449943542481
2011-03-01,35.47999954223633,35.72999954223633,34.91999816894531,35.04999923706055,32.38809585571289,2187100,-0.680084081157365,1.343030144673371,1.723848861343239,1.493634826843461,,35.41399993896484,35.9379997253418,34.77133318583171,,,35.44894162233557,35.62342025301646,34.80258817411217,,,35.61442402305335,35.0764610427461,0.537962980307249,0.7951598790032979,-1.683310029758993,1.683310029758993,1.683310029758993,0.0,-1.683310029758993,-1.683310029758993,1.683310029758993,1.683310029758993,-1.683310029758993,0.9200019836425852,0.7695003509521487,35.72999954223633,34.35129981994629,34.50299987792969,34.65469993591309
2011-03-02,34.9900016784668,35.86000061035156,34.93999862670898,35.63999938964844,32.93328857421875,2418300,1.683310029758993,1.548014751180138,1.845551543097167,1.503100147569361,,35.51800003051758,35.84199981689453,34.85033315022786,,,35.5126275447732,35.626434641495,34.85661470414676,,,35.61835869483721,35.11820462399812,0.5001540708390877,0.7361587173704559,-0.8698130712680509,0.8698130712680509,0.8698130712680509,0.0,-0.8698130712680509,-0.8698130712680509,0.8698130712680509,0.8698130712680509,-0.8698130712680509,0.3800010681152273,0.7700004577636719,35.86000061035156,34.0370987701416,34.19099884033203,34.34489891052246
2011-03-03,35.90000152587891,36.25,35.86999893188477,35.95000076293945,33.21974563598633,1545700,0.8698130712680509,1.459401953852921,1.833216280477111,1.503273349932847,,35.58199996948242,35.73899993896485,34.96166648864746,,,35.65841861749529,35.68526484539399,34.9271557401979,,,35.66938055146832,35.17981915280859,0.4895613986597311,0.686839253628311,-0.5006962485556743,0.5006962485556743,0.5006962485556743,0.0,-0.5006962485556743,-0.5006962485556743,0.5006962485556743,0.5006962485556743,-0.5006962485556743,0.3999977111816406,0.7620002746582031,36.25,34.16599960327149,34.31999969482422,34.47399978637695
2011-03-04,35.86999893188477,36.22999954223633,35.83000183105469,36.13000106811523,33.38607788085938,1575500,0.5006962485556743,1.408848094282004,1.849298016175654,1.487782048844846,,35.6120002746582,35.66300010681152,35.07633323669434,,,35.81561276770194,35.76612597679784,35.00475866457967,,,35.74024524633708,35.25020299838686,0.490042247950214,0.6474798524926917,1.660676089345173,-1.660676089345173,-1.660676089345173,0.0,1.660676089345173,-1.660676089345173,-1.660676089345173,-1.660676089345173,1.660676089345173,1.110000610351562,0.7360002517700199,36.22999954223633,34.57359939575196,34.7259994506836,34.87839950561523
2011-03-07,36.27000045776367,36.27000045776367,35.15999984741211,35.52999877929688,32.83164215087891,3021300,-1.660676089345173,1.319040647700635,1.90706505746767,1.454725761335324,,35.65999984741211,35.54199981689453,35.18699989318848,,,35.72040810490025,35.7231937590704,35.03864512359368,,,35.7078996360232,35.2709286117876,0.4369710242355964,0.6053780868412726,2.110892276295322,2.110892276295322,2.110892276295322,0.0,-2.110892276295322,-2.110892276295322,2.110892276295322,2.110892276295322,-2.110892276295322,0.9500007629394531,0.751500320434571,36.27000045776367,34.61079898834228,34.75799903869629,34.90519908905029
2011-03-08,35.65000152587891,36.43000030517578,35.47999954223633,36.27999877929688,33.52468490600586,1863700,2.110892276295322,1.466190850140483,1.379100691289519,1.520666057538167,,35.90599975585938,35.65999984741211,35.30599988301595,,,35.90693832969913,35.82443103547521,35.1187324562197,,,35.79591488883454,35.34567455012162,0.4502403387129164,0.5743505372156014,-0.4410139272204524,-0.4410139272204524,-0.4410139272204524,0.0,0.4410139272204524,-0.4410139272204524,-0.4410139272204524,-0.4410139272204524,0.4410139272204524,0.5,0.7435003280639663,36.43000030517578,34.61669975280761,34.76699981689453,34.91729988098145
2011-03-09,35.97999954223633,36.33000183105469,35.83000183105469,36.11999893188477,33.37683486938477,1297700,-0.4410139272204524,1.417282193457266,1.399290356473478,1.52521866639762,,36.00199966430664,35.75999984741211,35.42633323669433,,,35.97795853042768,35.87817065300423,35.18333029335938,,,35.84577397238073,35.40303191173371,0.4427420606470207,0.5480288419018853,-1.273530171858895,-1.273530171858895,-1.273530171858895,0.0,1.273530171858895,-1.273530171858895,-1.273530171858895,-1.273530171858895,1.273530171858895,0.5200004577636648,0.7365001678466807,36.33000183105469,34.79429958343506,34.94299964904785,35.09169971466064
2011-03-10,35.72999954223633,35.88000106811523,35.36000061035156,35.65999984741211,32.9517707824707,2106600,-1.273530171858895,1.513617663767727,1.413152398037154,1.512826766995153,,35.94399948120117,35.7629997253418,35.51633326212565,,,35.87197230275582,35.83850323380566,35.2140831678144,,,35.81719333777017,35.42206657363581,0.3951267641343605,0.5174484263483803,0.9534496748254049,0.9534496748254049,0.9534496748254049,0.0,-0.9534496748254049,0.9534496748254049,0.9534496748254049,0.9534496748254049,-0.9534496748254049,0.6499977111816548,0.7410001754760753,35.88000106811523,34.70970146179199,34.85700149536132,35.00430152893066
2011-03-11,35.52999877929688,36.11999893188477,35.47000122070312,36.0,33.26594924926758,1494300,0.9534496748254049,1.574787357488482,1.41099035318649,1.526157062339981,,35.91799926757813,35.76499977111816,35.61966654459636,,,35.91464820183722,35.86786628220463,35.26478747956831,,,35.84531743965168,35.46487645707019,0.3804409825814901,0.4900469375950022,-1.027774810791035,-1.027774810791035,-1.027774810791035,0.0,1.027774810791035,-1.027774810791035,-1.027774810791035,-1.027774810791035,1.027774810791035,0.4300003051757741,0.7065002441406257,36.11999893188477,34.24980068206786,34.39800071716308,34.54620075225829
2011-03-14,35.70999908447266,36.04999923706055,35.61999893188477,35.63000106811523,32.92404937744141,3699000,-1.027774810791035,1.433255573952408,1.299215575659128,1.50485840964939,,35.9379997253418,35.79899978637695,35.68233324686686,,,35.81976582392988,35.8246180614611,35.28834964657134,,,35.81219184403069,35.47710790974019,0.3350839342904948,0.4590543369341008,-0.08420598679406022,-0.08420598679406022,-0.08420598679406022,0.0,0.08420598679406022,0.08420598679406022,-0.08420598679406022,-0.08420598679406022,0.08420598679406022,1.169998168945312,0.7085000991821293,36.04999923706055,34.5656983947754,34.70699844360352,34.84829849243165
2011-03-15,34.77000045776367,35.91999816894531,34.75,35.59999847412109,32.89632797241211,3041300,-0.08420598679406022,0.8785169630742855,1.272677085017582,1.504031213253633,,35.80199966430664,35.85399971008301,35.7473331451416,,,35.74651004066029,35.78377813649019,35.30845602254229,,,35.77954671019844,35.48621091450914,0.2933357956892948,0.4259106286851396,1.93819847270657,-1.93819847270657,-1.93819847270657,0.0,1.93819847270657,1.93819847270657,-1.93819847270657,-1.93819847270657,1.93819847270657,1.120002746582024,0.741500282287598,35.91999816894531,34.49129901885986,34.63299903869629,34.77469905853271
2011-03-16,35.40999984741211,35.7400016784668,34.61999893188477,34.90999984741211,32.25873184204102,2097500,-1.93819847270657,1.126858490530209,1.306828998160602,1.55661013727364,,35.55999984741211,35.78099975585938,35.77266642252604,,,35.46767330957756,35.62490935665781,35.2827491725339,,,35.64577026976978,35.4435286132427,0.2022416565270788,0.3811768342535275,-0.4583209627941899,0.4583209627941899,0.4583209627941899,0.0,-0.4583209627941899,-0.4583209627941899,0.4583209627941899,0.4583209627941899,-0.4583209627941899,0.6299972534179759,0.7485000610351566,35.7400016784668,34.2886975479126,34.43699760437012,34.58529766082764
2011-03-17,35.47000122070312,35.61999893188477,34.9900016784668,35.06999969482422,32.40657806396484,1515300,0.4583209627941899,1.162139497580753,1.275536926169359,1.537129895822843,,35.44199981689453,35.69299964904785,35.80733311971029,,,35.33511543799312,35.52401669086989,35.26902339977843,,,35.55719018131661,35.41585980447096,0.1413303768456515,0.3332075427719523,0.1995999299496704,0.1995999299496704,-0.1995999299496704,0.0,0.1995999299496704,0.1995999299496704,-0.1995999299496704,-0.1995999299496704,0.1995999299496704,0.7299995422363281,0.7664999008178718,35.61999893188477,34.09330154418945,34.24300155639649,34.39270156860351
2011-03-18,35.34999847412109,35.56999969482422,34.84000015258789,35.0,32.34189605712891,2408000,-0.1995999299496704,0.9369465630708073,1.249294202834995,1.53717616656722,,35.24199981689453,35.57999954223633,35.8256664276123,,,35.22341029199541,35.42874092889354,35.25166705140563,,,35.47146861496021,35.38505537451015,0.0864132404500566,0.2838486823075732,-1.428571428571429,-1.428571428571429,1.428571428571429,0.0,-1.428571428571429,-1.428571428571429,1.428571428571429,1.428571428571429,-1.428571428571429,0.6700019836425852,0.7835000991821304,35.56999969482422,33.93369915008545,34.08699913024903,34.2402991104126
2011-03-21,35.34000015258789,35.81000137329102,35.13999938964844,35.5,32.80392074584961,1512800,1.428571428571429,1.228002292451555,1.260159924953085,1.581548573685183,,35.21599960327148,35.57699966430664,35.83299980163574,,,35.31560686133028,35.44169712364017,35.26768853196011,,,35.47585805881248,35.3935697912131,0.08228826759938102,0.2435365993659348,0.7323896381216989,0.7323896381216989,-0.7323896381216989,0.0,0.7323896381216989,0.7323896381216989,-0.7323896381216989,-0.7323896381216989,0.7323896381216989,0.4700012207031321,0.7365001678466812,35.81000137329102,33.84629947662353,34.00299949645996,34.15969951629639
