Date_QRVO,Open_QRVO,High_QRVO,Low_QRVO,Close_QRVO,Adj Close_QRVO,Volume_QRVO,Daily Return(%)_QRVO,Vol5_QRVO,Vol10_QRVO,Vol20_QRVO,Vol60_QRVO,SMA5_QRVO,SMA10_QRVO,SMA30_QRVO,SMA60_QRVO,SMA100_QRVO,EMA5_QRVO,EMA10_QRVO,EMA30_QRVO,EMA60_QRVO,EMA100_QRVO,Short12_QRVO,Long26_QRVO,MACD_QRVO,SIGNAL9_QRVO,Ret5/10_QRVO,Ret10/30_QRVO,Ret30/60_QRVO,Ret30/100_QRVO,Emaret5/10_QRVO,Emaret10/30_QRVO,Emaret30/60_QRVO,Emaret30/100_QRVO,RetMACD_QRVO,DayRange_QRVO,average20r_QRVO,PRVHI_QRVO,HitLevel_QRVO,hitlevel_2_QRVO,hitlevel_1.8_QRVO
2015-02-13,66.3499984741211,70.2699966430664,65.62999725341797,70.02999877929688,70.02999877929688,1870200,5.785501522075804,3.363873027709744,3.442561301066663,2.870501780909085,,65.94799880981445,66.85899925231934,68.3626661936442,,,67.23269631819345,67.53174822103774,68.3626661936442,,,67.71133873518366,68.12248939479437,-0.411150659610712,,0.8424908584534303,0.8424908584534303,-0.8424908584534303,0.0,0.8424908584534303,0.8424908584534303,0.8424908584534303,-0.8424908584534303,0.0,1.94000244140625,2.969200515747071,70.2699966430664,59.72406131744385,60.32460136413575,60.92514141082764
2015-02-17,70.0,70.0,68.05999755859375,69.44000244140625,69.44000244140625,974000,-0.8424908584534303,2.645779673446961,2.600795949268834,2.853831690121193,,67.08799896240234,66.93099937438964,68.33066622416179,,,67.96846502593105,67.87870353383201,68.43217175801595,,,67.97728699767944,68.22008295380266,-0.2427959561232171,,-2.736177216413745,2.736177216413745,-2.736177216413745,0.0,2.736177216413745,-2.736177216413745,2.736177216413745,-2.736177216413745,0.0,2.69000244140625,2.955200958251953,70.0,63.73775550842285,64.33159561157227,64.92543571472167
2015-02-18,69.1500015258789,70.0,67.30999755859375,67.54000091552734,67.54000091552734,1056700,-2.736177216413745,3.301742101563577,2.755556548362291,2.841881945343382,,67.59199981689453,66.83299980163574,68.32766634623209,,,67.82564365579648,67.8171212395948,68.37461234882315,,,67.91001221580989,68.169706506523,-0.2596942907131137,,-3.316549945818196,3.316549945818196,-3.316549945818196,0.0,3.316549945818196,-3.316549945818196,3.316549945818196,-3.316549945818196,0.0,2.919998168945312,2.93970069885254,70.0,63.4985578918457,64.0895980834961,64.68063827514648
2015-02-19,67.0,68.16999816894531,65.25,65.30000305175781,65.30000305175781,1225400,-3.316549945818196,3.789049119133252,2.937618868637637,2.917996259924672,,67.70200042724609,66.52999992370606,68.34866650899251,,,66.98376345445027,67.3594633872608,68.1762504586899,,,67.50847234441726,67.9571358802441,-0.4486635358268387,,-0.1990886320624765,0.1990886320624765,-0.1990886320624765,0.0,0.1990886320624765,0.1990886320624765,0.1990886320624765,-0.1990886320624765,0.0,1.729995727539062,2.843700408935547,68.16999816894531,63.53265846252441,64.12059860229492,64.70853874206543
2015-02-20,65.56999969482422,65.7699966430664,64.04000091552734,65.16999816894531,65.16999816894531,1462900,-0.1990886320624765,3.618184286373802,2.918329595205531,2.843172444325976,,67.49600067138672,66.30799980163575,68.2993330637614,,,66.37917502594863,66.96137880211253,67.98229869806123,,,67.14870708665234,67.7506812349627,-0.6019741483103616,-0.4207755523447424,-0.1841263166471591,0.1841263166471591,-0.1841263166471591,0.0,0.1841263166471591,0.1841263166471591,0.1841263166471591,-0.1841263166471591,0.1841263166471591,1.579994201660156,2.734200286865235,65.7699966430664,61.91385726928711,62.48259735107422,63.05133743286133
2015-02-23,65.16000366210938,65.87999725341797,64.30000305175781,65.05000305175781,65.05000305175781,889600,-0.1841263166471591,1.472615159776075,2.838688319793794,2.661100156083869,,66.5000015258789,66.22400016784668,68.21133308410644,,,65.93611770121836,66.61385593841167,67.7931183337836,,,66.8258295428224,67.55063099916974,-0.7248014563473362,-0.4815807331452612,6.594916348765469,-6.594916348765469,6.594916348765469,0.0,-6.594916348765469,-6.594916348765469,-6.594916348765469,6.594916348765469,-6.594916348765469,4.150001525878906,2.856700515747071,65.87999725341797,59.75475601196289,60.30159606933594,60.84843612670898
2015-02-24,65.36000061035156,69.3499984741211,65.19999694824219,69.33999633789062,69.33999633789062,1700200,6.594916348765469,3.938514160574475,3.290934678084634,3.106700916080479,,66.48000030517578,66.78399963378907,68.28566627502441,,,67.07074391344246,67.10951782922602,67.89291691469373,,,67.21262443437136,67.68317657981574,-0.4705521454443726,-0.4793750156050835,3.071816218504815,3.071816218504815,-3.071816218504815,0.0,3.071816218504815,3.071816218504815,3.071816218504815,-3.071816218504815,-3.071816218504815,2.680000305175781,2.871700668334961,69.3499984741211,59.59525611877442,60.16659622192383,60.73793632507324
2015-02-25,68.94999694824219,69.27999877929688,66.5999984741211,67.20999908447266,67.20999908447266,965200,-3.071816218504815,3.99986802178215,3.486038668584125,3.159470926961304,,66.41399993896485,67.00299987792968,68.34199968973796,,,67.11716230378586,67.12778714836176,67.84885769984076,,,67.21222053438694,67.6481263949755,-0.4359058605885622,-0.4706811846017793,-6.427614571746449,-6.427614571746449,6.427614571746449,0.0,-6.427614571746449,-6.427614571746449,-6.427614571746449,6.427614571746449,6.427614571746449,3.830001831054688,2.871700668334961,69.27999877929688,63.03225700378418,63.60659713745117,64.18093727111817
2015-02-26,68.0,71.72000122070312,67.88999938964844,71.52999877929688,71.52999877929688,2116400,6.427614571746449,4.359166608666149,3.951885896256643,3.463325663204545,,67.65999908447266,67.68099975585938,68.55899976094564,,,68.58810779562288,67.92818926307723,68.0863506727089,,,67.87649411052693,67.93567249751783,-0.05917838699089373,-0.3883806250796022,2.977767775433627,2.977767775433627,-2.977767775433627,0.0,2.977767775433627,-2.977767775433627,2.977767775433627,-2.977767775433627,-2.977767775433627,2.228004455566406,2.799100875854493,71.72000122070312,62.96225730895996,63.53659744262696,64.11093757629395
2015-02-27,70.75,71.4280014038086,69.19999694824219,69.4000015258789,69.4000015258789,1400900,-2.977767775433627,4.845786622947596,4.1210675041612,3.51446407711944,,68.50599975585938,68.00100021362304,68.71933326721191,,,68.85873903904155,68.19579149267753,68.17110234065537,,,68.11087986673493,68.04414131443346,0.06673855230147296,-0.2973567896033872,-0.07205050527148275,0.07205050527148275,-0.07205050527148275,0.0,0.07205050527148275,-0.07205050527148275,-0.07205050527148275,-0.07205050527148275,-0.07205050527148275,2.0,2.801600646972656,71.4280014038086,65.56197929382324,66.12179946899414,66.68161964416504
2015-03-02,69.38999938964844,70.80000305175781,68.80000305175781,69.3499984741211,69.3499984741211,1127900,-0.07205050527148275,4.837122686231549,3.687377016537806,3.479291198856601,,69.36599884033203,67.93300018310546,68.88466657002768,,,69.02249218406807,68.40564730748544,68.24716015571768,,,68.30151349864049,68.14087147441032,0.1606420242301709,-0.2057570268366756,2.148518956818066,-2.148518956818066,2.148518956818066,0.0,-2.148518956818066,2.148518956818066,2.148518956818066,2.148518956818066,2.148518956818066,2.610000610351562,2.576100540161133,70.80000305175781,65.26447998046875,65.82480010986328,66.38512023925782
2015-03-03,69.36000061035156,70.95999908447266,68.3499984741211,70.83999633789062,70.83999633789062,1508900,2.148518956818066,3.969691322184364,3.73583718644666,3.133573295405164,,69.66599884033204,68.0729995727539,69.05233319600423,,,69.62832690200892,68.84825622210457,68.41443990940627,,,68.69204932006359,68.34080664948293,0.3512426705806604,-0.09435708735320839,1.665726095675456,-1.665726095675456,1.665726095675456,0.0,-1.665726095675456,1.665726095675456,1.665726095675456,1.665726095675456,1.665726095675456,3.139999389648438,2.585600662231446,70.95999908447266,65.13258186340332,65.64780197143554,66.16302207946777
2015-03-04,70.2300033569336,73.25,70.11000061035156,72.0199966430664,72.0199966430664,1396500,1.665726095675456,3.436284573447241,3.600274162644711,3.148021633582416,,70.62799835205078,68.52099914550782,69.18766644795735,,,70.42555014902808,69.42493629864308,68.64705647286821,,,69.20404121591018,68.61333924160023,0.5907019743099511,0.04265472497942351,3.457380740386057,-3.457380740386057,3.457380740386057,0.0,-3.457380740386057,3.457380740386057,3.457380740386057,3.457380740386057,3.457380740386057,3.140007019042969,2.610601043701172,73.25,65.27167762756348,65.78879776000977,66.30591789245605
2015-03-05,72.19999694824219,75.16000366210938,72.0199966430664,74.51000213623047,74.51000213623047,1621900,3.457380740386057,2.482529918418078,3.391472899059304,3.22214208348648,,71.2239990234375,69.44199905395507,69.37666664123535,,,71.78703414476222,70.34949372365897,69.02531103179481,,,70.02034289595946,69.05012908564692,0.9702138103125435,0.2281665420460475,-2.053413951726239,-2.053413951726239,-2.053413951726239,0.0,2.053413951726239,-2.053413951726239,-2.053413951726239,-2.053413951726239,-2.053413951726239,1.75,2.586600875854493,75.16000366210938,67.50667770385742,68.02879791259765,68.55091812133789
2015-03-06,73.41000366210938,74.5,72.75,72.9800033569336,72.9800033569336,988100,-2.053413951726239,2.137133802027964,3.534996282894383,3.246185375428177,,71.93999938964843,70.2229995727539,69.45566673278809,,,72.18469054881935,70.82776820243616,69.28045247212636,,,70.47567527457088,69.34123088352,1.134444391050877,0.4094221118470135,2.534938872327869,2.534938872327869,2.534938872327869,0.0,-2.534938872327869,2.534938872327869,2.534938872327869,2.534938872327869,2.534938872327869,2.319999694824219,2.554100799560547,74.5,69.4694817352295,69.98680191040039,70.50412208557128
2015-03-09,73.23999786376953,75.44999694824219,73.12999725341797,74.83000183105469,74.83000183105469,1076500,2.534938872327869,2.119222349353959,3.521806208443532,3.214152017249824,,73.03600006103515,71.2009994506836,69.50433336893717,,,73.06646097623113,71.55544704400316,69.63848791463786,,,71.14557166787607,69.74780650926331,1.397765158612756,0.6070907212001622,-3.581451609778757,-3.581451609778757,-3.581451609778757,0.0,3.581451609778757,-3.581451609778757,-3.581451609778757,-3.581451609778757,-3.581451609778757,2.569999694824219,2.558900833129883,75.44999694824219,68.8809782409668,69.39179840087891,69.90261856079101
2015-03-10,74.12999725341797,74.30999755859375,71.73999786376953,72.1500015258789,72.1500015258789,1365500,-3.581451609778757,3.056905829643224,3.340510496196117,3.235464734495923,,73.29800109863281,71.48199996948242,69.47100003560384,,,72.76097449278039,71.66354785888966,69.80052105084695,,,71.30009933833804,69.92574688086447,1.374352457473577,0.7605430684548453,1.108794740740702,1.108794740740702,1.108794740740702,0.0,-1.108794740740702,1.108794740740702,1.108794740740702,1.108794740740702,1.108794740740702,1.549995422363281,2.563900375366211,74.30999755859375,69.82041511535644,70.33219528198242,70.8439754486084
2015-03-11,72.66999816894531,73.5999984741211,72.05000305175781,72.94999694824219,72.94999694824219,1039500,1.108794740740702,3.009242007295094,3.10434868007056,3.222118750768156,,73.48400115966797,72.05599975585938,69.44433326721192,,,72.82398197793432,71.89744769331739,70.0037130442273,,,71.55392973986176,70.14976540437392,1.404164335487835,0.8892673218614432,0.6442786022823133,0.6442786022823133,0.6442786022823133,0.0,-0.6442786022823133,0.6442786022823133,0.6442786022823133,0.6442786022823133,0.6442786022823133,1.430000305175781,2.51140022277832,73.5999984741211,68.66941673278808,69.18219680786133,69.69497688293457
2015-03-12,73.33999633789062,74.3499984741211,72.91999816894531,73.41999816894531,73.41999816894531,794800,0.6442786022823133,2.487515702664683,2.415315830346119,3.212801041331969,,73.26600036621093,72.24499969482422,69.37499987284342,,,73.02265404160465,72.17427505252246,70.22411853614459,,,71.84101719048999,70.39200486841625,1.449012322073742,1.001216321903903,-1.157720641949866,-1.157720641949866,-1.157720641949866,0.0,1.157720641949866,-1.157720641949866,-1.157720641949866,-1.157720641949866,-1.157720641949866,2.189994812011719,2.554399871826172,74.3499984741211,68.07491798400879,68.57719802856445,69.07947807312011
2015-03-13,73.3499984741211,73.98999786376953,71.80000305175781,72.56999969482422,72.56999969482422,761900,-1.157720641949866,2.35567609314135,2.200989767978342,3.215740827771298,,73.18399963378906,72.56199951171875,69.26866645812989,,,72.87176925934452,72.24622498748641,70.3754657076723,,,71.95316834500295,70.55333781852055,1.399830526482404,1.080939162819603,5.181207319887362,5.181207319887362,5.181207319887362,0.0,-5.181207319887362,5.181207319887362,5.181207319887362,5.181207319887362,5.181207319887362,2.75,2.45989990234375,73.98999786376953,68.73031875610351,69.24119873046875,69.75207870483399
2015-03-16,74.20999908447266,76.75,74.0,76.33000183105469,76.33000183105469,1822400,5.181207319887362,3.228499748982604,2.64042167095719,3.166005997739604,,73.48399963378907,73.2599998474121,69.35066642761231,,,74.02451344991458,72.9887298681352,70.75962932853568,,,72.62652734285706,70.98123885648604,1.645288486371015,1.193809027529886,1.807935569649783,1.807935569649783,1.807935569649783,0.0,-1.807935569649783,1.807935569649783,1.807935569649783,1.807935569649783,1.807935569649783,2.220001220703125,2.473899841308594,76.75,68.57821807861328,69.07019805908203,69.56217803955079
2015-03-17,76.16000366210938,78.12000274658203,75.9000015258789,77.70999908447266,77.70999908447266,1824300,1.807935569649783,2.323438369212306,2.626044329273829,3.163269778470649,,74.59599914550782,73.9470001220703,69.65033302307128,,,75.25300866143394,73.84714245292382,71.20804028053162,,,73.40859991849024,71.47966554004061,1.928934378449625,1.340834097713834,2.895380294052243,2.895380294052243,2.895380294052243,0.0,-2.895380294052243,2.895380294052243,2.895380294052243,2.895380294052243,2.895380294052243,3.110000610351562,2.494899749755859,78.12000274658203,71.30742034912109,71.80220031738281,72.29698028564454
2015-03-18,77.86000061035156,80.80000305175781,77.69000244140625,79.95999908447266,79.95999908447266,2272900,2.895380294052243,2.38163531023368,2.690715193834031,3.09964061650133,,75.99799957275391,74.74100036621094,70.03166643778484,,,76.82200546911352,74.95857093138724,71.77268278401169,,,74.41650748248753,72.10783839518373,2.308669087303798,1.534401095631827,0.5252603473664514,0.5252603473664514,0.5252603473664514,0.0,-0.5252603473664514,0.5252603473664514,0.5252603473664514,0.5252603473664514,0.5252603473664514,3.05999755859375,2.501899719238281,80.80000305175781,72.63122329711913,73.13020324707031,73.62918319702149
2015-03-19,81.5199966430664,82.2699966430664,79.20999908447266,80.37999725341797,80.37999725341797,1886000,0.5252603473664514,2.397542978745811,2.559893430067849,2.939991187649624,,77.38999938964844,75.32799987792968,70.4333329518636,,,78.00800273054834,75.9442848081201,72.32799339494113,,,75.33396744724605,72.72059090320107,2.613376544044982,1.750196185314458,0.5225252708278538,0.5225252708278538,0.5225252708278538,0.0,-0.5225252708278538,0.5225252708278538,0.5225252708278538,0.5225252708278538,0.5225252708278538,1.805000305175781,2.505649948120117,82.2699966430664,75.29582366943359,75.79620361328125,76.29658355712891
2015-03-20,81.44000244140625,81.5,79.69499969482422,80.80000305175781,80.80000305175781,4741000,0.5225252708278538,1.945676187505459,2.364031373373156,2.927809213614103,,79.03600006103515,76.10999984741211,70.88033307393393,,,78.93866950428483,76.82714267059968,72.87457466312286,,,76.17489600178632,73.31906587716824,2.85583012461808,1.971322973175182,4.071773715188292,4.071773715188292,4.071773715188292,0.0,-4.071773715188292,4.071773715188292,4.071773715188292,4.071773715188292,4.071773715188292,3.120002746582031,2.582650375366211,81.5,76.75756675720214,77.25869674682617,77.7598267364502
2015-03-23,81.1500015258789,84.19000244140625,81.06999969482422,84.08999633789062,84.08999633789062,2000600,4.071773715188292,1.539671630783525,2.516467542967802,2.982130925922885,,80.58799896240234,77.0359992980957,71.48699963887533,,,80.6557784488201,78.14766151919804,73.59815025504335,,,77.39260374580238,74.11691257796248,3.275691167839895,2.232196612108125,-1.046494579309959,-1.046494579309959,-1.046494579309959,0.0,1.046494579309959,-1.046494579309959,-1.046494579309959,-1.046494579309959,-1.046494579309959,2.967994689941406,2.523550033569336,84.19000244140625,75.81816917419434,76.33469924926757,76.85122932434082
