Date_AVGO,Open_AVGO,High_AVGO,Low_AVGO,Close_AVGO,Adj Close_AVGO,Volume_AVGO,Daily Return(%)_AVGO,Vol5_AVGO,Vol10_AVGO,Vol20_AVGO,Vol60_AVGO,SMA5_AVGO,SMA10_AVGO,SMA30_AVGO,SMA60_AVGO,SMA100_AVGO,EMA5_AVGO,EMA10_AVGO,EMA30_AVGO,EMA60_AVGO,EMA100_AVGO,Short12_AVGO,Long26_AVGO,MACD_AVGO,SIGNAL9_AVGO,Ret5/10_AVGO,Ret10/30_AVGO,Ret30/60_AVGO,Ret30/100_AVGO,Emaret5/10_AVGO,Emaret10/30_AVGO,Emaret30/60_AVGO,Emaret30/100_AVGO,RetMACD_AVGO,DayRange_AVGO,average20r_AVGO,PRVHI_AVGO,HitLevel_AVGO,hitlevel_2_AVGO,hitlevel_1.8_AVGO
2011-02-01,28.92000007629395,29.5,28.76000022888184,29.06999969482422,22.47075653076172,1583500,1.253920661203572,2.856109966702611,1.965569292334854,2.115010019051494,,28.65999946594238,28.26399993896484,,,,28.65776590915342,28.46671133795542,,,,28.44912902855099,,,,-0.9287941541043108,-0.9287941541043108,0.0,0.0,0.9287941541043108,-0.9287941541043108,-0.9287941541043108,0.0,0.0,0.6999988555908203,0.8029996871948246,29.5,27.04409973144531,27.21099967956543,27.37789962768554
2011-02-02,29.02000045776367,29.39999961853027,28.70000076293945,28.79999923706055,22.26204490661621,1130000,-0.9287941541043108,2.9540473281875,2.01306924535031,2.127628560036201,,28.76999931335449,28.36799983978272,,,,28.7051770184558,28.52730913779272,,,,28.50310906062939,,,,2.11805773094117,2.11805773094117,0.0,0.0,-2.11805773094117,2.11805773094117,2.11805773094117,0.0,0.0,0.979999542236321,0.8309996604919432,29.39999961853027,27.73340068817139,27.89400062561035,28.05460056304932
2011-02-03,28.78000068664551,29.57999992370605,28.60000038146973,29.40999984741211,22.73356628417969,1232600,2.11805773094117,2.662934920228614,2.069912739409015,2.171119819915078,,28.80799942016602,28.53899974822998,,,,28.94011796144124,28.68779835772352,,,,28.64263072013442,,,,6.086368326468553,6.086368326468553,0.0,0.0,-6.086368326468553,6.086368326468553,6.086368326468553,0.0,0.0,1.5,0.867999649047851,29.57999992370605,27.571800365448,27.73800029754639,27.90420022964477
2011-02-04,29.79000091552734,31.21999931335449,29.71999931335449,31.20000076293945,24.11721801757812,2550000,6.086368326468553,2.540453776807881,2.685377390175304,2.511800012882172,,29.4379997253418,28.88199977874756,,,,29.69341222860731,29.14456243139914,,,,29.03607226518135,,,,-1.314102042904828,-1.314102042904828,0.0,0.0,1.314102042904828,-1.314102042904828,-1.314102042904828,0.0,0.0,0.9200000762939524,0.8774996757507323,31.21999931335449,27.67040069580078,27.84400062561035,28.01760055541992
2011-02-07,31.17000007629395,31.47999954223633,30.55999946594238,30.79000091552734,23.80028343200684,976200,-1.314102042904828,2.969820806696673,2.801371160309766,2.527062922556601,,29.85400009155273,29.1519998550415,,,,30.05894179091399,29.44373306487699,,,,29.30590744215766,,,,3.63754108016267,3.63754108016267,0.0,0.0,-3.63754108016267,3.63754108016267,3.63754108016267,0.0,0.0,1.25,0.8814996719360348,31.47999954223633,29.28950002670288,29.46499996185302,29.64049989700317
2011-02-08,31.39999961853027,32.25,31.0,31.90999984741211,24.66603469848633,3468400,3.63754108016267,3.119408727723175,2.883847433982747,2.598953498561698,,30.42200012207031,29.54099979400635,,,,30.67596114308003,29.8921452071561,,,,29.70653704296604,28.72153847034161,0.984998572624427,,2.69508183786879,2.69508183786879,0.0,0.0,-2.69508183786879,2.69508183786879,2.69508183786879,0.0,0.0,1.200000762939453,0.92049970626831,32.25,29.54070026397705,29.71700019836426,29.89330013275147
2011-02-09,31.93000030517578,32.95000076293945,31.75,32.77000045776367,25.3308048248291,4291600,2.69508183786879,2.682481045727659,2.906764632638089,2.640724587152337,,31.21600036621094,29.99299983978272,,,,31.37397424797458,30.41539161635748,,,,30.17783910678106,29.02142454348398,1.156414563297073,,-0.8849585336476199,-0.8849585336476199,0.0,0.0,0.8849585336476199,-0.8849585336476199,-0.8849585336476199,0.0,0.0,0.8499984741210866,0.8974996566772452,32.95000076293945,30.22490064620972,30.40900058746338,30.59310052871704
2011-02-10,32.9900016784668,33.0,32.15000152587891,32.47999954223633,25.10664558410645,3504300,-0.8849585336476199,3.128884379536586,2.913819820139667,2.472456049157367,,31.83000030517578,30.3189998626709,,,,31.74264934606183,30.79077487560818,,,,30.53201763531264,29.27761528413231,1.254402351180332,,2.49384662779228,2.49384662779228,0.0,0.0,-2.49384662779228,2.49384662779228,2.49384662779228,0.0,0.0,1.029998779296868,0.9169996261596666,33.0,30.97550151824951,31.15500144958496,31.33450138092041
2011-02-11,32.52999877929688,33.34999847412109,32.31999969482422,33.29000091552734,25.73275566101074,2772500,2.49384662779228,2.260528040186574,2.310991703510132,2.502937997250467,,32.24800033569336,30.84300003051758,,,,32.25843320255034,31.24517961013893,,,,30.95632275534567,29.57482903460601,1.381493720739655,,2.252928745490602,2.252928745490602,0.0,0.0,-2.252928745490602,2.252928745490602,2.252928745490602,0.0,0.0,0.7699966430663991,0.9024994850158675,33.34999847412109,30.98260082244873,31.16600074768067,31.3494006729126
2011-02-14,33.58000183105469,34.34999847412109,33.58000183105469,34.04000091552734,26.3125,2599700,2.252928745490602,1.716680034953119,2.308312070949925,2.500636712481684,,32.89800033569336,31.37600021362305,29.31133340199789,,,32.852289106876,31.75332893839137,29.31133340199789,,,31.430734779989,29.90558250726685,1.525152272722153,,-0.9694530616306272,-0.9694530616306272,-0.9694530616306272,0.0,0.9694530616306272,-0.9694530616306272,-0.9694530616306272,-0.9694530616306272,0.0,0.8400001525878906,0.9114995002746566,34.34999847412109,31.36449960708618,31.54499950408935,31.72549940109252
2011-02-15,33.88999938964844,34.2599983215332,33.41999816894531,33.70999908447266,26.05741500854492,1978800,-0.9694530616306272,1.873333005029479,2.462376070381399,2.232542127868755,,33.25800018310547,31.84000015258789,29.50833339691162,,,33.13819243274155,32.10908714676978,29.5951182847382,,,31.78139082683264,30.18739114261543,1.593999684217213,,1.987546727496581,1.987546727496581,1.987546727496581,0.0,-1.987546727496581,1.987546727496581,1.987546727496581,1.987546727496581,0.0,0.7899971008300639,0.9014993667602518,34.2599983215332,32.34469957351684,32.52699947357177,32.70929937362671
2011-02-16,33.90999984741211,34.59999847412109,33.81000137329102,34.38000106811523,26.5753231048584,1260500,1.987546727496581,1.746824724022968,2.308174612855309,2.230794614189426,,33.58000030517578,32.39800033569336,29.72100009918213,,,33.55212864453278,32.5219805870144,29.90382039979478,,,32.18117701779919,30.4979548408006,1.683222176998598,,-2.181500804825648,-2.181500804825648,-2.181500804825648,0.0,2.181500804825648,-2.181500804825648,-2.181500804825648,-2.181500804825648,0.0,1.10999679565429,0.9299992561340309,34.59999847412109,32.27669971466065,32.4569995880127,32.63729946136475
2011-02-17,34.33000183105469,34.41999816894531,33.31000137329102,33.63000106811523,25.99557113647461,3438700,-2.181500804825648,2.143360699275778,2.623399962821178,2.332715193455377,,33.81000061035157,32.82000045776367,29.90900014241537,,,33.57808611906027,32.72343885630546,30.14421915258965,,,32.40407302554012,30.72995826504613,1.674114760493996,,0.6541700833142108,0.6541700833142108,0.6541700833142108,0.0,-0.6541700833142108,0.6541700833142108,0.6541700833142108,0.6541700833142108,0.0,0.4399986267089915,0.9264991760253884,34.41999816894531,32.55400011062622,32.73999996185302,32.92599981307983
2011-02-18,33.77000045776367,34.06999969482422,33.63000106811523,33.84999847412109,26.16563606262207,1563900,0.6541700833142108,1.906873178953998,2.03769147187236,2.32766553498202,,33.92200012207032,33.08500022888184,30.08666674296061,,,33.6687235707472,32.92826787772648,30.38330168946265,,,32.62652309455257,30.96107235460724,1.665450739945339,1.435472093579865,-3.692762352576314,-3.692762352576314,-3.692762352576314,0.0,3.692762352576314,-3.692762352576314,-3.692762352576314,-3.692762352576314,-3.692762352576314,1.11000061035157,0.9499992370605451,34.06999969482422,32.38169998168946,32.56699981689454,32.75229965209962
2011-02-22,33.2400016784668,33.2400016784668,32.13000106811523,32.59999847412109,25.19939041137695,2011800,-3.692762352576314,2.246230146228972,2.419731548807539,2.554303045758506,,33.63399963378906,33.26599998474121,30.2306666692098,,,33.31248187187183,32.86858253161641,30.52631438524707,,,32.62244238371696,31.08247428938604,1.53996809433092,1.456371293730076,-3.865025707082234,-3.865025707082234,-3.865025707082234,0.0,3.865025707082234,-3.865025707082234,-3.865025707082234,-3.865025707082234,-3.865025707082234,2.079999923706051,1.016499233245848,33.2400016784668,31.98000137329102,32.17000122070313,32.36000106811524
2011-02-23,32.97999954223633,33.0,30.92000007629395,31.34000015258789,24.22543334960938,3327200,-3.865025707082234,2.628547029774005,2.533454196010253,2.751213887213621,,33.1599998474121,33.20900001525879,30.31200002034505,,,32.65498796544385,32.59065846270214,30.57881024120454,,,32.42514357892787,31.10155027925284,1.323593299675032,1.429815694919067,-8.42373764133642,8.42373764133642,8.42373764133642,0.0,-8.42373764133642,8.42373764133642,8.42373764133642,8.42373764133642,-8.42373764133642,2.459999084472663,1.110499191284178,33.0,31.00370336532593,31.2070032119751,31.41030305862427
2011-02-24,31.85000038146973,34.11999893188477,31.65999984741211,33.97999954223633,26.26611709594727,3533100,8.42373764133642,5.114530100996872,3.650111876393649,3.261636715200837,,33.07999954223632,33.32999992370605,30.47000001271566,,,33.09665849104135,32.84326593170835,30.79824180901304,,,32.66435218866764,31.31476874317755,1.34958344549009,1.413769245033272,-1.118308043656393,1.118308043656393,1.118308043656393,0.0,-1.118308043656393,1.118308043656393,1.118308043656393,1.118308043656393,-1.118308043656393,0.7900009155273438,1.098999214172362,34.11999893188477,30.55690177917481,30.77900161743164,31.00110145568848
2011-02-25,34.2400016784668,34.59000015258789,33.79999923706055,34.36000061035156,26.55986213684082,1913200,1.118308043656393,4.995512100444174,3.625309736824683,3.210560106499916,,33.2259994506836,33.51800003051758,30.67633336385091,,,33.51777253081142,33.11903587327984,31.02803269942198,,,32.92522117661901,31.54034147407933,1.384879702539685,1.407991336534555,1.076830399628389,-1.076830399628389,-1.076830399628389,0.0,1.076830399628389,-1.076830399628389,-1.076830399628389,-1.076830399628389,1.076830399628389,1.039997100830085,1.076499080657958,34.59000015258789,31.70220066070558,31.92200050354005,32.14180034637452
2011-02-28,34.34000015258789,34.52999877929688,33.4900016784668,33.9900016784668,26.27385520935059,1626300,-1.076830399628389,5.044297897506637,3.596207264806358,3.039214546954071,,33.25400009155273,33.58800010681152,30.86433340708415,,,33.67518224669655,33.27739329240474,31.21912747226358,,,33.08903356151867,31.72179778551543,1.367235776003234,1.399840224428291,5.648725768845518,-5.648725768845518,-5.648725768845518,0.0,5.648725768845518,-5.648725768845518,-5.648725768845518,-5.648725768845518,5.648725768845518,0.6300010681152273,1.061499214172362,34.52999877929688,32.22170217514038,32.43700199127198,32.65230180740357
2011-03-01,32.25,32.47000122070312,31.84000015258789,32.06999969482422,24.78971481323242,10131800,-5.648725768845518,5.477138243179101,3.960538765894862,3.362347961314703,,33.14800033569336,33.39099998474121,30.96633338928223,,,33.14012139607244,33.05786718375373,31.27402245436427,,,32.93225912048875,31.74759051953831,1.184668600950445,1.356805899732722,-1.216087911941535,1.216087911941535,1.216087911941535,0.0,-1.216087911941535,1.216087911941535,1.216087911941535,1.216087911941535,-1.216087911941535,0.5,1.049499225616454,32.47000122070312,32.19470050811768,32.40700035095216,32.61930019378663
2011-03-02,32.11000061035156,32.54000091552734,32.04000091552734,32.45999908447266,25.09117889404297,2661700,1.216087911941535,5.086849931883741,3.993456169763812,3.361976046808738,,33.37200012207031,33.26599998474121,31.12333335876465,,,32.91341395887252,32.94916389297535,31.35053707566159,,,32.85960373033243,31.80036152434826,1.059242205984173,1.297293160983012,1.663588819340564,1.663588819340564,1.663588819340564,0.0,-1.663588819340564,-1.663588819340564,1.663588819340564,1.663588819340564,-1.663588819340564,0.7300033569336009,1.050999450683593,32.54000091552734,30.16110292434692,30.37100276947021,30.5809026145935
2011-03-03,32.79000091552734,33.08000183105469,32.34999847412109,33.0,25.50859451293945,3284800,1.663588819340564,3.04453394749215,3.974045443208694,3.349636742641384,,33.17600021362305,33.12799987792969,31.29800001780192,,,32.94227597258168,32.95840682152529,31.45695403852213,,,32.88120315643513,31.88922363365579,0.9919795227793422,1.236230433342278,-0.6363608620383738,-0.6363608620383738,-0.6363608620383738,0.0,0.6363608620383738,0.6363608620383738,-0.6363608620383738,-0.6363608620383738,0.6363608620383738,0.6400032043457102,1.033999633789062,33.08000183105469,30.22780212402343,30.43800201416015,30.64820190429687
2011-03-04,33.06000137329102,33.15000152587891,32.5099983215332,32.79000091552734,25.34626579284668,2049800,-0.6363608620383738,2.902624830102665,3.924168411380561,3.346431962205595,,32.8620002746582,33.0439998626709,31.46766668955485,,,32.89151762023023,32.9277875658893,31.54295706284505,,,32.86717204244932,31.95594787675739,0.9112241656919338,1.171229179812209,2.470269443961613,-2.470269443961613,-2.470269443961613,0.0,2.470269443961613,2.470269443961613,-2.470269443961613,-2.470269443961613,2.470269443961613,1.430000305175781,1.030499649047851,33.15000152587891,30.80520263671875,31.01200256347656,31.21880249023437
2011-03-07,33.0,33.0,31.56999969482422,31.97999954223633,24.72014999389648,1670900,-2.470269443961613,2.989856397214327,3.974051720459998,3.148971253301957,,32.45999984741211,32.85699996948242,31.6079999923706,,,32.58767826089893,32.75546247067967,31.57115335183803,,,32.73068396549348,31.95772948160768,0.7729544838857976,1.091574240626927,-1.282050823267257,1.282050823267257,1.282050823267257,0.0,-1.282050823267257,-1.282050823267257,1.282050823267257,1.282050823267257,-1.282050823267257,0.9599990844726562,1.032499599456786,33.0,30.88290229797364,31.08900222778321,31.29510215759278
2011-03-08,31.92000007629395,32.54999923706055,31.59000015258789,32.38999938964844,25.03707122802734,1960300,1.282050823267257,1.744605407719096,3.838594835769498,3.138057874730575,,32.52399978637695,32.83600006103516,31.75133330027262,,,32.52178530381543,32.68901463776489,31.62398212847096,,,32.67827095382501,31.98974947479588,0.6885214790291236,1.010963688307366,4.291446174255468,-4.291446174255468,-4.291446174255468,0.0,4.291446174255468,4.291446174255468,-4.291446174255468,-4.291446174255468,4.291446174255468,0.9499988555908203,1.017499542236328,32.54999923706055,30.72850088119507,30.93500080108643,31.14150072097778
2011-03-09,31.73999977111816,31.88999938964844,30.94000053405762,31.0,23.96261787414551,4392900,-4.291446174255468,2.518434029990829,3.888355200414175,3.194557057349045,,32.23199996948242,32.80200004577637,31.85066661834717,,,32.01452353587696,32.38192106726218,31.58372521695671,,,32.42007542246731,31.91643469888508,0.5036407235822367,0.9094990953623405,-0.03225880284464352,0.03225880284464352,0.03225880284464352,0.0,-0.03225880284464352,-0.03225880284464352,0.03225880284464352,0.03225880284464352,-0.03225880284464352,0.9700012207031286,1.005999565124511,31.88999938964844,30.31150024414062,30.51500015258789,30.71850006103516
2011-03-10,30.80999946594238,31.1200008392334,30.14999961853027,31.01000022888184,23.97034645080566,3619100,0.03225880284464352,2.188946530623955,2.524746418123166,3.126860062638998,,31.83400001525879,32.50500011444092,31.94266662597656,,,31.67968243354526,32.13248091482939,31.54671070159704,,,32.20314077730032,31.84929140481076,0.3538493724895559,0.7983691507877836,-0.7094463454714555,0.7094463454714555,0.7094463454714555,0.0,-0.7094463454714555,-0.7094463454714555,0.7094463454714555,0.7094463454714555,-0.7094463454714555,0.8100013732910085,1.003999710083007,31.1200008392334,29.67680034637452,29.87800025939942,30.07920017242432
2011-03-11,30.97999954223633,31.52000045776367,30.70999908447266,31.22999954223633,24.14040184020996,1313500,0.7094463454714555,2.354628321549944,2.491865900314643,3.129596905514742,,31.52199974060058,32.1920000076294,32.00966663360596,,,31.52978813644228,31.96839339253975,31.52627772357377,,,32.05342674113663,31.80341793350895,0.2500088076276796,0.6886970821557629,0.7364698866718644,-0.7364698866718644,-0.7364698866718644,0.0,0.7364698866718644,0.7364698866718644,-0.7364698866718644,-0.7364698866718644,0.7364698866718644,0.4500007629394602,0.9749998092651371,31.52000045776367,28.91120147705078,29.11200141906738,29.31280136108398
2011-03-14,31.09000015258789,31.17000007629395,30.71999931335449,31.0,23.96261787414551,1641400,-0.7364698866718644,2.196697046302069,2.491840886652053,3.068738376839184,,31.32599983215332,31.89299983978271,32.10799999237061,,,31.35319209096152,31.79232186662342,31.49232432205288,,,31.89136108865408,31.74390549398977,0.1474555946643044,0.5804487846574712,-0.2258054671748992,-0.2258054671748992,0.2258054671748992,0.0,-0.2258054671748992,-0.2258054671748992,0.2258054671748992,0.2258054671748992,-0.2258054671748992,1.430000305175781,1.007999992370606,31.17000007629395,29.37500087738037,29.57000083923339,29.76500080108642
2011-03-15,30.23999977111816,31.28000068664551,29.85000038146973,31.06999969482422,24.01673126220703,1979600,0.2258054671748992,2.013508290317574,1.856169635342236,3.012545257019425,,31.06199989318848,31.79299983978272,32.18666667938233,,,31.25879462558242,31.66099056265993,31.4650775719091,,,31.76499779729564,31.69398654590344,0.07101125139220343,0.4785612780044177,4.859994347323352,4.859994347323352,-4.859994347323352,0.0,4.859994347323352,4.859994347323352,-4.859994347323352,-4.859994347323352,4.859994347323352,1.690000534057621,1.050500011444093,31.28000068664551,28.95240009307862,29.15400009155274,29.35560009002686
2011-03-16,30.95000076293945,31.09000015258789,29.39999961853027,29.55999946594238,22.90849685668945,2872400,-4.859994347323352,2.260079284339743,2.255979441323346,3.171784071392224,,30.77399978637695,31.50299987792969,32.20300000508626,,,30.69252957236908,31.27899218143856,31.34216930700802,,,31.42576728477975,31.53591342886928,-0.1101461440895299,0.3608197935856282,0.811907224134685,0.811907224134685,-0.811907224134685,0.0,0.811907224134685,0.811907224134685,0.811907224134685,-0.811907224134685,0.811907224134685,2.039999008178711,1.113000106811525,31.09000015258789,28.96890066146851,29.17900066375732,29.38910066604614
2011-03-17,30.27000045776367,30.30999946594238,28.27000045776367,29.31999969482422,22.72249984741211,3814300,-0.811907224134685,2.201387107368033,2.07063214832282,3.112460097981892,,30.43599967956543,31.13499984741211,32.22033335367838,,,30.23501961318746,30.92281172932686,31.21170675138326,,,31.10180304017121,31.37177167079187,-0.2699686306206637,0.2346621087443698,-3.410641236045195,-3.410641236045195,3.410641236045195,0.0,-3.410641236045195,-3.410641236045195,-3.410641236045195,3.410641236045195,-3.410641236045195,0.6299991607666016,1.089000225067141,30.30999946594238,28.64139991760253,28.86399993896484,29.08659996032715
2011-03-18,30.06999969482422,30.48999977111816,29.86000061035156,30.31999969482422,23.49748611450195,3069700,3.410641236045195,2.956682036981365,2.528317449331804,3.225952328567434,,30.25399971008301,30.8879997253418,32.25066668192546,,,30.26334630706638,30.81320954123547,31.15417726386332,,,30.98152560242552,31.29386263553501,-0.3123370331094932,0.1252622803735972,-2.209762806852252,-2.209762806852252,2.209762806852252,0.0,-2.209762806852252,-2.209762806852252,-2.209762806852252,2.209762806852252,-2.209762806852252,0.5699996948242188,1.095500278472902,30.48999977111816,27.91419897079467,28.1319990158081,28.34979906082152
2011-03-21,30.79999923706055,31.14999961853027,30.57999992370605,30.98999977111816,24.01673126220703,1994700,2.209762806852252,3.195276793866603,2.606644345835678,3.272836964470494,,30.25199966430664,30.78899974822998,32.24366664886475,,,30.50556412841698,30.84535321939595,31.14358516755719,,,30.98282932068592,31.27135427520784,-0.2885249545219146,0.04250483339449485,0.9035194860067529,0.9035194860067529,-0.9035194860067529,0.0,0.9035194860067529,0.9035194860067529,0.9035194860067529,-0.9035194860067529,0.9035194860067529,0.8499984741211009,1.082500171661378,31.14999961853027,28.07989915847778,28.29899921417235,28.51809926986694
2011-03-22,31.14999961853027,31.29999923706055,30.45000076293945,30.70999908447266,23.79973411560059,1517600,-0.9035194860067529,3.21823708193429,2.55189267306348,3.182879486408742,,30.17999954223633,30.6209997177124,32.24099992116292,,,30.57370911376887,30.82074337668262,31.11561187187431,,,30.94085543819158,31.22977240922745,-0.2889169710358779,-0.0237795274915797,-0.9768842505790364,-0.9768842505790364,0.9768842505790364,0.0,-0.9768842505790364,-0.9768842505790364,-0.9768842505790364,0.9768842505790364,-0.9768842505790364,0.6700000762939382,1.012000179290773,31.29999923706055,28.76849924087524,28.98499927520751,29.20149930953979
