Date_NVDA,Open_NVDA,High_NVDA,Low_NVDA,Close_NVDA,Adj Close_NVDA,Volume_NVDA,Daily Return(%)_NVDA,Vol5_NVDA,Vol10_NVDA,Vol20_NVDA,Vol60_NVDA,SMA5_NVDA,SMA10_NVDA,SMA30_NVDA,SMA60_NVDA,SMA100_NVDA,EMA5_NVDA,EMA10_NVDA,EMA30_NVDA,EMA60_NVDA,EMA100_NVDA,Short12_NVDA,Long26_NVDA,MACD_NVDA,SIGNAL9_NVDA,Ret5/10_NVDA,Ret10/30_NVDA,Ret30/60_NVDA,Ret30/100_NVDA,Emaret5/10_NVDA,Emaret10/30_NVDA,Emaret30/60_NVDA,Emaret30/100_NVDA,RetMACD_NVDA,DayRange_NVDA,average20r_NVDA,PRVHI_NVDA,HitLevel_NVDA,hitlevel_2_NVDA,hitlevel_1.8_NVDA,Hit?_NVDA,Hit?_NVDA.1,Hit?_NVDA.2,HitAt_2.2_NVDA,HitAt_2.0_NVDA,HitAt_1.8_NVDA,ExitPr_2.2_NVDA,ExitPr_2.0_NVDA,ExitPr_1.8_NVDA,ret_2.2_NVDA,Ret2.0_NVDA,Ret_1.8_NVDA
2011-01-18,5.817500114440918,5.857500076293945,5.617499828338623,5.760000228881836,5.292776584625244,181334800,-2.3314931475327283,7.129245621752986,6.201923434621594,,,5.684000015258789,5.156500005722046,,,,5.619381399900336,5.11854547587308,,,,,,,,-2.7343795272623357,-2.7343795272623357,0.0,0.0,2.7343795272623357,-2.7343795272623357,-2.7343795272623357,0.0,0.0,0.309999942779541,,,,,,,,,,,,,,,,,
2011-01-19,5.762499809265137,5.900000095367432,5.590000152587891,5.602499961853027,5.14805269241333,119789600,-2.7343795272623357,7.311426181599719,6.431502295956544,,,5.789000034332275,5.322499990463257,,,,5.613754253884567,5.206537200596706,,,,5.093541661898295,,,,0.08924791566199637,0.08924791566199637,0.0,0.0,-0.08924791566199637,0.08924791566199637,0.08924791566199637,0.0,0.0,0.19249963760375977,,,,,,,,,,,,,,,,,
2011-01-20,5.547500133514404,5.639999866485596,5.447500228881836,5.607500076293945,5.152647018432617,111140800,0.08924791566199637,1.6248265324057405,6.364419850339465,,,5.743000030517578,5.458750009536743,,,,5.611669528021027,5.279439541632568,,,,5.172612187189934,,,,-0.9362505080877364,-0.9362505080877364,0.0,0.0,0.9362505080877364,-0.9362505080877364,-0.9362505080877364,0.0,0.0,0.2024998664855957,,,,,,,,,,,,,,,,,
2011-01-21,5.667500019073486,5.747499942779541,5.545000076293945,5.554999828338623,5.104405403137207,73924400,-0.9362505080877364,1.5339561685192404,5.169244674891386,,,5.684500026702881,5.530999994277954,,,,5.592779628126893,5.32954141194276,,,,5.231441055058963,,,,11.296130992107164,11.296130992107164,0.0,0.0,-11.296130992107164,11.296130992107164,11.296130992107164,0.0,0.0,0.5174999237060547,,,,,,,,,,,,,,,,,
2011-01-24,5.809999942779541,6.262499809265137,5.744999885559082,6.182499885559082,5.681005477905273,205690000,11.296130992107164,5.8224545694103025,6.03046213539009,,,5.741499996185302,5.652499961853027,,,,5.789353047270956,5.484624770782091,,,,5.377757798212827,,,,-3.073191439344076,-3.073191439344076,0.0,0.0,3.073191439344076,-3.073191439344076,-3.073191439344076,0.0,0.0,0.2674999237060547,,,,,,,,,,,,,,,,,
2011-01-25,6.15500020980835,6.21999979019165,5.952499866485596,5.992499828338623,5.506417751312256,108685600,-3.073191439344076,5.939268295342678,6.235958175174264,,,5.78799991607666,5.735999965667725,,,,5.857068640960179,5.576965690337824,,,,5.472333495155258,,,,2.377979217776967,2.377979217776967,0.0,0.0,-2.377979217776967,2.377979217776967,2.377979217776967,0.0,0.0,0.23750019073486328,,,,,,,,,,,,,,,,,
2011-01-26,6.054999828338623,6.25,6.012499809265137,6.135000228881836,5.637358665466309,107466000,2.377979217776967,5.580291663889294,6.133010825944898,,,5.894499969482422,5.841750001907348,,,,5.949712503600732,5.678426515527644,,,,5.5742822234208855,,,,-0.28525509193668785,-0.28525509193668785,0.0,0.0,0.28525509193668785,-0.28525509193668785,-0.28525509193668785,0.0,0.0,0.23750019073486328,,,,,,,,,,,,,,,,,
2011-01-27,6.222499847412109,6.237500190734863,6.0,6.117499828338623,5.621278285980225,65739600,-0.28525509193668785,5.613936305539162,4.141837610086982,,,5.996499919891358,5.869749975204468,,,,6.005641611846696,5.758258026947821,,,,5.6578541626389995,,,,-2.901508395568996,-2.901508395568996,0.0,0.0,2.901508395568996,-2.901508395568996,-2.901508395568996,0.0,0.0,0.434999942779541,,,,,,,,,,,,,,,,,
2011-01-28,6.132500171661377,6.235000133514404,5.800000190734863,5.940000057220459,5.458177089691162,109479600,-2.901508395568996,5.920473965374832,4.284015705973619,,,6.073499965667724,5.878999996185303,,,,5.983761093637951,5.791302032451937,,,,5.701261223343839,,,,0.6734000247088343,0.6734000247088343,0.0,0.0,-0.6734000247088343,0.6734000247088343,0.6734000247088343,0.0,0.0,0.21000003814697266,,,,,,,,,,,,,,,,,
2011-01-31,5.949999809265137,6.0625,5.852499961853027,5.980000019073486,5.494930267333984,75016000,0.6734000247088343,2.3448820987892742,4.281481490439382,,,6.0329999923706055,5.887249994277954,,,,5.982507402116463,5.8256107572922184,,,,5.744144114994554,,,,2.2993279067989083,2.2993279067989083,0.0,0.0,-2.2993279067989083,2.2993279067989083,2.2993279067989083,0.0,0.0,0.1700000762939453,0.3144999980926514,6.0625,,,,,,,,,,,,,,,
2011-02-01,6.03249979019165,6.162499904632568,5.992499828338623,6.117499828338623,5.621278285980225,65410400,2.2993279067989083,2.177082484611212,4.225218483705588,5.43719038906396,,6.057999992370606,5.9229999542236325,,,,6.02750487752385,5.878681497482473,,,,5.801583455509026,,,,4.536169356350493,4.536169356350493,0.0,0.0,-4.536169356350493,4.536169356350493,4.536169356350493,0.0,0.0,0.46000003814697266,0.33125,6.162499904632568,5.370600004196167,5.433500003814697,5.496400003433227,,,,,,,,,,0.0,0.0,0.0
2011-02-02,6.082499980926514,6.542500019073486,6.082499980926514,6.394999980926514,5.876268863677979,160661600,4.536169356350493,2.7875240880196235,4.197753478037511,5.420827175628547,,6.109999942779541,6.0022499561309814,,,,6.150003245324738,5.97255758538139,,,,5.892878305573255,,,,-1.8764642051132006,-1.8764642051132006,0.0,0.0,1.8764642051132006,-1.8764642051132006,-1.8764642051132006,0.0,0.0,0.2675004005432129,0.33087501525878904,6.542500019073486,5.433749904632569,5.499999904632569,5.566249904632569,,,,,,,,,,0.0,0.0,0.0
2011-02-03,6.40500020980835,6.40500020980835,6.137499809265137,6.275000095367432,5.766002178192139,103077600,-1.8764642051132006,3.031727552031116,4.310850020341323,5.368873663211126,,6.141499996185303,6.06899995803833,,,,6.191668862005637,6.027547132651579,,,,5.951666273233898,,,,2.270915084308228,2.270915084308228,0.0,0.0,-2.270915084308228,2.270915084308228,2.270915084308228,0.0,0.0,0.13000011444091797,0.3127500295639038,6.40500020980835,5.814574985504151,5.880749988555908,5.946924991607666,,,,,,,,,,0.0,0.0,0.0
2011-02-04,6.362500190734863,6.46750020980835,6.337500095367432,6.417500019073486,5.896944522857666,87290000,2.270915084308228,2.3718557939423874,4.25225141014256,4.606779992454604,,6.236999988555908,6.155249977111817,,,,6.266945914361587,6.098447657455562,,,,6.023333003363065,,,,-4.168288631258539,-4.168288631258539,0.0,0.0,4.168288631258539,-4.168288631258539,-4.168288631258539,0.0,0.0,0.23000001907348633,0.3086250305175781,6.46750020980835,5.716950144767761,5.779500150680542,5.842050156593323,,,,,,,,,,0.0,0.0,0.0
2011-02-07,6.329999923706055,6.357500076293945,6.127500057220459,6.150000095367432,5.651142120361328,93423600,-4.168288631258539,3.537011196151417,2.9053067532881824,4.7660166873624386,,6.271000003814697,6.151999998092651,,,,6.227963974696869,6.107820827984993,,,,6.042820248286814,,,,-2.9674777679524342,-2.9674777679524342,0.0,0.0,2.9674777679524342,-2.9674777679524342,-2.9674777679524342,0.0,0.0,0.25750017166137695,0.3051250457763672,6.357500076293945,5.788525142669678,5.850250148773194,5.911975154876709,,,,,,,,,,0.0,0.0,0.0
2011-02-08,6.15749979019165,6.197500228881836,5.940000057220459,5.96750020980835,5.483444690704346,107658400,-2.9674777679524342,3.689953460372111,2.8931081580644644,4.809081358400027,,6.241000080108643,6.149500036239624,,,,6.14114271973403,6.082307988316511,,,,6.031232550059358,5.613653843219463,0.41757870683989484,,-2.4298278312280184,-2.4298278312280184,0.0,0.0,2.4298278312280184,-2.4298278312280184,-2.4298278312280184,0.0,0.0,0.33500003814697266,0.3063750505447388,6.197500228881836,5.6862249755859375,5.747249984741211,5.808274993896484,,,,,,,,,,0.0,0.0,0.0
2011-02-09,5.989999771118164,6.050000190734863,5.715000152587891,5.822500228881836,5.350207805633545,127752000,-2.4298278312280184,2.446467701890722,2.852461546331832,4.835972184708626,,6.126500129699707,6.118250036239624,,,,6.034928556116633,6.035070213873843,,,,5.999119885262816,5.62912394586112,0.3699959394016963,,-2.018038652758391,-2.018038652758391,0.0,0.0,2.018038652758391,2.018038652758391,-2.018038652758391,0.0,0.0,0.15249967575073242,0.2750000238418579,6.050000190734863,5.523475117683411,5.584750127792359,5.646025137901306,,,,,,,,,,0.0,0.0,0.0
2011-02-10,5.692500114440918,5.802499771118164,5.650000095367432,5.704999923706055,5.24223804473877,104235200,-2.018038652758391,2.44789759130144,2.891351677410707,3.5306608106457316,,6.0125000953674315,6.0770000457763675,,,,5.924952345313107,5.975057433843336,,,,5.9538706604079294,5.634744388664448,0.31912627174348174,,-2.8483769816951363,2.8483769816951363,0.0,0.0,-2.8483769816951363,-2.8483769816951363,2.8483769816951363,0.0,0.0,0.45999956130981445,0.2797499895095825,5.802499771118164,5.445000138282776,5.500000143051148,5.555000147819519,,,,,,,,,,0.0,0.0,0.0
2011-02-11,5.684999942779541,6.052499771118164,5.59250020980835,5.867499828338623,5.391557216644287,135927600,2.8483769816951363,2.693019216748788,2.9664142995872327,3.590043897427085,,5.902500057220459,6.069750022888184,,,,5.9058015063216125,5.955501505569751,,,,5.940582840089575,5.651985532344016,0.28859730774555903,,1.5338675480833504,-1.5338675480833504,0.0,0.0,1.5338675480833504,1.5338675480833504,-1.5338675480833504,0.0,0.0,0.36999988555908203,0.2841249942779541,6.052499771118164,5.187049794197082,5.242999792098999,5.298949790000916,,,,,,,,,,0.0,0.0,0.0
2011-02-14,5.9375,6.125,5.755000114440918,5.777500152587891,5.308859348297119,128782800,-1.5338675480833504,2.3347607792630862,2.9859179609552244,3.602486880666717,,5.828000068664551,6.049500036239624,5.637583335240682,,,5.863034388410372,5.9231376232094135,5.637583335240682,,,5.915493195858546,5.661282911621339,0.2542102842372067,,2.42319930117257,-2.42319930117257,-2.42319930117257,0.0,2.42319930117257,2.42319930117257,-2.42319930117257,-2.42319930117257,0.0,0.19499969482421875,0.28187496662139894,6.125,5.427424783706665,5.484249782562256,5.541074781417847,,,,,,,,,,0.0,0.0,0.0
2011-02-15,5.787499904632568,5.807499885559082,5.612500190734863,5.637499809265137,5.180213928222656,88698000,-2.42319930117257,2.243845779792498,2.900681849296867,3.6056097293249043,,5.761999988555909,6.001500034332276,5.693666664759318,,,5.787856195361961,5.871203475219545,5.637577946468066,,,5.872724982536483,5.6595212003356945,0.21320378220078862,,-3.6807093205660233,3.6807093205660233,3.6807093205660233,0.0,-3.6807093205660233,-3.6807093205660233,3.6807093205660233,3.6807093205660233,0.0,0.2349996566772461,0.2781249523162842,5.807499885559082,5.504875073432922,5.561250066757202,5.617625060081481,,,1.0,,,5.617625060081481,,,5.637499809265137,0.0,0.0,0.35379273217937063
2011-02-16,5.712500095367432,5.927499771118164,5.692500114440918,5.84499979019165,5.370881080627441,131836400,3.6807093205660233,2.911040110477577,2.734455845542747,3.6392201452607473,,5.7664999008178714,5.946500015258789,5.757083320617676,,,5.806904060305191,5.866439168850836,5.650960000901846,,,5.868459568329586,5.67326035513984,0.19519921318974554,,-9.837473169240976,9.837473169240976,9.837473169240976,0.0,-9.837473169240976,-9.837473169240976,9.837473169240976,9.837473169240976,0.0,0.8499999046325684,0.3109999656677246,5.927499771118164,5.195624990463257,5.251249980926514,5.306874971389771,,,,,,,,,,0.0,0.0,0.0
2011-02-17,5.679999828338623,6.502500057220459,5.652500152587891,6.420000076293945,5.89924144744873,347009600,9.837473169240976,4.89546458387348,4.307829396650862,4.219813004122284,,5.909499931335449,5.96100001335144,5.829583326975505,,,6.01126939896811,5.967086606567765,5.700575489636821,,,5.953311954170257,5.728574408558663,0.22473754561159343,,0.19470850395240066,-0.19470850395240066,-0.19470850395240066,0.0,0.19470850395240066,-0.19470850395240066,-0.19470850395240066,-0.19470850395240066,0.0,0.18000030517578125,0.30987498760223386,6.502500057220459,5.24329984664917,5.305499839782715,5.3676998329162595,,,,,,,,,,0.0,0.0,0.0
2011-02-18,6.385000228881836,6.487500190734863,6.307499885559082,6.40749979019165,5.887753963470459,139441200,-0.19470850395240066,5.0259362022938125,4.2533198709259015,4.207360685903191,,6.017499923706055,5.959999990463257,5.882083320617676,,,6.143346196042624,6.047161730863016,5.746183509027455,,,6.023187005865855,5.778865177568514,0.24432182829734117,0.28077454214081193,-9.442060692683855,-9.442060692683855,-9.442060692683855,0.0,9.442060692683855,-9.442060692683855,-9.442060692683855,-9.442060692683855,9.442060692683855,0.43250036239624023,0.30562500953674315,6.487500190734863,5.820775084495544,5.882750082015991,5.944725079536438,,,,,,,,,,0.0,0.0,0.0
2011-02-22,6.197500228881836,6.215000152587891,5.78249979019165,5.802499771118164,5.331830978393555,139664800,-9.442060692683855,7.158221466044934,5.082419499335316,4.035739844111968,,6.022499847412109,5.92524995803833,5.909916639328003,,,6.029730721067805,6.002677738182134,5.749816816259115,,,5.98923512359698,5.7806158882018215,0.20861923539515814,0.2663434807916812,-4.739330105605156,-4.739330105605156,-4.739330105605156,0.0,4.739330105605156,-4.739330105605156,-4.739330105605156,-4.739330105605156,4.739330105605156,0.41249990463256836,0.3128750085830688,6.215000152587891,5.815125169754028,5.876250171661377,5.937375173568726,1.0,1.0,1.0,5.815125169754028,5.876250171661377,5.937375173568726,5.802499771118164,5.802499771118164,5.802499771118164,-0.21711310190762065,-1.2550588962137734,-2.27163348294013
2011-02-23,5.802499771118164,5.857500076293945,5.445000171661377,5.527500152587891,5.079136371612549,149160400,-4.739330105605156,7.446945121698535,5.208700664040466,4.113755268308155,,6.00049991607666,5.881249952316284,5.922249984741211,,,5.8623205315745,5.916281813528635,5.735473805699681,,,5.9181989742109655,5.761866574452641,0.15633239975832414,0.24434126458500977,2.442329232346976,-2.442329232346976,2.442329232346976,0.0,-2.442329232346976,-2.442329232346976,2.442329232346976,2.442329232346976,-2.442329232346976,0.24500036239624023,0.3132500171661377,5.857500076293945,5.526675133705139,5.589250135421753,5.651825137138367,1.0,1.0,1.0,5.526675133705139,5.589250135421753,5.651825137138367,5.527500152587891,5.527500152587891,5.527500152587891,0.014927942439021472,-1.104799057793512,-2.199731618261364
2011-02-24,5.554999828338623,5.760000228881836,5.514999866485596,5.662499904632568,5.20318603515625,124612000,2.442329232346976,7.3060527932548345,5.250530607680769,4.11600334956019,,5.963999938964844,5.865249919891357,5.941749986012777,,,5.79571365592719,5.8701396482748045,5.730765812082447,,,5.878860655814289,5.754506080391895,0.12435457542239359,0.22034392675248654,2.075060612003766,-2.075060612003766,2.075060612003766,0.0,-2.075060612003766,-2.075060612003766,2.075060612003766,2.075060612003766,-2.075060612003766,0.1399998664855957,0.3083750009536743,5.760000228881836,5.168350038528442,5.23100004196167,5.293650045394897,,,,,,,,,,0.0,0.0,0.0
2011-02-25,5.815000057220459,5.875,5.735000133514404,5.78000020980835,5.311152935028076,77565200,2.075060612003766,5.0617114092809,5.248632265429803,4.150730399222078,,5.835999965667725,5.872749948501587,5.939833323160808,,,5.790475840554244,5.8537506594627216,5.733942224838957,,,5.863651356428759,5.756394534422744,0.10725682200601572,0.1977265058031924,1.9896235948257064,1.9896235948257064,-1.9896235948257064,0.0,1.9896235948257064,1.9896235948257064,-1.9896235948257064,-1.9896235948257064,1.9896235948257064,0.3425002098083496,0.3037500143051147,5.875,5.081575226783753,5.143250226974487,5.204925227165222,,,,,,,,,,0.0,0.0,0.0
2011-02-28,5.875,5.877500057220459,5.534999847412109,5.664999961853027,5.205482482910156,90369600,-1.9896235948257064,4.966936118505632,5.205831448852318,4.124436485584563,,5.6875,5.852499961853027,5.933749993642171,,,5.748650547653838,5.819432350806413,5.729494336904382,,,5.8330896034171085,5.749624566084247,0.08346503733286159,0.17487421210912624,4.457194332228485,4.457194332228485,-4.457194332228485,0.0,4.457194332228485,4.457194332228485,-4.457194332228485,-4.457194332228485,4.457194332228485,0.33500003814697266,0.31000001430511476,5.877500057220459,5.206749968528747,5.26749997138977,5.328249974250793,,,,,,,,,,0.0,0.0,0.0
2011-03-01,5.675000190734863,5.747499942779541,5.412499904632568,5.412499904632568,4.973466396331787,98844800,-4.457194332228485,3.451913045040086,5.3668542471545315,4.228382902048724,,5.6095000267028805,5.815999937057495,5.917583322525024,,,5.636600333313416,5.745444633320259,5.709043083209426,,,5.768383495911794,5.724652368939679,0.043731126972115675,0.14864559508172412,4.157042191169196,4.157042191169196,-4.157042191169196,0.0,4.157042191169196,4.157042191169196,-4.157042191169196,-4.157042191169196,4.157042191169196,0.44500017166137695,0.32375001907348633,5.747499942779541,5.195500025749206,5.257500028610229,5.319500031471252,,,,,,,,,,0.0,0.0,0.0
2011-03-02,5.40500020980835,5.507500171661377,5.0625,5.1875,4.766715526580811,171814000,-4.157042191169196,3.3154188154446125,5.462292471516646,4.256813413703073,,5.541499996185303,5.770999956130981,5.8984999815622965,,,5.486900222208944,5.644000154534758,5.675395142357206,,,5.679016804233057,5.684863304573777,-0.0058465003407199845,0.1177471759972353,-0.5783172975103539,-0.5783172975103539,0.5783172975103539,0.0,-0.5783172975103539,-0.5783172975103539,-0.5783172975103539,0.5783172975103539,-0.5783172975103539,0.2775001525878906,0.3146250247955322,5.507500171661377,5.035249900817871,5.099999904632568,5.1647499084472654,,1.0,1.0,,5.099999904632568,5.1647499084472654,,5.1875,5.1875,0.0,1.7156881765419487,0.44048776719130933
2011-03-03,5.307499885559082,5.337500095367432,5.059999942779541,5.21750020980835,4.794281482696533,159370400,0.5783172975103539,2.8768245129563557,5.2709397786015675,4.08748207440462,,5.452500057220459,5.7082499980926515,5.8856666564941404,,,5.397100218075413,5.5664547100390465,5.645853533805667,,,5.60801425124464,5.650243816072634,-0.042229564827994004,0.08575182783218946,0.5270752560046522,0.5270752560046522,-0.5270752560046522,0.0,0.5270752560046522,0.5270752560046522,0.5270752560046522,-0.5270752560046522,0.5270752560046522,0.1424999237060547,0.3083750009536743,5.337500095367432,4.815325117111206,4.8782501220703125,4.941175127029419,,,,,,,,,,0.0,0.0,0.0
2011-03-04,5.222499847412109,5.275000095367432,5.132500171661377,5.190000057220459,4.769012928009033,95976000,-0.5270752560046522,2.204931558516951,3.6814660906806305,4.082226069779465,,5.334500026702881,5.585249996185302,5.871749989191691,,,5.328066831123762,5.498008409526575,5.616443632090493,,,5.543704375240919,5.616151685787288,-0.07244731054636855,0.054112000156477866,1.3969215430156265,1.3969215430156265,-1.3969215430156265,0.0,1.3969215430156265,1.3969215430156265,1.3969215430156265,-1.3969215430156265,1.3969215430156265,0.25749969482421875,0.3147499799728394,5.275000095367432,4.659075093269348,4.720750093460083,4.782425093650818,,,,,,,,,,0.0,0.0,0.0
2011-03-07,5.227499961853027,5.244999885559082,4.987500190734863,5.117499828338623,4.702393531799316,101914000,-1.3969215430156265,2.2288587140732736,3.6337909061542364,4.015744095366286,,5.225,5.45625,5.857166655858358,,,5.257877830195382,5.428825031128765,5.584253709267792,,,5.4781344449482585,5.57921451116146,-0.10108006621320165,0.023073586882541963,4.494382545942458,4.494382545942458,-4.494382545942458,0.0,4.494382545942458,4.494382545942458,4.494382545942458,-4.494382545942458,4.494382545942458,0.4199995994567871,0.3242499589920044,5.244999885559082,4.582550139427185,4.645500135421753,4.7084501314163205,,,,,,,,,,0.0,0.0,0.0
2011-03-08,5.172500133514404,5.199999809265137,4.78000020980835,4.887499809265137,4.491050243377686,194718400,-4.494382545942458,2.239179796057761,2.7653874163272154,4.029712779994468,,5.119999980926513,5.364750003814697,5.813999986648559,,,5.1344184898853005,5.330402263517196,5.539301844751493,,,5.3872675779200865,5.527976385095066,-0.14070880717497936,-0.009682891928962302,2.097186002109303,2.097186002109303,-2.097186002109303,0.0,2.097186002109303,2.097186002109303,2.097186002109303,-2.097186002109303,2.097186002109303,0.17750024795532227,0.32024996280670165,5.199999809265137,4.531649975776673,4.596499967575073,4.661349959373474,,,,,,,,,,0.0,0.0,0.0
2011-03-09,4.872499942779541,4.920000076293945,4.742499828338623,4.784999847412109,4.396864891052246,131897600,-2.097186002109303,1.9079656244344698,2.5576003688529245,4.01275578547778,,5.039499950408936,5.290499973297119,5.773749987284343,,,5.017945609060904,5.231238187861726,5.4906371997618555,,,5.294611003995782,5.47294108600744,-0.1783300820116578,-0.0434123299455014,6.3740823002027325,6.3740823002027325,-6.3740823002027325,0.0,6.3740823002027325,6.3740823002027325,6.3740823002027325,-6.3740823002027325,6.3740823002027325,0.2350001335144043,0.31524996757507323,4.920000076293945,4.495449891090393,4.559499883651734,4.623549876213074,,,,,,,,,,0.0,0.0,0.0
2011-03-10,4.675000190734863,4.710000038146973,4.474999904632568,4.480000019073486,4.116604804992676,172273600,-6.3740823002027325,2.40392728037412,2.6041664115001937,4.179068347365981,,4.891999912261963,5.172249984741211,5.718583313624064,,,4.838630412398432,5.094649429900227,5.425434801007767,,,5.169286237084659,5.399389895864184,-0.23010365877952488,-0.0807505957123061,-0.7254417422607893,-0.7254417422607893,0.7254417422607893,0.0,-0.7254417422607893,-0.7254417422607893,-0.7254417422607893,0.7254417422607893,-0.7254417422607893,0.22249984741210938,0.3187499761581421,4.710000038146973,4.226450147628784,4.289500141143799,4.352550134658814,,,,,,,,,,0.0,0.0,0.0
2011-03-11,4.517499923706055,4.637499809265137,4.414999961853027,4.512499809265137,4.146467208862305,148683200,0.7254417422607893,2.7617918919425652,2.3783349056158607,4.196454396380106,,4.756499862670898,5.04549994468689,5.665083312988282,,,4.729920211354001,4.988804044330211,5.366535769282437,,,5.068242171266271,5.333694333893884,-0.2654521626276125,-0.11769090909536739,-0.8310334194968868,-0.8310334194968868,0.8310334194968868,0.0,-0.8310334194968868,-0.8310334194968868,-0.8310334194968868,0.8310334194968868,-0.8310334194968868,0.1875,0.30512499809265137,4.637499809265137,4.00875009059906,4.072500085830688,4.136250081062316,,,,,,,,,,0.0,0.0,0.0
2011-03-14,4.547500133514404,4.662499904632568,4.474999904632568,4.550000190734863,4.18092679977417,100336000,0.8310334194968868,3.178427797793203,2.592529718869854,4.1205704708038144,,4.642999935150146,4.933999967575073,5.6187499841054285,,,4.669946871147622,4.909021525494692,5.313856054537433,,,4.988512635799901,5.275642915882104,-0.2871302800822031,-0.15157878329273455,2.967037873025501,2.967037873025501,-2.967037873025501,0.0,2.967037873025501,2.967037873025501,2.967037873025501,-2.967037873025501,2.967037873025501,0.23749971389770508,0.2984999895095825,4.662499904632568,3.9662248134613036,4.027249813079834,4.088274812698364,,,,,,,,,,0.0,0.0,0.0
