Date_CSCO,Open_CSCO,High_CSCO,Low_CSCO,Close_CSCO,Adj Close_CSCO,Volume_CSCO,Daily Return(%)_CSCO,Vol5_CSCO,Vol10_CSCO,Vol20_CSCO,Vol60_CSCO,SMA5_CSCO,SMA10_CSCO,SMA30_CSCO,SMA60_CSCO,SMA100_CSCO,EMA5_CSCO,EMA10_CSCO,EMA30_CSCO,EMA60_CSCO,EMA100_CSCO,Short12_CSCO,Long26_CSCO,MACD_CSCO,SIGNAL9_CSCO,Ret5/10_CSCO,Ret10/30_CSCO,Ret30/60_CSCO,Ret30/100_CSCO,Emaret5/10_CSCO,Emaret10/30_CSCO,Emaret30/60_CSCO,Emaret30/100_CSCO,RetMACD_CSCO,DayRange_CSCO,average20r_CSCO,PRVHI_CSCO,HitLevel_CSCO,hitlevel_2_CSCO,hitlevel_1.8_CSCO,Hit?_CSCO,Hit?_CSCO.1,Hit?_CSCO.2,HitAt_2.2_CSCO,HitAt_2.0_CSCO,HitAt_1.8_CSCO,ExitPr_2.2_CSCO,ExitPr_2.0_CSCO,ExitPr_1.8_CSCO,ret_2.2_CSCO,Ret2.0_CSCO,Ret_1.8_CSCO
2011-02-08,21.95000076293945,22.01000022888184,21.70999908447266,21.98999977111816,16.21471786499023,73163000,-0.18157473572662772,0.6281653814501144,1.1379953361390434,1.114428927678054,,21.920000076293945,21.601000022888183,,,,21.880883796937667,21.671341676926613,,,,21.60508664897693,21.193846189058743,0.4112404599181865,,0.22738128662853188,0.22738128662853188,0.0,0.0,-0.22738128662853188,0.22738128662853188,0.22738128662853188,0.0,0.0,0.25,0.3414999961853013,22.01000022888184,21.597500362396243,21.665000343322756,21.73250032424927,,,1.0,,,21.73250032424927,,,21.98999977111816,0.0,0.0,1.184858819864237
2011-02-09,21.92000007629395,22.14999961853027,21.89999961853027,22.04000091552734,16.25158500671387,125425600,0.22738128662853188,0.6227392506214564,1.1055997726264395,1.1139591586638076,,22.004000091552733,21.663000106811523,,,,21.93392283646756,21.73837062939947,,,,21.67199653613853,21.256524316945306,0.41547221919322297,,-14.156083074548913,-14.156083074548913,0.0,0.0,14.156083074548913,-14.156083074548913,-14.156083074548913,0.0,0.0,0.9099998474121094,0.3779999732971177,22.14999961853027,21.258700237274176,21.327000236511235,21.395300235748298,,,,,,,,,,0.0,0.0,0.0
2011-02-10,19.64999961853027,19.70000076293945,18.79000091552734,18.92000007629395,13.9509973526001,560040200,-14.156083074548913,6.405277436322058,4.7067767765219415,3.3981806082662764,,21.4060001373291,21.411000061035157,,,,20.929281916409693,21.22593961974392,,,,21.248612465393208,21.083448447267426,0.16516401812578252,,1.162787063780989,-1.162787063780989,0.0,0.0,1.162787063780989,1.162787063780989,-1.162787063780989,0.0,0.0,0.5299987792968821,0.3934999465942372,19.70000076293945,21.31839967727661,21.393999671936033,21.469599666595457,1.0,1.0,1.0,19.64999961853027,19.64999961853027,19.64999961853027,18.92000007629395,18.92000007629395,18.92000007629395,-3.715010465180465,-3.715010465180465,-3.715010465180465
2011-02-11,19.11000061035156,19.13999938964844,18.61000061035156,18.70000076293945,13.78877639770508,189326900,-1.162787063780989,6.217528351118716,4.686701296597127,3.4006384652598616,,20.73600044250488,21.188000106811522,,,,20.18618819858628,20.766678009415834,,,,20.8565183573234,20.906896766946836,-0.05037840962343765,,-0.5882283343053673,0.5882283343053673,0.0,0.0,-0.5882283343053673,-0.5882283343053673,0.5882283343053673,0.0,0.0,0.2700004577636683,0.39799995422363155,19.13999938964844,18.834300880432128,18.913000869750974,18.991700859069823,1.0,1.0,1.0,18.834300880432128,18.913000869750974,18.991700859069823,18.70000076293945,18.70000076293945,18.70000076293945,-0.7130613360446486,-1.1262099984999827,-1.5359345552826933
2011-02-14,18.84000015258789,18.95000076293945,18.68000030517578,18.80999946594238,13.86988639831543,109308400,0.5882283343053673,6.30572296993768,4.666301199131093,3.400135956797656,,20.092000198364257,20.954000091552736,20.983666737874348,,,19.727458621038316,20.41091827423884,20.983666737874348,,,20.541669297110936,20.751571040946505,-0.20990174383556948,,0.7442817311181483,0.7442817311181483,-0.7442817311181483,0.0,0.7442817311181483,0.7442817311181483,0.7442817311181483,-0.7442817311181483,0.0,0.2900009155273473,0.4064999580383294,18.95000076293945,18.264399490356453,18.343999481201177,18.423599472045904,,,,,,,,,,0.0,0.0,0.0
2011-02-15,18.88999938964844,18.92000007629395,18.6299991607666,18.67000007629395,13.7666540145874,90320500,-0.7442817311181483,6.249018382179048,4.581927523350012,3.3975625708210573,,19.428000259399415,20.67400016784668,20.92300008138021,,,19.37497243945686,20.094387692794314,20.834397920998196,,,20.253720186216015,20.59738059912039,-0.3436604129043772,,0.4820575908951096,0.4820575908951096,-0.4820575908951096,0.0,0.4820575908951096,0.4820575908951096,0.4820575908951096,-0.4820575908951096,0.0,0.23000144958496094,0.38650007247924734,18.92000007629395,18.055700855255125,18.13700084686279,18.218300838470455,,,,,,,,,,0.0,0.0,0.0
2011-02-16,18.77000045776367,18.79000091552734,18.55999946594238,18.57999992370605,13.70029354095459,101531800,-0.4820575908951096,6.163482372558894,4.540180095035861,3.383618730524769,,18.736000061035156,20.370000076293945,20.858333396911622,,,19.109981600873258,19.819044462050993,20.688952888914834,,,19.99622476121448,20.447944993534144,-0.4517202323196621,,-0.5382151877306552,-0.5382151877306552,0.5382151877306552,0.0,-0.5382151877306552,-0.5382151877306552,-0.5382151877306552,0.5382151877306552,0.0,0.18000030517578836,0.3750000953674313,18.79000091552734,18.069699916839603,18.146999931335454,18.224299945831305,,,,,,,,,,0.0,0.0,0.0
2011-02-17,18.6299991607666,18.76000022888184,18.57999992370605,18.68000030517578,13.7740306854248,89097600,0.5382151877306552,0.7834575819101688,4.493116397717515,3.39133148590154,,18.688000106811522,20.047000122070312,20.78866672515869,,,18.966654502307435,19.611945524437317,20.559343044802638,,,19.79372869105468,20.31698612772982,-0.5232574366751379,,-0.910064633386788,-0.910064633386788,0.910064633386788,0.0,-0.910064633386788,-0.910064633386788,-0.910064633386788,0.910064633386788,0.0,0.3400001525878871,0.3770001411437981,18.76000022888184,17.965000705718992,18.040000724792478,18.115000743865963,,,,,,,,,,0.0,0.0,0.0
2011-02-18,18.73999977111816,19.02000045776367,18.68000030517578,18.85000038146973,13.89938259124756,90035800,0.910064633386788,0.7278334127764446,4.508130905748852,3.405001484563501,,18.71800003051758,19.72700023651123,20.718666712443035,,,18.927769795361534,19.473410043897754,20.44906287297471,,,19.648539720349305,20.20832051689574,-0.5597807965464341,-0.12742470385193627,1.3793115311415571,1.3793115311415571,-1.3793115311415571,0.0,1.3793115311415571,1.3793115311415571,1.3793115311415571,-1.3793115311415571,1.3793115311415571,0.19000053405761008,0.36400012969970613,19.02000045776367,17.930599918365484,18.005999946594244,18.081399974823004,,,,,,,,,,0.0,0.0,0.0
2011-02-22,18.72999954223633,18.73999977111816,18.54999923706055,18.59000015258789,13.70766830444336,74954500,-1.3793115311415571,0.9405884860343302,4.483136604356799,3.3573989585515,,18.67400016784668,19.38300018310547,20.63933340708415,,,18.81517991443699,19.312790063659595,20.329123342627177,,,19.485687479155242,20.088444934354417,-0.6027574551991748,-0.22249125412138399,1.022057732641659,1.022057732641659,-1.022057732641659,0.0,1.022057732641659,1.022057732641659,1.022057732641659,-1.022057732641659,1.022057732641659,0.3699989318847692,0.3580000877380362,18.73999977111816,18.219200172424316,18.292000198364256,18.364800224304197,,,,,,,,,,0.0,0.0,0.0
2011-02-23,18.56999969482422,18.65999984741211,18.29000091552734,18.39999961853027,13.56756687164307,89185300,-1.022057732641659,0.9855766907488637,4.461745980792259,3.3127558423723333,,18.620000076293945,19.02400016784668,20.559666697184245,,,18.67678648246808,19.14682816454517,20.20466374752415,,,19.318658577520633,19.963374910960034,-0.6447163334394013,-0.30693626998498746,0.2173859185215892,0.2173859185215892,-0.2173859185215892,0.0,0.2173859185215892,0.2173859185215892,0.2173859185215892,-0.2173859185215892,0.2173859185215892,0.2800006866455078,0.35450010299682566,18.65999984741211,17.952399578094482,18.02399959564209,18.095599613189695,,,,,,,,,,0.0,0.0,0.0
2011-02-24,18.38999938964844,18.51000022888184,18.22999954223633,18.36000061035156,13.53807258605957,71863700,-0.2173859185215892,0.9795725671664385,4.442926772574739,3.3145471492368945,,18.576000213623047,18.6560001373291,20.475666745503744,,,18.571191191762573,19.00376860923724,20.085653222545275,,,19.1711727364177,19.844606444248296,-0.673433707830597,-0.3802357575541094,-1.5250477668231444,-1.5250477668231444,1.5250477668231444,0.0,-1.5250477668231444,-1.5250477668231444,-1.5250477668231444,1.5250477668231444,-1.5250477668231444,0.23000144958496094,0.3545001983642576,18.51000022888184,17.88009962081909,17.95099964141846,18.021899662017823,,,,,,,,,,0.0,0.0,0.0
2011-02-25,18.51000022888184,18.70000076293945,18.46999931335449,18.63999938964844,13.74453449249268,49209600,1.5250477668231444,1.2391128217513863,0.9839409546709176,3.3481170723975806,,18.568000030517577,18.62800006866455,20.393000030517577,,,18.59412725772453,18.937628751130184,19.992385233326125,,,19.08945375999166,19.755376292055715,-0.6659225320640552,-0.43737311245609856,0.42918415410726374,0.42918415410726374,-0.42918415410726374,0.0,0.42918415410726374,0.42918415410726374,0.42918415410726374,-0.42918415410726374,0.42918415410726374,0.2399997711181605,0.33100023269653267,18.70000076293945,17.730099792480473,17.800999832153323,17.871899871826177,,,,,,,,,,0.0,0.0,0.0
2011-02-28,18.6200008392334,18.75,18.51000022888184,18.55999946594238,13.68554496765137,62256300,-0.42918415410726374,1.1225516612887103,0.9251889849267039,3.3230911390650357,,18.50999984741211,18.613999938964845,20.30900001525879,,,18.58275132713048,18.868968881096038,19.899973248333627,,,19.007999253214848,19.666829860491763,-0.658830607276915,-0.48166461142026185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900009155273402,0.3220002174377436,18.75,17.97180025100708,18.038000297546382,18.10420034408569,,,,,,,,,,0.0,0.0,0.0
2011-03-01,18.67000007629395,18.79000091552734,18.5,18.55999946594238,13.68554496765137,61977900,0.0,0.9483809005569706,0.8968654890025988,3.3048365405198687,,18.503999710083008,18.588999938964843,20.220666694641114,,,18.575167373401115,18.81279262379537,19.81352332688903,,,18.939076209019085,19.584842423858476,-0.6457662148393908,-0.5144849321040876,0.3232729939054058,0.3232729939054058,-0.3232729939054058,0.0,0.3232729939054058,0.3232729939054058,0.3232729939054058,-0.3232729939054058,0.3232729939054058,0.1800003051757777,0.3160002708435055,18.79000091552734,18.041599521636964,18.105999565124513,18.170399608612062,,,,,,,,,,0.0,0.0,0.0
2011-03-02,18.48999977111816,18.6200008392334,18.44000053405762,18.5,13.6413049697876,63392600,-0.3232729939054058,0.8062383865124032,0.8744316884175112,3.268521027945011,,18.523999786376955,18.571999931335448,20.13000005086263,,,18.550111582267412,18.755921237650757,19.728779886444578,,,18.87152602301615,19.504483725794884,-0.6329577027787359,-0.5381794862390172,-0.16216587375952088,-0.16216587375952088,0.16216587375952088,0.0,-0.16216587375952088,-0.16216587375952088,-0.16216587375952088,0.16216587375952088,-0.16216587375952088,0.14999961853026988,0.3100002288818354,18.6200008392334,18.094800319671627,18.15800037384033,18.22120042800903,,,,,,,,,,0.0,0.0,0.0
2011-03-03,18.6299991607666,18.64999961853027,18.5,18.53000068664551,13.66342353820801,57031300,0.16216587375952088,0.7851781626404017,0.8658630095355141,3.258745670912762,,18.55799980163574,18.567000007629396,20.053666750590008,,,18.543407950393444,18.71484477383162,19.651439292909156,,,18.818983663574514,19.432299796969005,-0.6133161333944912,-0.5532068156701121,0.7015707679327431,0.7015707679327431,-0.7015707679327431,0.0,0.7015707679327431,0.7015707679327431,0.7015707679327431,-0.7015707679327431,0.7015707679327431,0.28000068664551137,0.3080002784729,18.64999961853027,17.93800033569336,18.00000038146973,18.062000427246094,,,,,,,,,,0.0,0.0,0.0
2011-03-04,18.53000068664551,18.59000015258789,18.30999946594238,18.39999961853027,13.56756687164307,57403000,-0.7015707679327431,0.34402844088356965,0.8652449624563952,3.222786628341778,,18.50999984741211,18.538999938964842,19.97466672261556,,,18.49560517310572,18.657600200140465,19.57070124940084,,,18.754524579721554,19.355833117084654,-0.6013085373630993,-0.5628271600087096,1.0869503246587324,1.0869503246587324,-1.0869503246587324,0.0,1.0869503246587324,1.0869503246587324,1.0869503246587324,-1.0869503246587324,1.0869503246587324,0.3400001525878871,0.30800027847289985,18.59000015258789,17.97239900588989,18.03399906158447,18.09559911727905,,,,,,,,,,0.0,0.0,0.0
2011-03-07,18.36000061035156,18.3700008392334,18.03000068664551,18.20000076293945,13.42009735107422,70862500,-1.0869503246587324,0.510944154559459,0.8234719897835461,3.204861935966785,,18.438000106811522,18.473999977111816,19.89033342997233,,,18.397070369716964,18.574400302467552,19.48226895995172,,,18.66921322329354,19.27021590566649,-0.6010026823729504,-0.5704622644815578,-0.1098821405313454,-0.1098821405313454,0.1098821405313454,0.0,-0.1098821405313454,-0.1098821405313454,-0.1098821405313454,0.1098821405313454,-0.1098821405313454,0.2799987792968821,0.306500244140625,18.3700008392334,17.91239953994751,17.97399959564209,18.03559965133667,,,1.0,,,18.03559965133667,,,18.20000076293945,0.0,0.0,0.9115367095132549
2011-03-08,18.17000007629395,18.29999923706055,18.02000045776367,18.21999931335449,13.43483829498291,54964300,0.1098821405313454,0.5337618178229112,0.7472177998887406,3.207844515433312,,18.370000076293945,18.436999893188478,19.79200007120768,,,18.338046684262807,18.50996375899245,19.400832208558352,,,18.600103390995223,19.19242208401375,-0.5923186930185267,-0.5748335501889517,0.5488390663538365,0.5488390663538365,-0.5488390663538365,0.0,0.5488390663538365,0.5488390663538365,0.5488390663538365,-0.5488390663538365,0.5488390663538365,0.18000030517578125,0.30050020217895507,18.29999923706055,17.695700302124024,17.757000350952147,17.818300399780274,,,,,,,,,,0.0,0.0,0.0
2011-03-09,18.11000061035156,18.20000076293945,18.02000045776367,18.1200008392334,13.36110591888428,53213800,-0.5488390663538365,0.5385526612825629,0.7029262702687792,3.2046175962692227,,18.294000244140626,18.40900001525879,19.678000068664552,,,18.265364735919672,18.439061409945346,19.31819792666642,,,18.526241459954942,19.11298347328928,-0.5867420133343373,-0.5772152428180288,1.1037569187436693,1.1037569187436693,-1.1037569187436693,0.0,1.1037569187436693,1.1037569187436693,1.1037569187436693,-1.1037569187436693,1.1037569187436693,0.17000007629394887,0.2965002059936525,18.20000076293945,17.63889879226685,17.69899883270264,17.75909887313843,,,,,,,,,,0.0,0.0,0.0
2011-03-10,18.04000091552734,18.06999969482422,17.89999961853027,17.92000007629395,13.21363353729248,63935800,-1.1037569187436693,0.4964410968644606,0.7653395997728608,3.1935640277679065,,18.17200012207031,18.364999961853027,19.561333401997885,,,18.150243182711097,18.344686622008727,19.227991613739164,,,18.43297355477633,19.024614332771108,-0.5916407779947797,-0.580100349853379,-0.16741454530007555,-0.16741454530007555,0.16741454530007555,0.0,-0.16741454530007555,-0.16741454530007555,-0.16741454530007555,0.16741454530007555,-0.16741454530007555,0.25,0.26350021362304704,18.06999969482422,17.547700309753413,17.607000350952145,17.666300392150873,,,,,,,,,,0.0,0.0,0.0
2011-03-11,17.80999946594238,18.01000022888184,17.76000022888184,17.95000076293945,13.23574829101562,68251500,0.16741454530007555,0.6181690176215148,0.48750324432932785,0.7649728841206642,,18.08200035095215,18.29600009918213,19.445000076293944,,,18.08349570945388,18.272925556723404,19.145540591106926,,,18.358670048339885,18.945013327598392,-0.5863432792585073,-0.5813489357344047,0.5571051655673781,0.5571051655673781,-0.5571051655673781,0.0,0.5571051655673781,0.5571051655673781,0.5571051655673781,-0.5571051655673781,0.5571051655673781,0.13999938964844105,0.244000244140625,18.01000022888184,17.490299224853516,17.542999267578125,17.595699310302734,,,,,,,,,,0.0,0.0,0.0
2011-03-14,17.80999946594238,17.8799991607666,17.73999977111816,17.85000038146973,13.16200923919678,45156200,-0.5571051655673781,0.5298901144521962,0.4907386174193338,0.7388973901891082,,18.012000274658202,18.225000190734864,19.34233341217041,,,18.005663933459164,18.196030070313643,19.061957351775497,,,18.280413176513708,18.863901257514787,-0.5834880810010787,-0.5817767647877395,2.5770363136732524,2.5770363136732524,-2.5770363136732524,0.0,2.5770363136732524,2.5770363136732524,2.5770363136732524,-2.5770363136732524,2.5770363136732524,0.22999954223633168,0.24200019836425818,17.8799991607666,17.473199691772464,17.521999740600588,17.570799789428715,,,,,,,,,,0.0,0.0,0.0
