Date_TEL,Open_TEL,High_TEL,Low_TEL,Close_TEL,Adj Close_TEL,Volume_TEL,Daily Return(%)_TEL,Vol5_TEL,Vol10_TEL,Vol20_TEL,Vol60_TEL,SMA5_TEL,SMA10_TEL,SMA30_TEL,SMA60_TEL,SMA100_TEL,EMA5_TEL,EMA10_TEL,EMA30_TEL,EMA60_TEL,EMA100_TEL,Short12_TEL,Long26_TEL,MACD_TEL,SIGNAL9_TEL,Ret5/10_TEL,Ret10/30_TEL,Ret30/60_TEL,Ret30/100_TEL,Emaret5/10_TEL,Emaret10/30_TEL,Emaret30/60_TEL,Emaret30/100_TEL,RetMACD_TEL,DayRange_TEL,average20r_TEL,PRVHI_TEL,HitLevel_TEL,hitlevel_2_TEL,hitlevel_1.8_TEL,Hit?_TEL,Hit?_TEL.1,Hit?_TEL.2,HitAt_2.2_TEL,HitAt_2.0_TEL,HitAt_1.8_TEL,ExitPr_2.2_TEL,ExitPr_2.0_TEL,ExitPr_1.8_TEL,ret_2.2_TEL,Ret2.0_TEL,Ret_1.8_TEL
2011-01-21,36.33000183105469,36.72000122070312,36.25,36.45000076293945,29.017822265625,2613500,1.1937820647170478,1.2580050767376252,1.0204374597876729,,,36.37200012207031,36.135000228881836,,,,36.275985131973314,36.082768607010934,,,,36.009186613018926,,,,1.8930003080014766,1.8930003080014766,0.0,0.0,-1.8930003080014766,1.8930003080014766,1.8930003080014766,0.0,0.0,0.7400016784667898,,,,,,,,,,,,,,,,,
2011-01-24,36.72999954223633,37.22000122070312,36.47999954223633,37.13999938964844,29.56712913513184,2537200,1.8930003080014766,1.4979602573022996,1.1257447599960828,,,36.48399963378906,36.32600021362305,,,,36.56398988453169,36.27499238567229,,,,36.18315780942346,,,,-0.21539584725925334,-0.21539584725925334,0.0,0.0,0.21539584725925334,-0.21539584725925334,-0.21539584725925334,0.0,0.0,0.22999954223633523,,,,,,,,,,,,,,,,,
2011-01-25,36.91999816894531,37.11000061035156,36.88000106811523,37.06000137329102,29.50343894958496,4266800,-0.21539584725925334,1.5070195799661001,1.0495301718437149,,,36.54000015258789,36.44500045776367,,,,36.72932704745148,36.417721292512056,,,,36.31805681924924,,,,-0.02698903362071743,-0.02698903362071743,0.0,0.0,0.02698903362071743,-0.02698903362071743,-0.02698903362071743,0.0,0.0,0.7299995422363281,,,,,,,,,,,,,,,,,
2011-01-26,36.61000061035156,37.25,36.52000045776367,37.04999923706055,29.49548149108887,3660100,-0.02698903362071743,0.9313644556062317,1.0494965128610472,,,36.74400024414062,36.56400032043457,,,,36.83621777732117,36.532680918793595,,,,36.430663345066364,,,,-2.6450730429598757,-2.6450730429598757,0.0,0.0,2.6450730429598757,-2.6450730429598757,-2.6450730429598757,0.0,0.0,1.0200004577636648,,,,,,,,,,,,,,,,,
2011-01-27,36.91999816894531,37.04999923706055,36.02999877929688,36.06999969482422,28.71529579162598,2582500,-2.6450730429598757,1.7352344883685715,1.3786042643724192,,,36.75400009155273,36.55100021362305,,,,36.58081174982219,36.44855705989007,,,,36.37517662964449,,,,-1.552540554557786,-1.552540554557786,0.0,0.0,1.552540554557786,-1.552540554557786,-1.552540554557786,0.0,0.0,0.9300003051757741,,,,,,,,,,,,,,,,,
2011-01-28,36.0,36.18999862670898,35.2599983215332,35.5099983215332,28.26947975158691,2950100,-1.552540554557786,1.7131788862510344,1.4497631735951961,,,36.565999603271486,36.4689998626709,,,,36.22387394039253,36.277910016552454,,,,36.24207227455045,,,,2.027601393229347,2.027601393229347,0.0,0.0,-2.027601393229347,-2.027601393229347,2.027601393229347,0.0,0.0,2.0400009155273366,,,,,,,,,,,,,,,,,
2011-01-31,34.72000122070312,36.5,34.45999908447266,36.22999954223633,28.8426685333252,3414300,2.027601393229347,1.7607635293823407,1.597218051114727,,,36.38399963378906,36.433999633789064,,,,36.2259158076738,36.26919902122225,,,,36.24021493111751,,,,-2.677342624783403,2.677342624783403,0.0,0.0,-2.677342624783403,-2.677342624783403,2.677342624783403,0.0,0.0,0.8500022888183594,0.8495000839233373,36.5,,,,,,,,,,,,,,,
2011-02-01,36.66999816894531,37.29000091552734,36.43999862670898,37.20000076293945,29.61489105224609,3213900,2.677342624783403,2.2716022624347216,1.8176800324900306,1.4441137977977045,,36.41199951171875,36.47599983215332,,,,36.550610792762356,36.438435701534466,,,,36.38787428985934,,,,0.5107592406168447,-0.5107592406168447,0.0,0.0,0.5107592406168447,-0.5107592406168447,-0.5107592406168447,0.0,0.0,0.8400001525878906,0.8435001373290995,37.29000091552734,34.63109981536866,34.80099983215332,34.97089984893799,,,,,,,,,,0.0,0.0,0.0
2011-02-02,36.43000030517578,37.20999908447266,36.36999893188477,37.0099983215332,29.4636344909668,2586600,-0.5107592406168447,2.2883944790486463,1.6737197166475466,1.3604752917463867,,36.40399932861328,36.57399978637695,,,,36.70373996901931,36.54235617789787,,,,36.48358567934763,,,,1.1888642168702392,-1.1888642168702392,0.0,0.0,1.1888642168702392,-1.1888642168702392,-1.1888642168702392,0.0,0.0,1.0999984741210938,0.8749999999999979,37.20999908447266,35.434300613403316,35.60300064086914,35.77170066833496,,,,,,,,,,0.0,0.0,0.0
2011-02-03,36.97999954223633,37.18000030517578,36.08000183105469,36.56999969482422,29.11335182189941,2715800,-1.1888642168702392,1.9327359036309282,1.7366360296271057,1.3755380101241597,,36.50399932861328,36.62899971008301,,,,36.65915987762095,36.54738227188448,,,,36.4968801432671,,,,-0.8750333538272044,0.8750333538272044,0.0,0.0,-0.8750333538272044,0.8750333538272044,0.8750333538272044,0.0,0.0,0.5499992370605398,0.8605001449584936,37.18000030517578,35.284999084472666,35.45999908447267,35.63499908447267,,,,,,,,,,0.0,0.0,0.0
2011-02-04,36.72000122070312,36.95000076293945,36.40000152587891,36.88999938964844,29.36810684204102,3958800,0.8750333538272044,1.636143188914177,1.7184900092115467,1.3809579098931053,,36.779999542236325,36.67299957275391,,,,36.736106381630115,36.609676293296104,,,,36.55736002732577,,,,0.21686590506458348,0.21686590506458348,0.0,0.0,-0.21686590506458348,0.21686590506458348,0.21686590506458348,0.0,0.0,0.2700004577636861,0.8270002365112283,36.95000076293945,35.286899986267095,35.459000015258795,35.631100044250495,,,,,,,,,,0.0,0.0,0.0
2011-02-07,36.88000106811523,37.06000137329102,36.79000091552734,36.97000122070312,29.43178749084473,2254300,0.21686590506458348,1.4831121639645266,1.6058395482880572,1.3809801828716137,,36.927999877929686,36.655999755859376,,,,36.81407132798778,36.675189916461015,,,,36.62084328784536,,,,0.7303230966962461,0.7303230966962461,0.0,0.0,-0.7303230966962461,0.7303230966962461,0.7303230966962461,0.0,0.0,0.4200019836425639,0.7995002746582006,37.06000137329102,35.13060024261475,35.296000289917,35.461400337219246,,,,,,,,,,0.0,0.0,0.0
2011-02-08,37.06999969482422,37.38000106811523,36.95999908447266,37.2400016784668,29.6467399597168,1577800,0.7303230966962461,0.8685264887619188,1.6217568789688819,1.3367922757799438,,36.93600006103516,36.67399978637695,,,,36.95604811148079,36.77788296409843,,,,36.71609842486404,36.32153848501352,0.39455993985052373,,1.3426422595708793,1.3426422595708793,0.0,0.0,-1.3426422595708793,1.3426422595708793,1.3426422595708793,0.0,0.0,0.7399978637695241,0.8215002059936498,37.38000106811523,35.30110076904298,35.46100082397462,35.62090087890626,,,,,,,,,,0.0,0.0,0.0
2011-02-09,37.25,37.79999923706055,37.06000137329102,37.7400016784668,30.04478645324707,1989700,1.3426422595708793,0.9722727067533888,1.6706641405680966,1.3596396893193456,,37.082000732421875,36.74300003051758,,,,37.2173659671428,36.95281363943813,,,,36.87362200234139,36.426609832676725,0.44701216966466717,,0.9273939018417993,0.9273939018417993,0.0,0.0,-0.9273939018417993,0.9273939018417993,0.9273939018417993,0.0,0.0,0.7199974060058594,0.843000030517576,37.79999923706055,35.5727006149292,35.737000656127925,35.901300697326654,,,,,,,,,,0.0,0.0,0.0
2011-02-10,37.52999877929688,38.16999816894531,37.45000076293945,38.09000015258789,30.32342338562012,1630500,0.9273939018417993,0.40605349063379,1.345695801962695,1.3590987769581744,,37.38600082397461,36.945000076293944,,,,37.50824402895783,37.159574823647176,,,,37.06075710237931,36.54982393044792,0.5109331719313914,,1.102646803000281,1.102646803000281,0.0,0.0,-1.102646803000281,1.102646803000281,1.102646803000281,0.0,0.0,0.8499984741210938,0.8659997940063452,38.16999816894531,35.94539916992188,36.113999176025395,36.28259918212891,,,,,,,,,,0.0,0.0,0.0
2011-02-11,37.79000091552734,38.59000015258789,37.7400016784668,38.5099983215332,30.65778732299805,2478200,1.102646803000281,0.42623982217946554,1.1281202307060767,1.3719581610803284,,37.710000610351564,37.24500007629395,,,,37.84216212648296,37.40510636871736,,,,37.28371728994145,36.69502203349128,0.5886952564501726,,-0.3635403680870807,-0.3635403680870807,0.0,0.0,0.3635403680870807,-0.3635403680870807,-0.3635403680870807,0.0,0.0,0.45000076293946023,0.8649999618530252,38.59000015258789,36.26479862213135,36.43799858093262,36.61119853973389,,,,,,,,,,0.0,0.0,0.0
2011-02-14,38.40999984741211,38.4900016784668,38.04000091552734,38.36999893188477,30.54632568359375,1961300,-0.3635403680870807,0.6609444661741051,1.0966978770897338,1.376475765322048,,37.99000015258789,37.45900001525879,36.568999989827475,,,38.01810772828357,37.58054138020235,36.568999989827475,,,37.450837542548115,36.81909439633524,0.6317431462128766,,-2.293451336759653,-2.293451336759653,-2.293451336759653,0.0,2.293451336759653,-2.293451336759653,-2.293451336759653,-2.293451336759653,0.0,0.7199974060058594,0.8734998703002912,38.4900016784668,36.68700023651124,36.86000022888184,37.03300022125244,,,,,,,,,,0.0,0.0,0.0
2011-02-15,38.11000061035156,38.18999862670898,37.47000122070312,37.4900016784668,29.84575653076172,1888000,-2.293451336759653,1.5139530620230046,1.1652727099831182,1.4861883499939175,,38.04000015258789,37.488000106811526,36.61066665649414,,,37.842072378344646,37.564079616250424,36.62841945361066,,,37.456862794227916,36.868791232048686,0.5880715621792305,,0.4001005720621109,0.4001005720621109,0.4001005720621109,0.0,-0.4001005720621109,0.4001005720621109,0.4001005720621109,0.4001005720621109,0.0,0.40000152587889914,0.8345001220703103,38.18999862670898,36.56830196380616,36.74300193786621,36.91770191192627,,,,,,,,,,0.0,0.0,0.0
2011-02-16,37.56999969482422,37.86000061035156,37.45999908447266,37.63999938964844,29.96517181396484,2218100,0.4001005720621109,1.3800143386108812,1.1491190026634177,1.3983622311490311,,38.01999969482422,37.55100021362305,36.68199996948242,,,37.77471471544591,37.5778832114137,36.693682675290525,,,37.485037655061845,36.92591776224126,0.5591198928205827,,0.6641870458392031,0.6641870458392031,0.6641870458392031,0.0,-0.6641870458392031,0.6641870458392031,0.6641870458392031,0.6641870458392031,0.0,0.8300018310546733,0.7450000762939425,37.86000061035156,36.354098358154296,36.52099838256836,36.68789840698242,,,,,,,,,,0.0,0.0,0.0
2011-02-17,37.34000015258789,38.04000091552734,37.20999908447266,37.88999938964844,30.1641960144043,1841100,0.6641870458392031,1.338011983951916,1.049888027668724,1.4002569313595563,,37.97999954223633,37.68300018310547,36.771999994913735,,,37.813142940180086,37.63463160745638,36.77086439879749,,,37.54733946038286,36.99733121612328,0.5500082442595797,,-0.4486623691837883,-0.4486623691837883,-0.4486623691837883,0.0,0.4486623691837883,-0.4486623691837883,-0.4486623691837883,-0.4486623691837883,0.0,0.5400009155273366,0.7485000610351534,38.04000091552734,36.22100044250489,36.37000045776368,36.519000473022466,,,,,,,,,,0.0,0.0,0.0
2011-02-18,37.70999908447266,38.0,37.45999908447266,37.72000122070312,30.02886772155762,2151800,-0.4486623691837883,1.157709813901812,1.0611537234644914,1.3909096159151413,,37.822000122070314,37.76600036621094,36.85800005594889,,,37.78209570035443,37.65015335531942,36.832099032468825,,,37.57390280812444,37.05086232757364,0.5230404805507973,0.5325759848799803,-4.2948109601143685,-4.2948109601143685,-4.2948109601143685,0.0,4.2948109601143685,-4.2948109601143685,-4.2948109601143685,-4.2948109601143685,4.2948109601143685,1.2299995422363352,0.7729999542236307,38.0,36.39330078125,36.54300079345703,36.69270080566406,,,,,,,,,,0.0,0.0,0.0
2011-02-22,37.27999877929688,37.27999877929688,36.04999923706055,36.09999847412109,28.73918533325195,2571500,-4.2948109601143685,2.084068399582142,1.7811746651993796,1.6533922674694985,,37.36800003051758,37.67900009155274,36.88700002034505,,,37.22139662494332,37.368307013283356,36.78486673838188,,,37.347148295200846,36.980427968058635,0.36672032714221103,0.49940485333242646,2.43766562496896,-2.43766562496896,-2.43766562496896,0.0,2.43766562496896,2.43766562496896,-2.43766562496896,-2.43766562496896,2.43766562496896,1.25,0.8239999771118139,37.27999877929688,36.29940010070801,36.454000091552736,36.608600082397466,1.0,1.0,1.0,36.29940010070801,36.454000091552736,36.608600082397466,36.09999847412109,36.09999847412109,36.09999847412109,-0.5493248539472061,-0.9710912836522426,-1.389295430941459
2011-02-23,36.09999847412109,36.20000076293945,34.95000076293945,35.22000122070312,28.03861427307129,3711200,-2.43766562496896,2.1039821558879983,1.8721212857711946,1.732306986374522,,36.91399993896484,37.477000045776364,36.86533342997233,,,36.55426482352992,36.97770596008694,36.683907672725184,,,37.019894899124274,36.85002598677305,0.1698689123512267,0.43349766513618654,-0.7666111539058283,0.7666111539058283,0.7666111539058283,0.0,-0.7666111539058283,-0.7666111539058283,0.7666111539058283,0.7666111539058283,-0.7666111539058283,0.6899986267089773,0.8219999313354464,36.20000076293945,35.46719882965089,35.631998825073254,35.79679882049562,1.0,1.0,1.0,35.46719882965089,35.631998825073254,35.79679882049562,35.22000122070312,35.22000122070312,35.22000122070312,-0.6969752816822757,-1.1562573472028304,-1.6113105607148626
2011-02-24,35.13000106811523,35.59999847412109,34.90999984741211,35.4900016784668,28.25356292724609,2695100,0.7666111539058283,2.17970560731979,1.815767942105232,1.7464719837271194,,36.48400039672852,37.25200004577637,36.85300013224284,,,36.199510441842214,36.70721427251964,36.606881479547226,,,36.78452671133081,36.74928344541703,0.03524326591378468,0.3538467852917062,-0.5635303995027043,0.5635303995027043,0.5635303995027043,0.0,-0.5635303995027043,-0.5635303995027043,0.5635303995027043,0.5635303995027043,-0.5635303995027043,0.48999786376952414,0.7954998016357393,35.59999847412109,34.39160091400147,34.55600090026856,34.72040088653565,,,,,,,,,,0.0,0.0,0.0
2011-02-25,35.66999816894531,36.04999923706055,35.56000137329102,35.68999862670898,28.41278839111328,3129100,0.5635303995027043,2.1591281723928035,1.785198713800359,1.655047230042614,,36.04400024414062,37.011999893188474,36.83600006103516,,,36.02967317013113,36.522265973281336,36.54772774710605,,,36.616137775235146,36.670817903290505,-0.05468012805535949,0.2721414026222931,-0.98067330424729,0.98067330424729,0.98067330424729,0.0,-0.98067330424729,-0.98067330424729,-0.98067330424729,0.98067330424729,-0.98067330424729,0.5900001525878906,0.7784997940063452,36.04999923706055,33.84989891052246,34.00899887084961,34.168098831176756,,,,,,,,,,0.0,0.0,0.0
2011-02-28,35.95000076293945,36.20999908447266,35.61999893188477,36.04000091552734,28.69141960144043,2999600,0.98067330424729,2.3634918922028363,1.7723845929741393,1.6299269048908915,,35.70800018310546,36.76500015258789,36.826333363850914,,,36.03311575192987,36.43458141732606,36.514971177326785,,,36.52750133528009,36.62409071901175,-0.09658938373165427,0.1983952453515036,0.13873261873031276,0.13873261873031276,-0.13873261873031276,0.0,0.13873261873031276,0.13873261873031276,0.13873261873031276,-0.13873261873031276,0.13873261873031276,0.5400009155273509,0.7034997940063459,36.20999908447266,34.33729969024659,34.49299964904786,34.648699607849125,,,,,,,,,,0.0,0.0,0.0
2011-03-01,36.22999954223633,36.31000137329102,35.77000045776367,35.9900016784668,28.65161514282227,3344200,-0.13873261873031276,1.3977064099611927,1.777787118881776,1.5648496953752917,,35.68600082397461,36.527000427246094,36.806666692097984,,,36.01874439410885,36.353748737533465,36.48110217740034,,,36.44480908038574,36.57712116045286,-0.13231208006712336,0.13225378026777823,-0.7779904591235439,-0.7779904591235439,0.7779904591235439,0.0,-0.7779904591235439,-0.7779904591235439,-0.7779904591235439,0.7779904591235439,-0.7779904591235439,0.5699996948242259,0.6894996643066392,36.31000137329102,34.662299537658704,34.802999496459975,34.94369945526124,,,,,,,,,,0.0,0.0,0.0
2011-03-02,35.79999923706055,36.36000061035156,35.79000091552734,36.27000045776367,28.8745231628418,3901500,0.7779904591235439,0.4332751468039534,1.7217169791008486,1.4455295406660926,,35.896000671386716,36.40500030517578,36.789666748046876,,,36.102496415327124,36.338521777575316,36.467482711617336,,,36.41791544613619,36.55437147877218,-0.1364560326359907,0.07851181768702445,-1.3234064962179597,-1.3234064962179597,1.3234064962179597,0.0,-1.3234064962179597,-1.3234064962179597,-1.3234064962179597,1.3234064962179597,-1.3234064962179597,0.5800018310546946,0.6764997482299794,36.36000061035156,34.79310211181642,34.93100204467775,35.06890197753907,,,,,,,,,,0.0,0.0,0.0
2011-03-03,36.61000061035156,37.02000045776367,36.43999862670898,36.75,29.25664329528809,2874200,1.3234064962179597,0.5467134986774528,1.7879112643925628,1.4770340540502431,,36.14800033569336,36.316000366210936,36.81366678873698,,,36.318330943551416,36.413335999834345,36.48570963344848,,,36.469005377499855,36.56886248034461,-0.09985710284475857,0.04283803358066785,-0.08162933142008735,-0.08162933142008735,0.08162933142008735,0.0,-0.08162933142008735,-0.08162933142008735,-0.08162933142008735,0.08162933142008735,-0.08162933142008735,0.9599990844726634,0.6694997787475578,37.02000045776367,34.87170116424561,35.007001113891604,35.1423010635376,,,,,,,,,,0.0,0.0,0.0
2011-03-04,36.54000091552734,37.0,36.04000091552734,36.77999877929688,29.40857315063477,3530300,0.08162933142008735,0.6152680490963034,1.7650883296612234,1.4514298440923705,,36.36600036621094,36.20500030517578,36.83900006612142,,,36.472220222133245,36.48000195973662,36.50469602995483,,,36.51685051623786,36.58450220619293,-0.06765168995507054,0.020740088873520177,-1.2506772695479058,1.2506772695479058,-1.2506772695479058,0.0,1.2506772695479058,1.2506772695479058,1.2506772695479058,-1.2506772695479058,1.2506772695479058,1.19000244140625,0.7014999389648434,37.0,35.547100944519045,35.68100090026856,35.81490085601807,,,,,,,,,,0.0,0.0,0.0
2011-03-07,36.9900016784668,37.15000152587891,35.95999908447266,36.31999969482422,29.04076194763184,3514500,-1.2506772695479058,0.9773449021382473,1.7914953568345295,1.4647416277663015,,36.422000122070315,36.06500015258789,36.83466669718425,,,36.42148004636357,36.45091063884345,36.492780137365756,,,36.48656577448192,36.56490942757302,-0.07834365309110325,0.0009233404805954921,-0.24779777903113828,0.24779777903113828,-0.24779777903113828,0.0,0.24779777903113828,0.24779777903113828,0.24779777903113828,-0.24779777903113828,0.24779777903113828,0.7400016784667969,0.724999999999999,37.15000152587891,35.45670013427734,35.59700012207031,35.737300109863284,,,,,,,,,,0.0,0.0,0.0
2011-03-08,36.45000076293945,36.75,36.0099983215332,36.22999954223633,28.96879386901855,2598300,-0.24779777903113828,0.9868146417621153,1.1450289158399305,1.4636788865058492,,36.46999969482422,36.07800025939942,36.80433336893717,,,36.357653211654494,36.410744984914885,36.475826550583214,,,36.447094046444136,36.54010128791845,-0.09300724147431794,-0.017862775910387194,-2.2909136816019466,2.2909136816019466,-2.2909136816019466,0.0,2.2909136816019466,2.2909136816019466,2.2909136816019466,-2.2909136816019466,2.2909136816019466,0.75,0.7414999008178708,36.75,35.555001525878914,35.70000152587892,35.845001525878914,,,,,,,,,,0.0,0.0,0.0
2011-03-09,35.9900016784668,36.13999938964844,35.38999938964844,35.40000152587891,28.30514907836914,2116500,-2.2909136816019466,1.3688428706040872,1.1101272338386177,1.5289344074956306,,36.295999908447264,36.096000289916994,36.749000040690106,,,36.03843598306264,36.22697344690834,36.406418484473264,,,36.2860028894341,36.455649453693304,-0.1696465642592031,-0.04821953358015038,-3.2485917409868272,3.2485917409868272,-3.2485917409868272,0.0,3.2485917409868272,3.2485917409868272,3.2485917409868272,-3.2485917409868272,3.2485917409868272,0.8600006103515554,0.7475000381469723,36.13999938964844,35.118700218200686,35.26700019836426,35.41530017852783,,,1.0,,,35.41530017852783,,,35.40000152587891,0.0,0.0,-0.04319786242611422
2011-03-10,34.90000152587891,35.06999969482422,34.20999908447266,34.25,27.3856258392334,3449700,-3.2485917409868272,1.3924555899443936,1.4869509608410103,1.620457908373117,,35.795999908447264,35.97200012207031,36.655666732788085,,,35.442290655375096,35.86752372928864,36.267294711281444,,,35.972771675675006,36.29226801267899,-0.31949633700398294,-0.10247489426491689,-1.167887666799747,-1.167887666799747,1.167887666799747,0.0,-1.167887666799747,-1.167887666799747,-1.167887666799747,1.167887666799747,-1.167887666799747,0.7199974060058594,0.7475000381469723,35.06999969482422,34.4954993057251,34.64499931335449,34.79449932098389,1.0,1.0,1.0,34.4954993057251,34.64499931335449,34.79449932098389,34.25,34.25,34.25,-0.7116850333120203,-1.140133702361571,-1.5649005779931182
2011-03-11,34.09000015258789,34.77999877929688,34.06000137329102,34.65000152587891,27.70546531677246,2151800,1.167887666799747,1.7247894700440674,1.5393368989371998,1.6322330321375593,,35.37000045776367,35.8680004119873,36.60833346048991,,,35.178194278876376,35.64615605594142,36.16295321544902,,,35.76926857570638,36.17061864328639,-0.4013500675800117,-0.16224992892793585,1.3564248196413615,1.3564248196413615,-1.3564248196413615,0.0,1.3564248196413615,1.3564248196413615,1.3564248196413615,-1.3564248196413615,1.3564248196413615,0.7599983215332102,0.7430000305175781,34.77999877929688,33.42549961090088,33.57499961853027,33.72449962615967,,,,,,,,,,0.0,0.0,0.0
2011-03-14,34.34999847412109,34.72999954223633,33.97000122070312,34.18000030517578,27.32966041564941,1795000,-1.3564248196413615,1.726611844093184,1.502890568374937,1.6006950435550305,,34.94200057983399,35.68200035095215,36.564000193278,,,34.84546295430951,35.37958228307494,36.03502076962494,,,35.524765764855516,36.02316543305597,-0.4983996682004559,-0.22947987678243986,1.6091258986246093,1.6091258986246093,-1.6091258986246093,0.0,1.6091258986246093,1.6091258986246093,1.6091258986246093,-1.6091258986246093,1.6091258986246093,1.470001220703132,0.7940000534057617,34.72999954223633,33.14539871215821,33.293998718261726,33.44259872436524,,,,,,,,,,0.0,0.0,0.0
