Date_AKAM,Open_AKAM,High_AKAM,Low_AKAM,Close_AKAM,Adj Close_AKAM,Volume_AKAM,Daily Return(%)_AKAM,Vol5_AKAM,Vol10_AKAM,Vol20_AKAM,Vol60_AKAM,SMA5_AKAM,SMA10_AKAM,SMA30_AKAM,SMA60_AKAM,SMA100_AKAM,EMA5_AKAM,EMA10_AKAM,EMA30_AKAM,EMA60_AKAM,EMA100_AKAM,Short12_AKAM,Long26_AKAM,MACD_AKAM,SIGNAL9_AKAM,Ret5/10_AKAM,Ret10/30_AKAM,Ret30/60_AKAM,Ret30/100_AKAM,Emaret5/10_AKAM,Emaret10/30_AKAM,Emaret30/60_AKAM,Emaret30/100_AKAM,RetMACD_AKAM,DayRange_AKAM,average20r_AKAM,PRVHI_AKAM,HitLevel_AKAM,hitlevel_2_AKAM,hitlevel_1.8_AKAM,Hit?_AKAM,Hit?_AKAM.1,Hit?_AKAM.2,HitAt_2.2_AKAM,HitAt_2.0_AKAM,HitAt_1.8_AKAM,ExitPr_2.2_AKAM,ExitPr_2.0_AKAM,ExitPr_1.8_AKAM,ret_2.2_AKAM,Ret2.0_AKAM,Ret_1.8_AKAM
2011-02-03,47.88999938964844,48.7400016784668,47.75,48.11000061035156,48.11000061035156,2100200,0.10403503044493558,1.4417515645581078,1.7023708842315968,1.631273373404194,,48.262000274658206,48.35000038146973,,,,48.295841635736444,48.51578886068975,,,,48.541651990873255,,,,0.47807012953320877,-0.47807012953320877,0.0,0.0,0.47807012953320877,0.47807012953320877,-0.47807012953320877,0.0,0.0,0.9799995422363281,1.4569997787475581,48.7400016784668,45.90909908294678,46.20099906921388,46.49289905548096,,,,,,,,,,0.0,0.0,0.0
2011-02-04,48.11999893188477,48.63999938964844,47.65999984741211,47.88000106811523,47.88000106811523,4122500,-0.47807012953320877,1.4396498548898553,1.489415646100962,1.624736527687435,,48.28800048828125,48.24500045776367,,,,48.15722811319604,48.40019108022165,,,,48.43985954121817,,,,-1.0233952956051562,-1.0233952956051562,0.0,0.0,1.0233952956051562,1.0233952956051562,-1.0233952956051562,0.0,0.0,1.2299995422363281,1.4629999160766602,48.63999938964844,45.53460216522217,45.82600212097168,46.11740207672119,,,,,,,,,,0.0,0.0,0.0
2011-02-07,48.25,48.38999938964844,47.15999984741211,47.38999938964844,47.38999938964844,5094400,-1.0233952956051562,1.3423581191305543,1.4416394802107262,1.6335437383612026,,48.1020004272461,48.04100036621094,,,,47.901485205346845,48.216519863753796,,,,48.278342594822824,,,,1.4982044600484563,1.4982044600484563,0.0,0.0,-1.4982044600484563,-1.4982044600484563,1.4982044600484563,0.0,0.0,0.950000762939446,1.425,48.38999938964844,45.42139957427978,45.713999557495114,46.00659954071045,,,,,,,,,,0.0,0.0,0.0
2011-02-08,47.43000030517578,48.38000106811523,47.43000030517578,48.09999847412109,48.09999847412109,3398900,1.4982044600484563,1.323015663855435,1.1541923853680505,1.6723198120141203,,47.90800018310547,48.069000244140625,,,,47.967656294938266,48.195334156547844,,,,48.25090503779179,48.895384568434494,-0.6444795306427054,,0.22868357410337675,-0.22868357410337675,0.0,0.0,0.22868357410337675,0.22868357410337675,-0.22868357410337675,0.0,0.0,1.5499992370605398,1.439500045776367,48.38000106811523,45.25499938964844,45.539999389648436,45.82499938964844,,,,,,,,,,0.0,0.0,0.0
2011-02-09,48.0,49.38000106811523,47.83000183105469,47.9900016784668,47.9900016784668,8526900,-0.22868357410337675,0.9460910209998923,1.150279684329098,1.6727529038920774,,47.89400024414063,48.066000366210936,,,,47.97510475611445,48.158000978714924,,,,48.21076605943409,48.828319169177625,-0.6175531097435325,,15.08647931911909,-15.08647931911909,0.0,0.0,15.08647931911909,15.08647931911909,-15.08647931911909,0.0,0.0,2.180000305175774,1.5030000686645502,49.38000106811523,45.21310096740722,45.501000976562494,45.78890098571777,,,,,,,,,,0.0,0.0,0.0
2011-02-10,41.68999862670898,42.08000183105469,39.90000152587891,40.75,40.75,42330100,-15.08647931911909,6.786822491170255,4.909463079417056,3.7314812772357557,,46.422000122070315,47.34200019836426,,,,45.5667365040763,46.811091709857656,,,,47.06295589644423,48.22992515664595,-1.1669692602017179,,-1.6687124053393405,1.6687124053393405,0.0,0.0,-1.6687124053393405,-1.6687124053393405,1.6687124053393405,0.0,0.0,0.8600006103515625,1.4520000457763664,42.08000183105469,46.07340091705322,46.374000930786124,46.674600944519035,1.0,1.0,1.0,41.68999862670898,41.68999862670898,41.68999862670898,40.75,40.75,40.75,-2.2547341273040025,-2.2547341273040025,-2.2547341273040025
2011-02-11,41.61000061035156,41.84000015258789,40.97999954223633,41.43000030517578,41.43000030517578,13459600,1.6687124053393405,7.053940087275913,5.005637898597072,3.707013928031374,,45.13199996948242,46.71000022888184,,,,44.18782443777613,45.83271145446095,,,,46.19634734394139,47.72622701950001,-1.5298796755586181,,-1.6171811827421196,1.6171811827421196,0.0,0.0,-1.6171811827421196,-1.6171811827421196,1.6171811827421196,0.0,0.0,0.7999992370605469,1.4045000076293939,41.84000015258789,38.88560173034668,39.176001739501956,39.466401748657226,,,,,,,,,,0.0,0.0,0.0
2011-02-14,41.77999877929688,42.25,41.45000076293945,42.09999847412109,42.09999847412109,9759500,1.6171811827421196,7.299280473831334,5.030673349854157,3.6582168082912614,,44.07399978637695,46.08800010681152,48.11833330790202,,,43.49188244989112,45.15403636712642,48.11833330790202,,,45.5661398255075,47.30946934947194,-1.7433295239644409,,-2.0190078850973445,-2.0190078850973445,2.0190078850973445,0.0,-2.0190078850973445,-2.0190078850973445,-2.0190078850973445,2.0190078850973445,0.0,1.1100006103515625,1.389500045776367,42.25,38.75010013580322,39.0310001373291,39.31190013885498,,,,,,,,,,0.0,0.0,0.0
2011-02-15,42.29000091552734,43.11000061035156,42.0,42.95000076293945,42.95000076293945,8806300,2.0190078850973445,7.3669762554487646,5.061571170016806,3.695254942712482,,43.044000244140626,45.476000213623045,47.94133338928223,,,43.311255220907235,44.75330262091061,47.784892498549596,,,45.163656892804724,46.98654575046953,-1.8228888576648075,,0.3725258313619789,0.3725258313619789,-0.3725258313619789,0.0,0.3725258313619789,0.3725258313619789,0.3725258313619789,-0.3725258313619789,0.0,0.9600028991699148,1.3605001449584961,43.11000061035156,39.193099899291994,39.47099990844727,39.748899917602536,,,,,,,,,,0.0,0.0,0.0
2011-02-16,43.25,43.58000183105469,42.61999893188477,42.79000091552734,42.79000091552734,6936100,-0.3725258313619789,7.358595965824477,5.057761342548631,3.695152420777192,,42.00400009155273,44.94900016784668,47.796333440144856,,,43.1375037857806,44.396338674477285,47.462641428677195,,,44.79847905014667,46.67569057751085,-1.8772115273641816,,0.28044576773654234,0.28044576773654234,-0.28044576773654234,0.0,0.28044576773654234,0.28044576773654234,0.28044576773654234,-0.28044576773654234,0.0,0.7399978637695241,1.319500160217285,43.58000183105469,40.116900291442875,40.38900032043457,40.66110034942627,,,,,,,,,,0.0,0.0,0.0
2011-02-17,42.5,43.09999847412109,42.36000061035156,42.66999816894531,42.66999816894531,4110900,-0.28044576773654234,1.1581886636721814,5.049652846692,3.681703915155554,,42.3879997253418,44.40499992370606,47.59033342997233,,,42.981668580168844,44.082458582562374,47.15343863772675,,,44.47102045303877,46.378972621320806,-1.907952168282037,,2.577920134343148,2.577920134343148,-2.577920134343148,0.0,2.577920134343148,2.577920134343148,2.577920134343148,-2.577920134343148,0.0,1.2999992370605398,1.2700000762939443,43.09999847412109,40.67710147857666,40.94100151062012,41.20490154266358,,,,,,,,,,0.0,0.0,0.0
2011-02-18,42.70999908447266,42.79000091552734,41.4900016784668,41.56999969482422,41.56999969482422,7037700,-2.577920134343148,1.838607637233372,5.066091212125231,3.6755061429692266,,42.41599960327149,43.773999786376955,47.361000061035156,,,42.51111228505397,43.62564787570089,46.79321677044272,,,44.024709567159604,46.02275240454328,-1.9980428373836787,-1.4787007212006356,3.2475306327442333,3.2475306327442333,-3.2475306327442333,0.0,3.2475306327442333,3.2475306327442333,3.2475306327442333,-3.2475306327442333,3.2475306327442333,1.3400001525878906,1.2450000762939435,42.79000091552734,40.30599830627441,40.5599983215332,40.81399833679199,,,,,,,,,,0.0,0.0,0.0
2011-02-22,40.90000152587891,41.40999984741211,40.06999969482422,40.22000122070312,40.22000122070312,6674500,-3.2475306327442333,2.0921681391916147,5.102430201465948,3.691639727966031,,42.04000015258789,43.05699996948242,47.078666814168294,,,41.74740859693702,43.00643939297402,46.36913834787888,,,43.43936982155092,45.59291898351808,-2.153549161967163,-1.6136704093539411,0.5718536431021526,0.5718536431021526,-0.5718536431021526,0.0,0.5718536431021526,0.5718536431021526,0.5718536431021526,-0.5718536431021526,0.5718536431021526,1.5499992370605398,1.2319999694824193,41.40999984741211,40.05100074768066,40.30000076293945,40.54900077819824,,1.0,1.0,,40.30000076293945,40.54900077819824,,40.22000122070312,40.22000122070312,0.0,-0.19851002660500805,-0.8113629218503822
2011-02-23,40.09999847412109,40.66999816894531,39.11999893188477,39.9900016784668,39.9900016784668,7340600,-0.5718536431021526,1.3960024159217894,5.008446187720301,3.652128485536303,,41.44800033569336,42.24600028991699,46.78533350626628,,,41.161606290780284,42.45799617215453,45.95758114340069,,,42.908697799537975,45.1778880720328,-2.269190272494825,-1.744774381982118,0.8252108457209238,0.8252108457209238,-0.8252108457209238,0.0,0.8252108457209238,0.8252108457209238,0.8252108457209238,-0.8252108457209238,0.8252108457209238,1.3900032043457102,1.2610002517700174,40.66999816894531,38.69959991455079,38.94599990844727,39.19239990234375,,,1.0,,,39.19239990234375,,,39.9900016784668,0.0,0.0,2.035092972388628
2011-02-24,39.86999893188477,40.56000137329102,39.16999816894531,39.65999984741211,39.65999984741211,6605900,-0.8252108457209238,1.3247529923401509,4.992421768739462,3.6404904400141844,,40.822000122070314,41.41300010681152,46.482333501180015,,,40.66107080965756,41.949269567655904,45.551285575917554,,,42.40889811459553,44.76915561094979,-2.360257496354258,-1.8678710048565461,0.453858562451625,0.453858562451625,-0.453858562451625,0.0,0.453858562451625,0.453858562451625,0.453858562451625,-0.453858562451625,0.453858562451625,1.2999992370605398,1.2660001754760715,40.56000137329102,37.89579761505127,38.14799766540528,38.40019771575928,,,,,,,,,,0.0,0.0,0.0
2011-02-25,40.20999908447266,40.70000076293945,39.40000152587891,39.47999954223633,39.47999954223633,6491500,-0.453858562451625,1.2865420274472468,1.7379768784261809,3.636897750043347,,40.184000396728514,41.28600006103515,46.15633354187012,,,40.26738038718382,41.50031138121598,45.159589702776834,,,41.95829833423257,44.37736627252657,-2.419067938293999,-1.9781103915440368,4.939211716183797,4.939211716183797,-4.939211716183797,0.0,4.939211716183797,4.939211716183797,4.939211716183797,-4.939211716183797,4.939211716183797,2.930000305175774,1.3040000915527312,40.70000076293945,37.774800987243665,38.02800102233888,38.281201057434096,,,,,,,,,,0.0,0.0,0.0
2011-02-28,39.79000091552734,40.09999847412109,37.16999816894531,37.52999877929688,37.52999877929688,15007800,-4.939211716183797,2.0003311834762103,2.1195586180132047,3.744896309864364,,39.376000213623044,40.895999908447266,45.72800013224284,,,39.35491985122151,40.778436362685234,44.66735803029426,,,41.27702147962709,43.87015386562067,-2.5931323859935844,-2.1011147904339462,0.45296609239192864,0.45296609239192864,-0.45296609239192864,0.0,0.45296609239192864,0.45296609239192864,0.45296609239192864,-0.45296609239192864,0.45296609239192864,1.4199981689453196,1.2969999313354463,40.09999847412109,37.831200561523445,38.09200057983399,38.35280059814454,1.0,1.0,1.0,37.831200561523445,38.09200057983399,38.35280059814454,37.52999877929688,37.52999877929688,37.52999877929688,-0.7961729412650553,-1.4753801112631402,-2.1453500292426217
2011-03-01,38.0,38.27999877929688,36.86000061035156,37.36000061035156,37.36000061035156,12449900,-0.45296609239192864,1.9571960663591041,1.932356846640066,3.709177062549332,,38.80400009155274,40.422000122070315,45.24833348592122,,,38.68994677093153,40.15690258953365,44.195915616104415,,,40.674402884353924,43.38792029115629,-2.7135174068023673,-2.2235953137076305,-2.007494613884436,-2.007494613884436,2.007494613884436,0.0,-2.007494613884436,-2.007494613884436,-2.007494613884436,2.007494613884436,-2.007494613884436,1.1699981689453054,1.3034999847412085,38.27999877929688,37.246598625183104,37.505998611450195,37.76539859771728,1.0,1.0,1.0,37.246598625183104,37.505998611450195,37.76539859771728,37.36000061035156,37.36000061035156,37.36000061035156,0.3044626606301315,-0.389265734825845,-1.0734640766911465
2011-03-02,37.34999847412109,38.34999847412109,37.18000030517578,38.11000061035156,38.11000061035156,6887500,2.007494613884436,2.5083793647184516,1.930247782809253,3.7283512095570104,,38.427999877929686,39.93800010681152,44.777333450317386,,,38.49663138407154,39.78473859331872,43.80327593831391,,,40.27987945758433,42.99696327776335,-2.7170838201790204,-2.3222930150019083,0.8659192489360501,0.8659192489360501,-0.8659192489360501,0.0,0.8659192489360501,0.8659192489360501,0.8659192489360501,-0.8659192489360501,0.8659192489360501,1.3500022888183594,1.3050001144409151,38.34999847412109,35.412298812866226,35.672998809814466,35.933698806762706,,,,,,,,,,0.0,0.0,0.0
2011-03-03,38.54000091552734,39.06000137329102,37.70999908447266,37.77999877929688,37.77999877929688,7045000,-0.8659192489360501,2.508009088488529,1.9137943854916373,3.723166370979305,,38.05199966430664,39.43699989318848,44.3196667989095,,,38.25775384914665,39.420240445314754,43.41467741192572,,,39.89528243015549,42.61052146306213,-2.715239032906638,-2.400882218582854,1.0852299117510449,1.0852299117510449,-1.0852299117510449,0.0,1.0852299117510449,1.0852299117510449,1.0852299117510449,-1.0852299117510449,1.0852299117510449,0.8400001525878906,1.29750003814697,39.06000137329102,35.47899822235107,35.739998245239256,36.00099826812744,,,,,,,,,,0.0,0.0,0.0
2011-03-04,37.84999847412109,38.0,37.15999984741211,37.36999893188477,37.36999893188477,5065700,-1.0852299117510449,2.4932079739271504,1.8865877189772655,3.7119932376108475,,37.62999954223633,38.90699996948242,43.887333424886066,,,37.961835543392695,39.04746926105476,43.02469815514889,,,39.50677727657538,42.22233460890084,-2.71555733232546,-2.4638172413313755,2.2210276694690148,2.2210276694690148,-2.2210276694690148,0.0,2.2210276694690148,2.2210276694690148,2.2210276694690148,-2.2210276694690148,2.2210276694690148,1.6800003051757741,1.332500076293942,38.0,36.20550128936769,36.46500129699708,36.72450130462648,,,,,,,,,,0.0,0.0,0.0
2011-03-07,37.68999862670898,37.7400016784668,36.06000137329102,36.54000091552734,36.54000091552734,6869500,-2.2210276694690148,1.5592706939179986,1.8629804414154545,3.715007990628064,,37.43199996948242,38.40400009155273,43.47433344523112,,,37.487890667437576,38.59156592550432,42.606330591302346,,,39.05035014410645,41.80142100198428,-2.751070857877828,-2.521267964640666,0.08210890323591698,0.08210890323591698,-0.08210890323591698,0.0,0.08210890323591698,0.08210890323591698,0.08210890323591698,-0.08210890323591698,0.08210890323591698,0.8400001525878906,1.3130001068115202,37.7400016784668,35.06849983215333,35.334999847412114,35.601499862670906,,,,,,,,,,0.0,0.0,0.0
2011-03-08,36.54000091552734,37.11999893188477,36.27999877929688,36.5099983215332,36.5099983215332,5148800,-0.08210890323591698,1.5722330016102979,1.754563678469531,3.7242619333919094,,37.26199951171875,38.03299980163574,43.043666712443034,,,37.16192655213612,38.21309908841866,42.2130188319624,,,38.659526786787495,41.40946376639531,-2.749936979607817,-2.567001767634096,-0.1643423063529079,-0.1643423063529079,0.1643423063529079,0.0,-0.1643423063529079,-0.1643423063529079,-0.1643423063529079,0.1643423063529079,-0.1643423063529079,0.8600006103515767,1.3085000991821267,37.11999893188477,34.85140144348145,35.11400146484375,35.37660148620606,,,,,,,,,,0.0,0.0,0.0
2011-03-09,36.38999938964844,36.95999908447266,36.09999847412109,36.56999969482422,36.56999969482422,3943000,0.1643423063529079,0.9419032373280198,1.7872859834696433,3.684680235499531,,36.95399932861328,37.690999603271486,42.668666712443034,,,36.964617599698826,37.91435374412876,41.848953081179296,,,38.338061080331606,41.05098494627894,-2.7129238659473316,-2.5961861872967433,0.4375166769136022,0.4375166769136022,-0.4375166769136022,0.0,0.4375166769136022,0.4375166769136022,0.4375166769136022,-0.4375166769136022,0.4375166769136022,1.2299995422363281,1.2925001144409163,36.95999908447266,34.241298713684095,34.50299873352052,34.764698753356946,,,,,,,,,,0.0,0.0,0.0
2011-03-10,36.11999893188477,36.75,35.52000045776367,36.40999984741211,36.40999984741211,4694400,-0.4375166769136022,0.9558350657331552,1.7926916227175098,3.6818070347032195,,36.67999954223633,37.36599960327148,42.28166669209798,,,36.779745015603254,37.64083485381664,41.49805287254915,,,38.04143627526707,40.7072082722888,-2.6657719970217357,-2.610103349241742,0.5767621130258869,0.5767621130258869,-0.5767621130258869,0.0,0.5767621130258869,0.5767621130258869,0.5767621130258869,-0.5767621130258869,0.5767621130258869,0.6500015258789134,1.2160001754760732,36.75,34.116498832702646,34.37499885559083,34.63349887847902,,,,,,,,,,0.0,0.0,0.0
2011-03-11,36.02999877929688,36.40000152587891,35.75,36.20000076293945,36.20000076293945,4301600,-0.5767621130258869,0.9357370907648511,1.7901956265827175,1.7399530099348808,,36.44599990844726,37.0379997253418,41.8886666615804,,,36.58649693138199,37.3788650191117,41.156243059025954,,,37.758138504139744,40.37334104937404,-2.615202545234297,-2.611123188440253,0.386738637286875,0.386738637286875,-0.386738637286875,0.0,0.386738637286875,0.386738637286875,0.386738637286875,-0.386738637286875,0.386738637286875,0.7099990844726491,1.2085000991821275,36.40000152587891,34.074799613952635,34.317999649047856,34.56119968414307,,,,,,,,,,0.0,0.0,0.0
2011-03-14,36.02000045776367,36.59999847412109,35.88999938964844,36.06000137329102,36.06000137329102,3208600,-0.386738637286875,0.29981417426836754,1.0673726511071742,1.6592405078905346,,36.35,36.890999984741214,41.499000040690106,,,36.41099841201834,37.13907162896248,40.82745327284951,,,37.496886637855326,40.05383440670123,-2.5569477688459017,-2.6002881045213826,0.8874089923392064,0.8874089923392064,-0.8874089923392064,0.0,0.8874089923392064,0.8874089923392064,0.8874089923392064,-0.8874089923392064,-0.8874089923392064,1.5100021362304759,1.244000244140624,36.59999847412109,33.741301307678235,33.98300132751466,34.224701347351086,,,,,,,,,,0.0,0.0,0.0
