Date_IBM,Open_IBM,High_IBM,Low_IBM,Close_IBM,Adj Close_IBM,Volume_IBM,Daily Return(%)_IBM,Vol5_IBM,Vol10_IBM,Vol20_IBM,Vol60_IBM,SMA5_IBM,SMA10_IBM,SMA30_IBM,SMA60_IBM,SMA100_IBM,EMA5_IBM,EMA10_IBM,EMA30_IBM,EMA60_IBM,EMA100_IBM,Short12_IBM,Long26_IBM,MACD_IBM,SIGNAL9_IBM,Ret5/10_IBM,Ret10/30_IBM,Ret30/60_IBM,Ret30/100_IBM,Emaret5/10_IBM,Emaret10/30_IBM,Emaret30/60_IBM,Emaret30/100_IBM,RetMACD_IBM,DayRange_IBM,average20r_IBM,PRVHI_IBM,HitLevel_IBM,hitlevel_2_IBM,hitlevel_1.8_IBM,Hit?_IBM,Hit?_IBM.1,Hit?_IBM.2,HitAt_2.2_IBM,HitAt_2.0_IBM,HitAt_1.8_IBM,ExitPr_2.2_IBM,ExitPr_2.0_IBM,ExitPr_1.8_IBM,ret_2.2_IBM,Ret2.0_IBM,Ret_1.8_IBM
2011-01-28,153.9674987792969,154.7992401123047,151.6921539306641,152.2084197998047,99.77904510498047,7034978,-1.1547745283311468,1.4643489054514471,1.377831207104719,,,153.4206512451172,150.09847259521484,,,,152.41979694504815,150.331955335269,,,,149.4093534386981,,,,1.7523980386823808,1.7523980386823808,0.0,0.0,-1.7523980386823808,1.7523980386823808,1.7523980386823808,0.0,0.0,3.173995971679716,,,,,,,,,,,,,,,,,
2011-01-31,152.1797332763672,154.8757171630859,151.7017211914062,154.8757171630859,101.5275955200195,7528271,1.7523980386823808,1.1511300535252005,1.4189314687103503,,,153.87380676269532,151.24570007324218,,,,153.2384370177274,151.1580938494175,,,,150.25033247321932,,,,0.9629618317752959,0.9629618317752959,0.0,0.0,-0.9629618317752959,0.9629618317752959,0.9629618317752959,0.0,0.0,1.8546905517578978,2.039676666259761,154.8757171630859,,,,,,,,,,,,,,,
2011-02-01,154.9808807373047,156.7304077148438,154.8757171630859,156.3671112060547,102.5052642822266,6099540,0.9629618317752959,1.1223735359230251,1.4143679642727534,1.1133564406075376,,154.27915954589844,152.47992553710938,,,,154.2813284138365,152.10518791426063,,,,151.191375355194,,,,-0.1589628867035512,-0.1589628867035512,0.0,0.0,0.1589628867035512,-0.1589628867035512,-0.1589628867035512,0.0,0.0,0.9464569091797159,2.011473846435547,156.7304077148438,150.38842849731444,150.79636383056638,151.20429916381835,,,,,,,,,,0.0,0.0,0.0
2011-02-02,156.2141418457031,156.4053497314453,155.4588928222656,156.1185455322266,102.3423004150391,4083584,-0.1589628867035512,1.1128667958158875,1.1282990393745087,1.1202025611579576,,154.7112823486328,153.20745849609375,,,,154.89373411996652,152.83488929934535,,,,151.94940153627593,,,,0.14084114711740528,0.14084114711740528,0.0,0.0,-0.14084114711740528,0.14084114711740528,0.14084114711740528,0.0,0.0,1.328872680664091,2.042066955566406,156.4053497314453,152.3051652526856,152.7074600219727,153.10975479125983,,,,,,,,,,0.0,0.0,0.0
2011-02-03,155.9847106933594,156.9789733886719,155.6501007080078,156.3384246826172,102.4864501953125,4898836,0.14084114711740528,1.1069061863765162,1.1256570075703292,1.1034673239024306,,155.1816436767578,153.94646301269532,,,,155.37529764085008,153.4718957326675,,,,152.62463586648227,,,,0.28741547142022655,0.28741547142022655,0.0,0.0,-0.28741547142022655,0.28741547142022655,0.28741547142022655,0.0,0.0,0.8795318603515909,1.9918754577636748,156.9789733886719,151.91280242919922,152.3212158203125,152.7296292114258,,,,,,,,,,0.0,0.0,0.0
2011-02-04,156.2906341552734,156.9216003417969,156.0420684814453,156.7877655029297,102.7809982299805,3927939,0.28741547142022655,0.7655514403979393,1.1032800750692489,1.0967811177357734,,156.0975128173828,154.75908203125,,,,155.8461202615433,154.07478114544244,,,,153.26511734901266,,,,0.49999790759206375,0.49999790759206375,0.0,0.0,-0.49999790759206375,0.49999790759206375,0.49999790759206375,0.0,0.0,0.9273376464844034,1.9464637756347698,156.9216003417969,152.59684738159183,152.99522247314457,153.3935975646973,,,,,,,,,,0.0,0.0,0.0
2011-02-07,156.8642425537109,157.7342224121094,156.806884765625,157.5717010498047,103.2949066162109,5154793,0.49999790759206375,0.41978150883428966,0.8172142961496462,1.0718542154561312,,156.63670959472657,155.25525817871093,,,,156.42131385763042,154.7105847644174,,,,153.92766868759605,,,,0.7462655492567315,0.7462655492567315,0.0,0.0,-0.7462655492567315,0.7462655492567315,0.7462655492567315,0.0,0.0,1.8451232910155966,1.9990455627441448,157.7342224121094,152.63938003540042,153.02867279052737,153.4179655456543,,,,,,,,,,0.0,0.0,0.0
2011-02-08,157.5717010498047,158.9388122558594,157.0936889648438,158.7476043701172,104.4967956542969,5870780,0.7462655492567315,0.3446884609514831,0.7829800433376276,1.0580760478956495,,157.11280822753906,155.69598388671875,,,,157.19674402845936,155.44458832909007,,,,154.66919725413777,148.87814389742337,5.7910533567144,,-0.843114885372805,-0.843114885372805,0.0,0.0,0.843114885372805,-0.843114885372805,-0.843114885372805,0.0,0.0,1.787765502929716,2.0119522094726605,158.9388122558594,153.33632217407228,153.73613128662112,154.13594039916995,,,,,,,,,,0.0,0.0,0.0
2011-02-09,158.3365173339844,158.6711273193359,156.8833618164062,157.4091796875,103.6157684326172,4846746,-0.843114885372805,0.608676813152479,0.8479068542182704,1.0910396160494884,,157.37093505859374,156.04110870361328,,,,157.26755591480625,155.80178675789188,,,,155.09073301311656,149.51007247446609,5.580660538650477,,-0.340113501709213,-0.340113501709213,0.0,0.0,0.340113501709213,-0.340113501709213,-0.340113501709213,0.0,0.0,1.7399597167969034,2.021511840820321,158.6711273193359,154.51251739501956,154.9149078369141,155.3172982788086,,,,,,,,,,0.0,0.0,0.0
2011-02-10,156.6921539306641,157.7437896728516,156.0038299560547,156.8738098144531,103.2633514404297,6001739,-0.340113501709213,0.6502835186351512,0.8650323920737927,1.0969050793260897,,157.47801208496094,156.32982788085937,,,,157.13630721468854,155.996700040903,,,,155.3650525210145,150.05553449965032,5.30951802136417,,-0.14626177014771827,-0.14626177014771827,0.0,0.0,0.14626177014771827,-0.14626177014771827,-0.14626177014771827,0.0,0.0,1.6252288818358807,2.0530601501464956,157.7437896728516,154.2238012695312,154.62810363769526,155.03240600585934,,,,,,,,,,0.0,0.0,0.0
2011-02-11,156.7686462402344,157.7533416748047,156.1281127929688,156.6443634033203,103.1123428344727,5423719,-0.14626177014771827,0.6429302548219127,0.740788036635134,1.0956013708503767,,157.44933166503907,156.77342224121094,,,,156.97232594423247,156.11445701588795,,,,155.56186957983078,150.54359589992217,5.018273679908617,,-0.3844983048156289,-0.3844983048156289,0.0,0.0,0.3844983048156289,-0.3844983048156289,-0.3844983048156289,0.0,0.0,1.4627075195312784,2.053059387207044,157.7533416748047,153.2270573425293,153.6376693725586,154.0482814025879,,,,,,,,,,0.0,0.0,0.0
2011-02-14,156.9598541259766,157.1510467529297,155.6883392333984,156.0420684814453,102.7158737182617,4319771,-0.3844983048156289,0.5842444048972922,0.5576955966457317,1.1098872004779619,,157.14340515136718,156.8900573730469,149.92670542399088,,,156.66224012330343,156.1012954641711,149.92670542399088,,,155.63574633392534,150.9508901652202,4.684856168705153,,-0.23281959302681143,-0.23281959302681143,-0.23281959302681143,0.0,0.23281959302681143,-0.23281959302681143,-0.23281959302681143,-0.23281959302681143,0.0,1.003829956054716,2.0038238525390755,157.1510467529297,153.23661102294918,153.6472229003906,154.057834777832,,,,,,,,,,0.0,0.0,0.0
2011-02-15,155.7265777587891,156.3766784667969,155.3728485107422,155.6787719726562,102.4767608642578,3942060,-0.23281959302681143,0.2701592114075167,0.4673782487453024,1.1197021559317626,,156.529638671875,156.82122344970702,150.41618906656902,,,156.33441740642104,156.02447301116837,150.29780649164672,,,155.64236566296086,151.30110363243767,4.341262030523183,,-0.3438939466589171,0.3438939466589171,0.3438939466589171,0.0,-0.3438939466589171,0.3438939466589171,0.3438939466589171,0.3438939466589171,0.0,0.8126220703125,1.8867118835449304,156.3766784667969,152.7426342773437,153.14339904785155,153.54416381835935,,,,,,,,,,0.0,0.0,0.0
2011-02-16,156.1472320556641,156.4053497314453,155.5927276611328,156.2141418457031,102.8291397094727,3363936,0.3438939466589171,0.2923686386383548,0.48040037507237277,0.8787448817008773,,156.29063110351564,156.83078308105468,150.91841939290364,,,156.2943255528484,156.05895825381103,150.67950554674715,,,155.73033122953657,151.66503238897585,4.065298840560729,,-0.5140828217413359,0.5140828217413359,0.5140828217413359,0.0,-0.5140828217413359,0.5140828217413359,0.5140828217413359,0.5140828217413359,0.0,1.7399597167969034,1.9015304565429758,156.4053497314453,152.22591232299806,152.60325469970704,152.98059707641602,,,,,,,,,,0.0,0.0,0.0
2011-02-17,156.1185455322266,157.4282989501953,155.6883392333984,157.0172119140625,103.3577651977539,3379103,0.5140828217413359,0.3886510151649613,0.5057699742024192,0.8796920504701488,,156.31931152343748,156.8986618041992,151.46622060139973,,,156.5352876732531,156.23318619203854,151.08838982850943,,,155.92831287330978,152.06149013157486,3.8668227417349215,,-0.3653156182339062,0.3653156182339062,0.3653156182339062,0.0,-0.3653156182339062,0.3653156182339062,0.3653156182339062,0.3653156182339062,0.0,0.7074584960938068,1.8499046325683708,157.4282989501953,152.22198272705077,152.60228881835937,152.98259490966797,,,,,,,,,,0.0,0.0,0.0
2011-02-18,157.2275390625,157.5908203125,156.8833618164062,157.5908203125,103.7353515625,4440270,0.3653156182339062,0.4014357321458152,0.5105051600948227,0.8731479440208362,,156.50860290527342,156.97896728515624,151.9818354288737,,,156.8871318863354,156.48002875939517,151.50790147263785,,,156.1840832485698,152.47107014497672,3.7130131035930845,4.707862053528304,1.7532169260037485,-1.7532169260037485,-1.7532169260037485,0.0,1.7532169260037485,-1.7532169260037485,-1.7532169260037485,-1.7532169260037485,1.7532169260037485,2.3709411621094034,1.7552581787109502,157.5908203125,153.3585087585449,153.72848968505858,154.09847061157225,,,,,,,,,,0.0,0.0,0.0
2011-02-22,156.3766784667969,157.0363311767578,154.6653900146484,154.8279113769531,101.9166107177734,5448928,-1.7532169260037485,0.939097775168536,0.7376529034687017,0.7993530066533211,,156.26577148437497,156.7045883178711,152.42861684163412,,,156.20072504987465,156.1796437807693,151.72209566001303,,,155.97544142216725,152.64565097697496,3.3297904451922875,4.432247731861101,1.0929256331206254,-1.0929256331206254,-1.0929256331206254,0.0,1.0929256331206254,-1.0929256331206254,-1.0929256331206254,-1.0929256331206254,1.0929256331206254,2.4282989501953978,1.6209365844726762,157.0363311767578,153.7292523193359,154.0803039550781,154.4313555908203,,,,,,,,,,0.0,0.0,0.0
2011-02-23,154.6940765380859,155.5258178710938,153.0975189208984,153.1357574462891,100.8027648925781,6274013,-1.0929256331206254,1.0316888081892295,0.711802567568476,0.7992154543543494,,155.75716857910157,156.14340362548828,152.82823435465494,,,155.1790691820128,155.6262099017729,151.8132996462244,,,155.53856696433985,152.68195515988714,2.8566118044527116,4.117120546379423,-0.3683374842627174,0.3683374842627174,0.3683374842627174,0.0,-0.3683374842627174,-0.3683374842627174,0.3683374842627174,0.3683374842627174,-0.3683374842627174,2.141494750976591,1.6572654724121307,155.5258178710938,153.4702706909179,153.79445800781247,154.118645324707,1.0,1.0,1.0,153.4702706909179,153.79445800781247,154.118645324707,153.1357574462891,153.1357574462891,153.1357574462891,-0.2179661527427143,-0.42829928337854295,-0.6377475459553174
2011-02-24,152.6099395751953,154.1778259277344,152.0363311767578,153.6998138427734,101.1740798950195,5970045,0.3683374842627174,1.0356983665523125,0.7228745356386996,0.8024956458701195,,155.25430297851562,155.77246704101563,153.25812632242838,,,154.685984068933,155.2759560728639,151.93501023955014,,,155.25568186871425,152.75735209936022,2.4983297693540294,3.7933623909743446,-0.9392257679067243,0.9392257679067243,0.9392257679067243,0.0,-0.9392257679067243,-0.9392257679067243,0.9392257679067243,0.9392257679067243,-0.9392257679067243,1.414901733398409,1.6649131774902557,154.1778259277344,151.87983383178712,152.21128692626954,152.54274002075198,,1.0,1.0,,152.21128692626954,152.54274002075198,,153.6998138427734,153.6998138427734,0.0,0.9779346502897042,0.7585243465955982
2011-02-25,153.97705078125,155.2007598876953,153.7858581542969,155.1434020996094,102.1243286132812,4726246,0.9392257679067243,1.1340435991224593,0.8102890000780625,0.8298769015508594,,154.879541015625,155.59942626953122,153.67813924153646,,,154.83845674582517,155.25185535045398,152.14200326277978,,,155.2384080580827,152.93409654382313,2.304311514259581,3.495552215631392,0.2464819692749765,-0.2464819692749765,-0.2464819692749765,0.0,0.2464819692749765,0.2464819692749765,-0.2464819692749765,-0.2464819692749765,0.2464819692749765,1.6730346679686932,1.5932106018066605,155.2007598876953,150.51501693725584,150.8479995727539,151.18098220825195,,,,,,,,,,0.0,0.0,0.0
2011-02-28,155.2198791503906,155.8221740722656,154.1491394042969,154.7610015869141,101.8726043701172,4992558,-0.2464819692749765,1.0850735209848312,0.81143535204289,0.7846312513178801,,154.3135772705078,155.4110900878906,154.09432830810547,,,154.8126383595215,155.16260921162853,152.3109708965949,,,155.16496090867216,153.06942284331134,2.095538065360813,3.2155493855772765,1.1798864116906072,-1.1798864116906072,-1.1798864116906072,0.0,1.1798864116906072,1.1798864116906072,-1.1798864116906072,-1.1798864116906072,1.1798864116906072,3.126190185546875,1.5908203125000184,155.8221740722656,151.69569656372065,152.014338684082,152.3329808044433,,,,,,,,,,0.0,0.0,0.0
2011-03-01,155.9751434326172,155.9751434326172,152.8489532470703,152.9349975585938,100.6706085205078,4584409,-1.1798864116906072,0.9180864614430132,0.8768192786933281,0.7288648484046983,,153.93499450683595,155.10038299560546,154.41204681396485,,,154.1867580925456,154.75758891107677,152.35123068124003,,,154.82188962404473,153.05946541481376,1.7624242092309714,2.9249243503080153,-0.11876982240798628,0.11876982240798628,0.11876982240798628,0.0,-0.11876982240798628,-0.11876982240798628,0.11876982240798628,0.11876982240798628,-0.11876982240798628,1.625244140625,1.5793479919433735,155.9751434326172,152.32236938476555,152.64053344726557,152.95869750976556,,,1.0,,,152.95869750976556,,,152.9349975585938,0.0,0.0,-0.015494346877683654
2011-03-02,152.4187316894531,154.0248565673828,152.3996124267578,153.1166381835938,100.7901916503906,3569998,0.11876982240798628,0.7881638664561272,0.8822754116666571,0.6898768241455653,,153.93117065429686,154.84416961669922,154.71510620117186,,,153.83005145622835,154.4592342333526,152.40061181042415,,,154.55954324859073,153.0637004347234,1.4958428138673412,2.6391080430198803,-2.072926893727798,2.072926893727798,2.072926893727798,0.0,-2.072926893727798,-2.072926893727798,2.072926893727798,2.072926893727798,-2.072926893727798,2.609939575195284,1.662522125244152,154.0248565673828,152.50057785034176,152.81644744873043,153.1323170471191,1.0,1.0,1.0,152.4187316894531,152.4187316894531,152.4187316894531,153.1166381835938,153.1166381835938,153.1166381835938,0.45788761420916824,0.45788761420916824,0.45788761420916824
2011-03-03,154.3212280273438,156.7877655029297,154.1778259277344,156.2906341552734,102.8794555664062,4244459,2.072926893727798,1.2313672876279957,1.127765784279823,0.8436705928894711,,154.44933471679693,154.85181884765626,154.9633534749349,,,154.65024568924338,154.79221603733816,152.65158099396282,,,154.82586492654193,153.30273256217154,1.5231323643703831,2.415912907289981,1.0092980702381977,1.0092980702381977,-1.0092980702381977,0.0,1.0092980702381977,1.0092980702381977,-1.0092980702381977,-1.0092980702381977,1.0092980702381977,3.4990539550780966,1.7710311889648522,156.7877655029297,150.36730789184568,150.6998123168945,151.03231674194333,,,,,,,,,,0.0,0.0,0.0
2011-03-04,156.2141418457031,157.0841369628906,153.5850830078125,154.7131958007812,101.8411254882812,5136592,-1.0092980702381977,1.301037646590725,1.154766647685315,0.8728950859791179,,154.36329345703126,154.6214172363281,155.1555140177409,,,154.671229059756,154.77784872160052,152.78458840085435,,,154.80853121488644,153.4072113205871,1.4013198942993483,2.2129943046918545,1.1740769861066567,1.1740769861066567,-1.1740769861066567,0.0,1.1740769861066567,1.1740769861066567,-1.1740769861066567,-1.1740769861066567,1.1740769861066567,3.948379516601591,1.9244735717773522,157.0841369628906,152.891496887207,153.24570312499998,153.59990936279294,,,1.0,,,153.59990936279294,,,154.7131958007812,0.0,0.0,0.7247962857573964
2011-03-07,154.4933013916016,155.8126220703125,151.8642425537109,152.8967437744141,100.6454467773438,5556352,-1.1740769861066567,1.398739673086099,1.1819506792946721,0.9039069714790033,,153.99044189453124,154.15200958251953,155.29668629964192,,,154.07973396464206,154.4358296402939,152.7918242314066,,,154.51441007019838,153.36939890975947,1.1450111604389122,1.9993976758412662,-1.4693957959693782,-1.4693957959693782,1.4693957959693782,0.0,-1.4693957959693782,-1.4693957959693782,1.4693957959693782,1.4693957959693782,-1.4693957959693782,4.034408569335909,2.0798271179199275,155.8126220703125,152.85029510498043,153.2351898193359,153.62008453369137,1.0,1.0,1.0,152.85029510498043,153.2351898193359,153.62008453369137,152.8967437744141,152.8967437744141,152.8967437744141,0.03038834135174992,-0.2208670510480151,-0.47086340400928334
2011-03-08,152.6768646240234,156.2428283691406,152.2084197998047,155.1434020996094,102.1243286132812,5632501,1.4693957959693782,1.4517804388704394,1.1797132394048533,0.9630540121380892,,154.43212280273437,154.18355865478514,155.38113505045573,,,154.43429000963118,154.56447917835123,152.94353893258096,,,154.61117807472317,153.50080655345207,1.1103715212711052,1.821592444927234,2.2060632931784863,-2.2060632931784863,2.2060632931784863,0.0,-2.2060632931784863,-2.2060632931784863,2.2060632931784863,2.2060632931784863,-2.2060632931784863,4.244735717773494,2.1998077392578224,156.2428283691406,151.23700241088866,151.65296783447263,152.06893325805663,,,,,,,,,,0.0,0.0,0.0
2011-03-09,156.2810668945312,160.3441619873047,156.0994262695312,158.5659637451172,104.3772583007812,9504584,2.2060632931784863,1.6716865696129313,1.288147185082782,1.0770091285774708,,155.52198791503903,154.72657928466796,155.52198893229166,,,155.81151458812653,155.29202182685412,153.30627601726073,,,155.21960663939916,153.8760033824643,1.3436032569348697,1.7259946073287613,-2.315205125128274,2.315205125128274,-2.315205125128274,0.0,2.315205125128274,-2.315205125128274,-2.315205125128274,-2.315205125128274,2.315205125128274,3.145309448242216,2.2676849365234473,160.3441619873047,151.4032513427734,151.84321289062495,152.28317443847652,,,,,,,,,,0.0,0.0,0.0
2011-03-10,157.3996124267578,157.4282989501953,154.2829895019531,154.8948364257812,101.9606781005859,7365304,-2.315205125128274,1.9136122731308394,1.54026056616024,1.1827558108404643,,155.24282836914062,154.84608154296876,155.5532190958659,,,155.5059552006781,155.2198062993863,153.4087637855524,,,155.16964199115023,153.95147249678405,1.2181694943661796,1.6244295847362449,0.2530541252906306,-0.2530541252906306,0.2530541252906306,0.0,-0.2530541252906306,0.2530541252906306,0.2530541252906306,0.2530541252906306,-0.2530541252906306,2.2944641113280966,2.295410156250007,157.4282989501953,155.3552551269531,155.80879211425778,156.26232910156247,1.0,1.0,1.0,155.3552551269531,155.80879211425778,156.26232910156247,154.8948364257812,154.8948364257812,154.8948364257812,-0.2963650639276147,-0.5865880070531376,-0.8751262595685992
2011-03-11,155.2581329345703,156.0611877441406,153.7667236328125,155.2868041992188,102.2187423706055,4467466,0.2530541252906306,1.8567392383806773,1.5131789409971996,1.183164335308946,,155.35755004882813,154.86042175292968,155.5965586344401,,,155.43290486685834,155.23198773571949,153.52992768320829,,,155.1876669462377,154.05038595622364,1.1372809900140624,1.5269998657918085,-0.6402750706602638,0.6402750706602638,-0.6402750706602638,0.0,0.6402750706602638,-0.6402750706602638,-0.6402750706602638,-0.6402750706602638,0.6402750706602638,1.806884765625,2.304492950439463,156.0611877441406,152.3783966064453,152.8374786376953,153.2965606689453,,,,,,,,,,0.0,0.0,0.0
2011-03-14,154.0726623535156,154.8565979003906,153.0497131347656,154.2925415039062,101.5642395019531,4498323,-0.6402750706602638,1.7797923990947104,1.5259410425302913,1.190541340229759,,155.63670959472657,154.8135757446289,155.66602935791016,,,155.0527837458743,155.06117932993524,153.57912857486622,,,155.04995533972516,154.06832340420013,0.98163193552503,1.4179262797384529,-1.4684945661052802,1.4684945661052802,-1.4684945661052802,0.0,1.4684945661052802,1.4684945661052802,-1.4684945661052802,-1.4684945661052802,1.4684945661052802,2.6386260986328125,2.3632888793945397,154.8565979003906,150.99130325317378,151.45220184326166,151.91310043334957,,,,,,,,,,0.0,0.0,0.0
