Date_TXN,Open_TXN,High_TXN,Low_TXN,Close_TXN,Adj Close_TXN,Volume_TXN,Daily Return(%)_TXN,Vol5_TXN,Vol10_TXN,Vol20_TXN,Vol60_TXN,SMA5_TXN,SMA10_TXN,SMA30_TXN,SMA60_TXN,SMA100_TXN,EMA5_TXN,EMA10_TXN,EMA30_TXN,EMA60_TXN,EMA100_TXN,Short12_TXN,Long26_TXN,MACD_TXN,SIGNAL9_TXN,Ret5/10_TXN,Ret10/30_TXN,Ret30/60_TXN,Ret30/100_TXN,Emaret5/10_TXN,Emaret10/30_TXN,Emaret30/60_TXN,Emaret30/100_TXN,RetMACD_TXN,DayRange_TXN,average20r_TXN,PRVHI_TXN,HitLevel_TXN,hitlevel_2_TXN,hitlevel_1.8_TXN,Hit?_TXN,Hit?_TXN.1,Hit?_TXN.2,HitAt_2.2_TXN,HitAt_2.0_TXN,HitAt_1.8_TXN,ExitPr_2.2_TXN,ExitPr_2.0_TXN,ExitPr_1.8_TXN,ret_2.2_TXN,Ret2.0_TXN,Ret_1.8_TXN
2011-02-14,35.56999969482422,35.95999908447266,35.47000122070312,35.83000183105469,27.15946578979492,6127800,0.5895645858145533,0.6420116963063592,1.133113382576703,1.3741860536401609,,35.40399932861328,35.282999420166014,34.27166646321614,,,35.482349658156934,35.223131849136294,34.27166646321614,,,35.12213930292683,34.455053509616064,0.6670857933107683,,0.39073229833633366,0.39073229833633366,0.39073229833633366,0.0,-0.39073229833633366,0.39073229833633366,0.39073229833633366,0.39073229833633366,0.0,0.6399993896484375,0.6345003128051779,35.95999908447266,34.375498313903805,34.504998397827144,34.634498481750484,,,,,,,,,,0.0,0.0,0.0
2011-02-15,35.70999908447266,36.06999969482422,35.43000030517578,35.97000122070312,27.26558494567871,9430000,0.39073229833633366,0.6245325441791764,0.6437390884592323,1.2820227702218223,,35.54199981689453,35.37999954223633,34.37966651916504,,,35.64490017900566,35.35892628033026,34.381236447570146,,,35.25257959796934,34.56727185858548,0.6853077393838589,,0.22240203959566401,0.22240203959566401,0.22240203959566401,0.0,-0.22240203959566401,0.22240203959566401,0.22240203959566401,0.22240203959566401,0.0,0.45000076293946023,0.6255002975463893,36.06999969482422,34.56409839630127,34.69099845886231,34.817898521423345,,,,,,,,,,0.0,0.0,0.0
2011-02-16,36.04999923706055,36.29999923706055,35.84999847412109,36.04999923706055,27.32622337341309,10480600,0.22240203959566401,0.40957226793339213,0.6434677828076536,1.1783923997314645,,35.73199996948242,35.472999572753906,34.492333221435544,,,35.77993319835729,35.48457590882667,34.48889856302114,,,35.37525954244491,34.6771035162503,0.69815602619461,,1.1927886665077296,1.1927886665077296,1.1927886665077296,0.0,-1.1927886665077296,1.1927886665077296,1.1927886665077296,1.1927886665077296,0.0,0.5799980163574148,0.6225002288818384,36.29999923706055,34.69389904022216,34.81899909973144,34.94409915924072,,,,,,,,,,0.0,0.0,0.0
2011-02-17,35.9900016784668,36.47999954223633,35.90000152587891,36.47999954223633,27.65217018127441,7274200,1.1927886665077296,0.4605554956026702,0.6619884720182123,1.1702998853435262,,35.99000015258789,35.62199935913086,34.61499989827474,,,36.01328864631697,35.66556202399206,34.61735669071244,,,35.545219542412816,34.810651370027045,0.7345681723857709,,-0.6853070261433295,-0.6853070261433295,-0.6853070261433295,0.0,0.6853070261433295,-0.6853070261433295,-0.6853070261433295,-0.6853070261433295,0.0,0.3999977111816335,0.6135000228881857,36.47999954223633,34.9304987335205,35.05499877929687,35.17949882507324,,,,,,,,,,0.0,0.0,0.0
2011-02-18,36.40999984741211,36.54999923706055,36.15000152587891,36.22999954223633,27.46265983581543,8413700,-0.6853070261433295,0.6813897210268736,0.6688684491933037,1.1916158536804082,,36.1120002746582,35.7009994506836,34.71433321634928,,,36.085525611623424,35.768187027309196,34.7213981650043,,,35.650570311616434,34.91578827167218,0.7347820399442568,0.6822792512981724,-1.3248676464286253,-1.3248676464286253,-1.3248676464286253,0.0,1.3248676464286253,-1.3248676464286253,-1.3248676464286253,-1.3248676464286253,-1.3248676464286253,0.7299995422363281,0.6109998703002951,36.54999923706055,35.13029949188232,35.25299949645996,35.375699501037595,,,,,,,,,,0.0,0.0,0.0
2011-02-22,35.79000091552734,36.22999954223633,35.5,35.75,27.09882736206055,11659200,-1.3248676464286253,0.9799815624511224,0.8042202976328708,1.1636795318604423,,36.09599990844727,35.749999618530275,34.79866650899251,,,35.97368374108228,35.76488029507116,34.7877595737137,,,35.665867186752365,34.977581733029794,0.6882854537225711,0.6834804917830521,-0.9790167108282144,-0.9790167108282144,-0.9790167108282144,0.0,0.9790167108282144,-0.9790167108282144,-0.9790167108282144,-0.9790167108282144,-0.9790167108282144,0.9200019836425852,0.6014999389648459,36.22999954223633,35.2057995223999,35.32799949645996,35.45019947052002,,,,,,,,,,0.0,0.0,0.0
2011-02-23,35.81000137329102,35.81000137329102,34.88999938964844,35.40000152587891,26.8335132598877,10972000,-0.9790167108282144,1.0198168419445588,0.8794587420290854,1.0904383279620153,,35.98199996948242,35.761999893188474,34.86599985758463,,,35.78245633601449,35.698538700672565,34.827259054498555,,,35.62496477738722,35.00887208805566,0.616092689331559,0.6700029312927536,0.08474231074520577,0.08474231074520577,0.08474231074520577,0.0,-0.08474231074520577,0.08474231074520577,0.08474231074520577,0.08474231074520577,-0.08474231074520577,0.8800010681152415,0.6084999084472681,35.81000137329102,34.90669967651367,35.026999664306636,35.147299652099605,1.0,1.0,1.0,34.90669967651367,35.026999664306636,35.147299652099605,35.40000152587891,35.40000152587891,35.40000152587891,1.413201058641343,1.0648981218690419,0.7189794842865341
2011-02-24,35.4900016784668,35.81000137329102,34.93000030517578,35.43000030517578,26.85625457763672,11297100,0.08474231074520577,1.0034146094338243,0.8581602102533658,1.07462886281321,,35.85800018310547,35.795000076293945,34.9303332010905,,,35.66497099240159,35.649713537854964,34.866145586800315,,,35.59497024320084,35.040066770805296,0.5549034723955444,0.6469830395133117,0.5362648181553518,0.5362648181553518,0.5362648181553518,0.0,-0.5362648181553518,0.5362648181553518,0.5362648181553518,0.5362648181553518,-0.5362648181553518,0.3999977111816335,0.5889997482299826,35.81000137329102,34.471301574707034,34.59300155639649,34.71470153808594,,,,,,,,,,0.0,0.0,0.0
2011-02-25,35.56999969482422,35.79999923706055,35.40000152587891,35.61999893188477,27.00027275085449,9369200,0.5362648181553518,0.7675440708007077,0.8684401557951548,1.0644389459180184,,35.68600006103516,35.83800010681152,34.99566650390625,,,35.64998030556266,35.64431088222402,34.91478128648318,,,35.598820810690675,35.08302470866304,0.515796102027636,0.6207456520161767,0.028069404359977013,-0.028069404359977013,-0.028069404359977013,0.0,0.028069404359977013,-0.028069404359977013,-0.028069404359977013,-0.028069404359977013,0.028069404359977013,0.839996337890625,0.5884996414184588,35.79999923706055,34.51420192718506,34.632001876831055,34.749801826477054,,,,,,,,,,0.0,0.0,0.0
2011-02-28,35.79999923706055,35.91999816894531,35.08000183105469,35.61000061035156,26.99270248413086,13051500,-0.028069404359977013,0.7784326288312228,0.7782750419205394,1.0285506579495332,,35.5620002746582,35.8370002746582,35.06666653951009,,,35.63665374049229,35.63807265097448,34.959634146087595,,,35.60054077986928,35.122059960639966,0.4784808192293113,0.5922926854588036,1.7130036503684862,-1.7130036503684862,-1.7130036503684862,0.0,1.7130036503684862,1.7130036503684862,-1.7130036503684862,-1.7130036503684862,1.7130036503684862,0.94000244140625,0.6114997863769546,35.91999816894531,34.50530002593994,34.62299995422363,34.74069988250732,,,,,,,,,,0.0,0.0,0.0
2011-03-01,35.81000137329102,35.88000106811523,34.93999862670898,35.0,26.53031158447266,11102500,-1.7130036503684862,0.9092819624623,0.9133375085027111,1.0802117615707434,,35.412000274658205,35.75400009155273,35.098666508992515,,,35.424435826994866,35.52205944170639,34.96223839472711,,,35.50814989065862,35.11301848207405,0.3951314085845752,0.552860430083958,-3.25714111328125,3.25714111328125,3.25714111328125,0.0,-3.25714111328125,-3.25714111328125,3.25714111328125,3.25714111328125,-3.25714111328125,1.2399978637695241,0.6299997329711922,35.88000106811523,34.57469863891601,34.696998596191406,34.819298553466794,,,,,,,,,,0.0,0.0,0.0
2011-03-02,35.36000061035156,36.54999923706055,35.31000137329102,36.13999938964844,27.39444351196289,17687100,3.25714111328125,1.7976012330686544,1.4322784779026412,1.0865892887023814,,35.55999984741211,35.770999908447266,35.14166653951009,,,35.66295701454606,35.634412159514035,35.03822297504461,,,35.605357505887824,35.18909114189437,0.41626636399345074,0.5255416168658567,-1.1621527137127905,1.1621527137127905,1.1621527137127905,0.0,-1.1621527137127905,1.1621527137127905,1.1621527137127905,1.1621527137127905,-1.1621527137127905,0.5900001525878906,0.6349996566772471,36.54999923706055,34.49400165557861,34.62000160217284,34.74600154876708,,,,,,,,,,0.0,0.0,0.0
2011-03-03,36.27000045776367,36.70999908447266,36.11999893188477,36.56000137329102,27.71280479431152,12224500,1.1621527137127905,1.810782496080102,1.4745917681435967,1.108825894100205,,35.78600006103515,35.822000122070314,35.22166659037272,,,35.96197180079438,35.80270110747349,35.136402226544384,,,35.75222579318063,35.29064004792376,0.461585745256869,0.5127504425440591,0.7932191045791688,-0.7932191045791688,-0.7932191045791688,0.0,0.7932191045791688,-0.7932191045791688,-0.7932191045791688,-0.7932191045791688,0.7932191045791688,0.5200004577636648,0.6354997634887699,36.70999908447266,35.1529999923706,35.27999992370605,35.406999855041505,,,,,,,,,,0.0,0.0,0.0
2011-03-04,36.52999877929688,36.54000091552734,36.02000045776367,36.27000045776367,27.49298477172852,10161000,-0.7932191045791688,1.9244016505064099,1.452153248005664,1.1243412136189423,,35.91600036621094,35.80100021362305,35.30033327738444,,,36.064648019784144,35.88766462570806,35.209537596300464,,,35.831883433885714,35.36318526346746,0.4686981704182571,0.5039399881188987,-2.1781111264316024,-2.1781111264316024,-2.1781111264316024,0.0,2.1781111264316024,-2.1781111264316024,-2.1781111264316024,-2.1781111264316024,2.1781111264316024,1.4300003051757812,0.6849996566772465,36.54000091552734,35.31189960479737,35.43899955749512,35.56609951019288,,,,,,,,,,0.0,0.0,0.0
2011-03-07,36.40000152587891,36.59000015258789,35.15999984741211,35.47999954223633,26.89415168762207,15939500,-2.1781111264316024,2.250181328741175,1.5946493192584885,1.2095222962290355,,35.89000015258789,35.726000213623045,35.35266660054525,,,35.869765193934875,35.81354370144047,35.22698675410278,,,35.77774745055504,35.37183817300589,0.4059092775491493,0.4843338460049489,1.071028954391251,1.071028954391251,1.071028954391251,0.0,-1.071028954391251,1.071028954391251,1.071028954391251,1.071028954391251,-1.071028954391251,0.7400016784667969,0.6864997863769531,36.59000015258789,35.03300167083739,35.170001602172846,35.30700153350829,,1.0,1.0,,35.170001602172846,35.30700153350829,,35.47999954223633,35.47999954223633,0.0,0.881427142284606,0.4899821599516234
2011-03-08,35.65000152587891,35.9900016784668,35.25,35.86000061035156,27.18219947814941,8853200,1.071028954391251,2.0743053123966284,1.586428788487998,1.2251910930727359,,36.0620002746582,35.7370002746582,35.392999903361,,,35.86651033274044,35.82199041215158,35.267826357731735,,,35.790401782831424,35.40799835355001,0.38240342928141047,0.46394776266024124,-3.1232540792580465,-3.1232540792580465,-3.1232540792580465,0.0,3.1232540792580465,-3.1232540792580465,-3.1232540792580465,-3.1232540792580465,3.1232540792580465,1.009998321533196,0.7179996490478512,35.9900016784668,35.07970062255859,35.217000579833986,35.354300537109374,,,1.0,,,35.354300537109374,,,35.86000061035156,0.0,0.0,1.4303778198394397
2011-03-09,35.29999923706055,35.43999862670898,34.43000030517578,34.7400016784668,26.33323287963867,12583300,-3.1232540792580465,1.9133541588469414,1.8609242312018972,1.420685925722179,,35.78200073242188,35.67100028991699,35.41833330790202,,,35.49100744798256,35.62526518784525,35.233773152617864,,,35.628801766775325,35.35851711835866,0.2702846484166628,0.4252151398115256,-1.4104825987113263,-1.4104825987113263,-1.4104825987113263,0.0,1.4104825987113263,1.4104825987113263,-1.4104825987113263,-1.4104825987113263,1.4104825987113263,0.6599998474120952,0.7354995727539055,35.43999862670898,34.41040245056153,34.554002380371095,34.69760231018066,,1.0,1.0,,34.554002380371095,34.69760231018066,,34.7400016784668,34.7400016784668,0.0,0.5382858287969596,0.12219682474628288
2011-03-10,34.34999847412109,34.68999862670898,34.02999877929688,34.25,25.96181106567383,13036000,-1.4104825987113263,1.5799743647248157,1.8976713690746694,1.449423139146803,,35.32000045776367,35.55300025939941,35.41599998474121,,,35.07733829865504,35.375216971873385,35.1703039169651,,,35.41667841804066,35.276404739220986,0.14027367881967479,0.36822684761315544,-0.40875734203923364,0.40875734203923364,0.40875734203923364,0.0,-0.40875734203923364,-0.40875734203923364,0.40875734203923364,0.40875734203923364,-0.40875734203923364,0.9199981689453054,0.7569993972778309,34.68999862670898,33.82189956665039,33.968999481201166,34.116099395751945,,,1.0,,,34.116099395751945,,,34.25,0.0,0.0,0.3924850924333038
2011-03-11,34.06999969482422,34.93999862670898,34.02000045776367,34.38999938964844,26.06792259216309,13817500,0.40875734203923364,1.7555367658591443,1.8916830548379415,1.4518622782706316,,34.944000244140625,35.43000030517578,35.407999928792314,,,34.848225328986175,35.19608650237794,35.11996168939629,,,35.258727798288014,35.2107450836971,0.04798271459091552,0.3041780210087075,-0.4943355238725497,0.4943355238725497,0.4943355238725497,0.0,-0.4943355238725497,-0.4943355238725497,0.4943355238725497,0.4943355238725497,-0.4943355238725497,0.46000289916991477,0.7419996261596662,34.93999862670898,33.02459995269775,33.175999832153316,33.327399711608884,,,,,,,,,,0.0,0.0,0.0
2011-03-14,34.40000152587891,34.7400016784668,34.27999877929688,34.56000137329102,26.1967887878418,10121300,0.4943355238725497,1.7315025813531129,1.9082329277393097,1.425746377690824,,34.76000061035156,35.32500038146973,35.417666625976565,,,34.75215067708779,35.08043466072577,35.0838352173895,,,35.151231425211556,35.16254184588924,-0.011310420677681066,0.24108033267142978,1.9097217048208122,1.9097217048208122,-1.9097217048208122,0.0,1.9097217048208122,1.9097217048208122,1.9097217048208122,-1.9097217048208122,1.9097217048208122,1.3699989318847727,0.7859996795654276,34.7400016784668,33.30759944915771,33.45599937438965,33.604399299621576,,,,,,,,,,0.0,0.0,0.0
