Date_JNPR_L01d,Open_JNPR_L01d,High_JNPR_L01d,Low_JNPR_L01d,Close_JNPR_L01d,Adj Close_JNPR_L01d,Volume_JNPR_L01d,Daily_Return_JNPR_L01d,Vol5_JNPR_L01d,Vol10_JNPR_L01d,Vol20_JNPR_L01d,Vol60_JNPR_L01d,SMA5_JNPR_L01d,SMA10_JNPR_L01d,SMA30_JNPR_L01d,SMA60_JNPR_L01d,SMA100_JNPR_L01d,EMA5_JNPR_L01d,EMA10_JNPR_L01d,EMA30_JNPR_L01d,EMA60_JNPR_L01d,EMA100_JNPR_L01d,Short12_JNPR_L01d,Long26_JNPR_L01d,MACD_JNPR_L01d,SIGNAL9_JNPR_L01d,Ret5/10_JNPR_L01d,Ret10/30_JNPR_L01d,Ret30/60_JNPR_L01d,Ret30/100_JNPR_L01d,Emaret5/10_JNPR_L01d,Emaret10/30_JNPR_L01d,Emaret30/60_JNPR_L01d,Emaret30/100_JNPR_L01d,RetMACD_JNPR_L01d,DayRange_JNPR_L01d,average20r_JNPR_L01d,PRVHI_JNPR_L01d,HitLevel_JNPR_L01d,hitlevel_2_JNPR_L01d,hitlevel_1.8_JNPR_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,37.29999923706055,37.41999816894531,37.22000122070312,37.31999969482422,37.31999969482422,4977800.0,0.2686686481500652,0.4631668724742007,6.879369988371703,4.904345112179685,3.0434574300301604,37.42999954223633,35.14499988555908,31.25533326466878,29.10816672643026,28.513000030517578,36.91232509244788,35.48630701087368,32.151786392135094,30.34283880481883,29.59283135006692,34.96887371944178,32.586382852132495,2.3824908673092864,1.75399372858617,0.2411579671056975,0.2411579671056975,0.2411579671056975,0.2411579671056975,-0.2411579671056975,0.2411579671056975,0.2411579671056975,0.2411579671056975,0.2411579671056975,0.2200012207031179,0.4169998168945321,37.41999816894531,36.58709880828857,36.67099876403808,36.7548987197876,1.0,1.0650163512339672,0.2686686481500652,1.0,0.2686686481500652,1.0596169527496215,1.0,0.2686686481500652,1.4027091958286433,1.0,0.2686686481500652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2686686481500652,-1
2024-01-19,37.29000091552734,37.5,37.27999877929688,37.40999984741211,37.40999984741211,4812100.0,0.2411579671056975,0.410922647179063,6.831715178193588,4.906130615466694,3.031453931620725,37.36199951171875,35.908999824523924,31.543999926249185,29.315666739145914,28.60630002975464,37.07821667743596,35.83606934478976,32.491025969894906,30.57454900293664,29.74762676585593,35.34443158528337,32.9436878147458,2.4007437705375665,1.8833437369764492,0.1603885953909171,0.1603885953909171,0.1603885953909171,0.1603885953909171,-0.1603885953909171,0.1603885953909171,0.1603885953909171,0.1603885953909171,0.1603885953909171,0.1299972534179758,0.4014997482299813,37.5,36.50259857177734,36.58599853515625,36.66939849853515,1.0,1.0404633850648912,0.2411579671056975,1.0,0.2411579671056975,1.062682100945273,1.0,0.2411579671056975,1.3924853848481822,1.0,0.2411579671056975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2411579671056975,-1
2024-01-22,37.43000030517578,37.5099983215332,37.38000106811523,37.47000122070312,37.47000122070312,4976000.0,0.1603885953909171,0.3379985406302179,6.842617555314355,4.878203584330221,3.0322205453780016,37.354000091552734,36.66499996185303,31.83266665140788,29.52050008773804,28.698900051116944,37.20881152519168,36.13314786768309,32.81225017962447,30.800629403519142,29.900545071892505,35.671442298424864,33.27897028926115,2.3924720091637117,1.9851693914139017,-0.480385106249547,-0.480385106249547,-0.480385106249547,-0.480385106249547,0.480385106249547,-0.480385106249547,-0.480385106249547,-0.480385106249547,-0.480385106249547,0.19000244140625,0.3924999237060559,37.5099983215332,36.61670055389404,36.69700050354004,36.77730045318604,0.0,1.0187917668189432,0.1603885953909171,1.0,0.1603885953909171,1.0653110282179976,1.0,0.1603885953909171,1.4026920847039328,1.0,0.1603885953909171,0.0,0.0,1.0,0.001746098,0.001746098,0.99261272,0.99261272,-0.1603885953909171,1
2024-01-23,37.40999984741211,37.45000076293945,37.2599983215332,37.29000091552734,37.29000091552734,5253600.0,-0.480385106249547,0.3546009883876118,6.894413727038789,4.892544017140819,3.0314184666954134,37.34200057983399,37.37200012207031,32.1136666615804,29.724833424886068,28.7867000579834,37.23587465530356,36.34348478547295,33.10113732387627,31.01339568260138,30.046870930182305,35.92045131644063,33.57608366898457,2.3443676474560533,2.057009042622332,0.2681745410650258,-0.2681745410650258,-0.2681745410650258,-0.2681745410650258,0.2681745410650258,-0.2681745410650258,-0.2681745410650258,-0.2681745410650258,-0.2681745410650258,0.3199996948242187,0.3904998779296887,37.45000076293945,36.64649848937988,36.72499847412109,36.8034984588623,0.0,0.9991972722321971,-0.480385106249547,-1.0,-0.480385106249547,1.0673174154369083,1.0,-0.480385106249547,1.4091674398604295,1.0,-0.480385106249547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.480385106249547,-1
2024-01-24,37.43000030517578,37.5,37.18000030517578,37.18999862670898,37.18999862670898,4979100.0,-0.2681745410650258,0.3382027401423854,0.7976226193144225,4.904542685103132,3.033346871566483,37.33600006103516,37.40999984741211,32.386999956766765,29.926666736602783,28.87350004196167,37.22058264577204,36.49739639297041,33.364934827284834,31.21590725453933,30.18831900338085,36.11576628725114,33.84378107326045,2.271985213990689,2.100004276896004,-0.1075582602969583,0.1075582602969583,0.1075582602969583,0.1075582602969583,-0.1075582602969583,0.1075582602969583,0.1075582602969583,0.1075582602969583,0.1075582602969583,0.1599998474121093,0.3869998931884778,37.5,36.59090103149414,36.66900100708008,36.74710098266601,1.0,0.998021924975173,-0.2681745410650258,-1.0,0.2681745410650258,1.0688439889067456,1.0,-0.2681745410650258,0.16262935619606098,-1.0,-0.2681745410650258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681745410650258,1
2024-01-25,37.33000183105469,37.38999938964844,37.22999954223633,37.22999954223633,37.22999954223633,3637100.0,0.1075582602969583,0.3109140388325531,0.3752746115636278,4.908383870488523,2.950001643260524,37.31800003051758,37.37399978637696,32.64866663614909,30.103666718800863,28.9546000289917,37.22372161126014,36.63059696556421,33.61429384115267,31.413090608234317,30.327758221972047,36.28718678801809,34.09461207096237,2.19257471705572,2.118518364927947,0.0805768994513209,-0.0805768994513209,-0.0805768994513209,-0.0805768994513209,0.0805768994513209,-0.0805768994513209,-0.0805768994513209,-0.0805768994513209,-0.0805768994513209,0.1899986267089843,0.3819998741149915,37.38999938964844,36.64860023498535,36.726000213623045,36.80340019226074,0.0,0.9985016386744938,0.1075582602969583,-1.0,-0.1075582602969583,1.0700728005521798,1.0,0.1075582602969583,0.07645583993948651,-1.0,-0.1075582602969583,0.0,0.0,1.0,0.002115727,0.002115727,0.992452323,0.992452323,0.1075582602969583,1
2024-01-26,37.22000122070312,37.2599983215332,37.06999969482422,37.20000076293945,37.20000076293945,4540100.0,-0.0805768994513209,0.2662172883764995,0.3283684191317748,4.901245903154071,2.946353048934112,37.27600021362304,37.3189998626709,32.91033331553141,30.283333396911623,29.03350004196167,37.21581466181991,36.73412492872334,33.84562977159053,31.60282536740497,30.463842232684275,36.42761970723676,34.32464086296068,2.1029788442760804,2.1154104607975737,-0.0806418781764147,0.0806418781764147,0.0806418781764147,0.0806418781764147,-0.0806418781764147,0.0806418781764147,0.0806418781764147,0.0806418781764147,-0.0806418781764147,0.1399993896484446,0.3794999122619641,37.2599983215332,36.549599666595455,36.62599964141845,36.70239961624145,1.0,0.998847781312305,-0.0805768994513209,-1.0,0.0805768994513209,1.0709684776000685,1.0,-0.0805768994513209,0.06699692805057214,-1.0,0.0805768994513209,0.0,0.0,1.0,0.004663022,0.004663022,0.971582115,0.971582115,-0.0805768994513209,1
2024-01-29,37.15999984741211,37.27000045776367,37.13000106811523,37.22999954223633,37.22999954223633,3616900.0,0.0806418781764147,0.2475338701501062,0.2849663617516794,4.903125190234878,2.942266596993348,37.22799987792969,37.29099998474121,33.172999954223634,30.455166721343996,29.115700035095216,37.22054295529205,36.82428394936206,34.06397620840639,31.787322881333864,30.597825545744712,36.55106275877515,34.53985261698109,2.0112101417940598,2.094570396996871,0.1342982478520426,-0.1342982478520426,-0.1342982478520426,-0.1342982478520426,0.1342982478520426,-0.1342982478520426,-0.1342982478520426,-0.1342982478520426,0.1342982478520426,0.299999237060554,0.3764998435974139,37.27000045776367,36.42509851455688,36.50099849700928,36.57689847946167,0.0,0.9983105814583331,-0.0806418781764147,-1.0,-0.0806418781764147,1.0716214239107698,1.0,0.0806418781764147,0.05811933220045488,-1.0,-0.0806418781764147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806418781764147,-1
2024-01-30,37.25,37.43000030517578,37.13000106811523,37.18000030517578,37.18000030517578,7929000.0,-0.1342982478520426,0.1558291380294643,0.2586213552312215,4.903610858811733,2.9371470435447,37.205999755859374,37.27400016784668,33.4259999593099,30.63033339182536,29.19500003814697,37.20702873858663,36.8889596504191,34.26501002110119,31.96413197719753,30.728165639990877,36.647822381298326,34.73541911240292,1.9124032688954031,2.0581369713765776,0.5917192546996612,-0.5917192546996612,-0.5917192546996612,-0.5917192546996612,0.5917192546996612,-0.5917192546996612,-0.5917192546996612,-0.5917192546996612,0.5917192546996612,0.3299980163574147,0.3744997024536147,37.43000030517578,36.441700801849365,36.51700077056884,36.592300739288326,0.0,0.9981756610054973,0.1342982478520426,-1.0,0.1342982478520426,1.0719831230062826,1.0,-0.1342982478520426,0.052741003044008236,-1.0,0.1342982478520426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342982478520426,-1
2024-01-31,37.20000076293945,37.22999954223633,36.90000152587891,36.95999908447266,36.95999908447266,5567000.0,-0.5917192546996612,0.2811805164499718,0.2986896729667589,4.905864860255829,2.9410359717469268,37.15999984741211,37.24799995422363,33.68099994659424,30.79850002924601,29.27800003051758,37.124685520548645,36.90187591115611,34.438880283254186,32.127930898747536,30.851568282455855,36.69584956640207,34.90020281403772,1.7956467523643482,2.0056389275741315,0.1893931183933214,-0.1893931183933214,-0.1893931183933214,-0.1893931183933214,0.1893931183933214,-0.1893931183933214,-0.1893931183933214,-0.1893931183933214,0.1893931183933214,0.2700004577636719,0.3314996719360362,37.22999954223633,36.60610095977783,36.68100090026855,36.75590084075928,0.0,0.9976374541741927,0.5917192546996612,-1.0,0.5917192546996612,1.0719296051709555,1.0,-0.5917192546996612,0.06088420318842272,-1.0,0.5917192546996612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5917192546996612,-1
2024-02-01,37.0,37.11000061035156,36.84000015258789,36.88999938964844,36.88999938964844,5060500.0,-0.1893931183933214,0.2497306896178372,0.2752402318915962,4.909494143335579,2.94033490341888,37.09199981689453,37.204999923706055,33.9339999516805,30.959000015258788,29.35620002746582,37.04645681024858,36.89971654360926,34.59701699979575,32.28406429189182,30.97114117566759,36.72571876997843,35.047595152971844,1.678123617006584,1.940135865460622,-0.1355360202976036,0.1355360202976036,0.1355360202976036,0.1355360202976036,-0.1355360202976036,0.1355360202976036,0.1355360202976036,0.1355360202976036,-0.1355360202976036,0.1699981689453125,0.3199995994567883,37.11000061035156,36.50070026397705,36.567000198364255,36.633300132751465,1.0,0.9969627709436031,0.1893931183933214,-1.0,0.1893931183933214,1.0716437895486668,1.0,-0.1893931183933214,0.05606284962478723,-1.0,0.1893931183933214,0.0,0.0,1.0,0.017021276,0.017021276,0.535260499,0.535260499,0.1893931183933214,-1
2024-02-02,36.95000076293945,37.0099983215332,36.84000015258789,36.93999862670898,36.93999862670898,3634100.0,0.1355360202976036,0.2877174370507838,0.2617287528691677,4.893801812113904,2.940754205470709,37.03999938964844,37.15799980163574,34.184666570027666,31.118499978383383,29.437200012207036,37.01097074906871,36.90704055871829,34.74817710475789,32.436717876639925,31.089336372717916,36.75868490178313,35.18777318806348,1.5709117137196458,1.8662910351124269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599998474121093,0.3094995498657237,37.0099983215332,36.40600149154663,36.470001411437984,36.53400133132934,0.0,0.9968243604979485,-0.1355360202976036,-1.0,-0.1355360202976036,1.0712605768841557,1.0,0.1355360202976036,0.05348168211906247,-1.0,-0.1355360202976036,0.0,0.0,2.0,0.002424359,0.0023097185,0.98906213,0.9881035685,-0.1355360202976036,1
2024-02-05,36.90000152587891,36.97999954223633,36.81999969482422,36.93999862670898,36.93999862670898,3537600.0,0.0,0.2742109513241197,0.2467092379749802,4.898543397460178,2.9286194098294103,36.981999206542966,37.10499954223633,34.44733320871989,31.285166613260905,29.51920000076294,36.987313374948805,36.9130329347166,34.88958494488377,32.58436642582252,31.205191070816745,36.78657932100249,35.31756766500018,1.4690116560023083,1.7868351592904037,-0.1353628955515595,0.1353628955515595,0.1353628955515595,0.1353628955515595,-0.1353628955515595,0.1353628955515595,0.1353628955515595,0.1353628955515595,-0.1353628955515595,0.1199989318847656,0.290499496459962,36.97999954223633,36.32909931182861,36.39099922180176,36.4528991317749,1.0,0.9966850737849127,0.0,-1.0,-0.0,1.070746151357861,1.0,0.0,0.05036379551172197,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
2024-02-06,36.95000076293945,37.06999969482422,36.95000076293945,36.9900016784668,36.9900016784668,4295400.0,0.1353628955515595,0.3043973560893498,0.2291045476709568,4.903893505709922,2.9263973235365324,36.943999481201175,37.07499961853027,34.70666662851969,31.45449997584025,29.605000019073486,36.98820947612147,36.92702725176208,35.02509570188913,32.72881348328626,31.319741775918725,36.81787506830469,35.44145166599771,1.3764234023069832,1.7047528078937195,-0.1081294917955328,0.1081294917955328,0.1081294917955328,0.1081294917955328,-0.1081294917955328,0.1081294917955328,0.1081294917955328,0.1081294917955328,-0.1081294917955328,0.1899986267089914,0.248999404907228,37.06999969482422,36.34090065002441,36.399000549316405,36.4571004486084,1.0,0.9964666179723001,-0.1353628955515595,-1.0,-0.1353628955515595,1.070160875822019,1.0,0.1353628955515595,0.04671890761987296,-1.0,-0.1353628955515595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353628955515595,-1
2024-02-07,37.09999847412109,37.20999908447266,37.02000045776367,37.02999877929688,37.02999877929688,2924400.0,0.1081294917955328,0.1388007186536071,0.2257342747411146,0.5755836060038684,2.9253472323625624,36.95799942016602,37.05899963378906,34.95933322906494,31.62533327738444,29.69180000305176,37.00213924384661,36.9457493476775,35.154444287528335,32.86983595200792,31.432816172025223,36.850509485380414,35.55912182253839,1.2913876628420269,1.6220797788833812,0.2160356980680083,-0.2160356980680083,-0.2160356980680083,-0.2160356980680083,0.2160356980680083,-0.2160356980680083,-0.2160356980680083,-0.2160356980680083,0.2160356980680083,0.1699981689453054,0.2394992828369144,37.20999908447266,36.52220100402832,36.57200088500976,36.62180076599121,0.0,0.997274610361286,-0.1081294917955328,-1.0,-0.1081294917955328,1.0695047075639834,1.0,0.1081294917955328,0.39218329428861026,-1.0,-0.1081294917955328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1081294917955328,-1
2024-02-08,37.0,37.06999969482422,36.90000152587891,36.95000076293945,36.95000076293945,2047500.0,-0.2160356980680083,0.1497858566845319,0.2249657358834954,0.3013154685158103,2.925363287156648,36.96999969482422,37.030999755859376,35.20466658274333,31.788833300272625,29.777000007629397,36.98475975021089,36.94652233227058,35.27028664078067,33.0036118474483,31.542067352043325,36.865815835774114,35.662149892197725,1.2036659435763897,1.538397011821983,-0.2165034227486846,0.2165034227486846,0.2165034227486846,0.2165034227486846,-0.2165034227486846,0.2165034227486846,0.2165034227486846,0.2165034227486846,-0.2165034227486846,0.1399993896484375,0.2324993133544925,37.06999969482422,36.68310066223145,36.73100051879884,36.77890037536622,1.0,0.9983527298361555,0.2160356980680083,-1.0,0.2160356980680083,1.0686795979727783,1.0,-0.2160356980680083,0.7466119711397797,-1.0,0.2160356980680083,0.0,0.0,1.0,0.002939369,0.002939369,0.986524701,0.986524701,0.2160356980680083,1
