Date_QCOM_L01d,Open_QCOM_L01d,High_QCOM_L01d,Low_QCOM_L01d,Close_QCOM_L01d,Adj Close_QCOM_L01d,Volume_QCOM_L01d,Daily_Return_QCOM_L01d,Vol5_QCOM_L01d,Vol10_QCOM_L01d,Vol20_QCOM_L01d,Vol60_QCOM_L01d,SMA5_QCOM_L01d,SMA10_QCOM_L01d,SMA30_QCOM_L01d,SMA60_QCOM_L01d,SMA100_QCOM_L01d,EMA5_QCOM_L01d,EMA10_QCOM_L01d,EMA30_QCOM_L01d,EMA60_QCOM_L01d,EMA100_QCOM_L01d,Short12_QCOM_L01d,Long26_QCOM_L01d,MACD_QCOM_L01d,SIGNAL9_QCOM_L01d,Ret5/10_QCOM_L01d,Ret10/30_QCOM_L01d,Ret30/60_QCOM_L01d,Ret30/100_QCOM_L01d,Emaret5/10_QCOM_L01d,Emaret10/30_QCOM_L01d,Emaret30/60_QCOM_L01d,Emaret30/100_QCOM_L01d,RetMACD_QCOM_L01d,DayRange_QCOM_L01d,average20r_QCOM_L01d,PRVHI_QCOM_L01d,HitLevel_QCOM_L01d,hitlevel_2_QCOM_L01d,hitlevel_1.8_QCOM_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,143.1499938964844,145.6499938964844,142.3300018310547,145.2899932861328,145.2899932861328,12893000.0,4.285088751123119,2.0892082569050414,1.5883289968180905,1.596623320525821,1.5802081908773535,140.99199829101562,139.60899810791017,139.65566711425782,130.26066652933756,122.60309997558592,141.62873950854097,140.82810594683772,138.0274026127067,132.40557984095418,127.76599822352745,140.67323495947002,138.79636354722817,1.8768714122418544,2.2279675793796048,4.590827817438542,-4.590827817438542,4.590827817438542,4.590827817438542,-4.590827817438542,4.590827817438542,4.590827817438542,4.590827817438542,-4.590827817438542,6.029998779296818,2.6509986877441407,145.6499938964844,134.24220870971678,134.7320083618164,135.22180801391602,1.0,0.9996658280518651,-4.285088751123119,-1.0,-4.285088751123119,1.0202909225350676,1.0,4.285088751123119,1.3153498180102268,1.0,-4.285088751123119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285088751123119,1
2024-01-19,147.2599945068359,152.7700042724609,146.7400054931641,151.9600067138672,151.9600067138672,16164100.0,4.590827817438542,2.532196497689552,1.9225365957582476,1.8735889412441205,1.6647352113675775,143.5779998779297,141.18799896240233,140.3626673380534,130.98233324686686,123.01950004577635,145.0724952436497,142.85208790447945,138.92628029665255,133.04670859088574,128.24508750056387,142.40966138322344,139.77144822623845,2.638213156984989,2.310016694900682,0.59883414261344,0.59883414261344,0.59883414261344,0.59883414261344,-0.59883414261344,0.59883414261344,0.59883414261344,0.59883414261344,0.59883414261344,2.700012207031307,2.654999542236331,152.7700042724609,139.8177967834473,140.34799652099613,140.87819625854496,1.0,1.005879993875873,-4.590827817438542,1.0,-4.590827817438542,1.0282582071544997,1.0,4.590827817438542,1.3171122480978599,1.0,4.590827817438542,0.0,1.0,3.0,0.165445745,0.0432858425,0.99775809,0.70516472875,4.590827817438542,1
2024-01-22,152.75,154.5700073242188,151.8699951171875,152.8699951171875,152.8699951171875,10456100.0,0.59883414261344,2.557830415887181,1.915761951483496,1.7968282837677143,1.664689238594457,146.11199951171875,142.8019989013672,141.12633361816407,131.70699984232584,123.43139999389648,147.67166186816232,144.67352557951727,139.8258748012032,133.69665241142025,128.73270943356633,144.018943496141,140.74171095890134,3.277232537239655,2.5034598633684766,0.4121180761009047,0.4121180761009047,0.4121180761009047,0.4121180761009047,-0.4121180761009047,0.4121180761009047,0.4121180761009047,0.4121180761009047,0.4121180761009047,2.3300018310546875,2.6864997863769604,154.5700073242188,146.92900527954097,147.46000518798826,147.99100509643552,1.0,1.0118735124780955,0.59883414261344,1.0,0.59883414261344,1.0346691968507702,1.0,0.59883414261344,1.3351504417897488,1.0,0.59883414261344,1.0,2.0,3.0,0.826345861,0.1428167083333333,0.996783853,0.6026143789999999,0.59883414261344,1
2024-01-23,152.8699951171875,153.7400054931641,151.4100036621094,153.5,153.5,6232300.0,0.4121180761009047,2.5865954770128927,1.9177921321286664,1.781846847394688,1.5418058004847013,148.58800048828124,144.2489990234375,141.8116668701172,132.5189998626709,123.82860000610351,149.61444124544155,146.27833911051414,140.70807642693205,134.3459424962917,129.22315083092144,145.47756757365778,141.68676940639014,3.7907981672676394,2.7609275241483093,0.5667720633143323,0.5667720633143323,0.5667720633143323,0.5667720633143323,-0.5667720633143323,0.5667720633143323,0.5667720633143323,0.5667720633143323,0.5667720633143323,2.4200134277344034,2.72500076293946,153.7400054931641,148.6597077941895,149.1970077514649,149.7343077087403,1.0,1.0171871060196522,0.4121180761009047,1.0,0.4121180761009047,1.0395873700005747,1.0,0.4121180761009047,1.348736097974228,1.0,0.4121180761009047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121180761009047,1
2024-01-24,154.7899932861328,156.3200073242188,153.8999938964844,154.3699951171875,154.3699951171875,8331900.0,0.5667720633143323,2.146604205396601,1.9190400359407007,1.78050403338824,1.5417122352617834,151.597998046875,145.69699859619143,142.525,133.3314997355143,124.23959999084472,151.19962586935688,147.74954929354564,141.5894905359808,135.00246881173092,129.72110814352075,146.84563334958543,142.62626760718996,4.219365742395468,3.0526151677977413,0.0647833819257936,0.0647833819257936,0.0647833819257936,0.0647833819257936,-0.0647833819257936,0.0647833819257936,0.0647833819257936,0.0647833819257936,0.0647833819257936,4.309997558593778,2.8360008239746177,156.3200073242188,147.74500381469727,148.29000396728517,148.83500411987308,1.0,1.0222557347566492,0.5667720633143323,1.0,0.5667720633143323,1.0435064688363962,1.0,0.5667720633143323,1.1185822938521186,1.0,0.5667720633143323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667720633143323,1
2024-01-25,157.6000061035156,157.9799957275391,153.6699981689453,154.4700012207031,154.4700012207031,7740900.0,0.0647833819257936,1.881400867836579,1.8852989920347516,1.7661166391841523,1.5433971208879291,153.43399963378906,147.21299896240234,143.13733317057293,134.13166643778484,124.6390000152588,152.2897509864723,148.9714496439379,142.42049122531773,135.64074856284475,130.21118523415802,148.01861302206507,143.50358120819092,4.515031813874145,3.3450984970130224,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,2.4276558363213114,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,-2.4276558363213114,2.599990844726591,2.9069999694824333,157.9799957275391,150.08080551147464,150.64800567626958,151.2152058410645,0.0,1.0284738139348493,0.0647833819257936,1.0,0.0647833819257936,1.0459973025107472,1.0,0.0647833819257936,0.9979323575652234,-1.0,0.0647833819257936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647833819257936,1
2024-01-26,152.2100067138672,152.9799957275391,150.3800048828125,150.7200012207031,150.7200012207031,7744700.0,-2.4276558363213114,1.2868656132680232,2.1612792604944127,1.8698598779972029,1.5905383899120993,153.18599853515624,148.38199920654296,143.60533345540364,134.84649976094565,124.99230003356934,151.76650106454923,149.28936811244066,142.95594348308455,136.1351502893319,130.6173004022084,148.43421120647093,144.03813083874738,4.396080367723556,3.5552948711551293,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,0.7165617186223436,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,-0.7165617186223436,2.8200073242187784,2.990000152587906,152.9799957275391,151.58459579467774,152.16599578857424,152.7473957824707,0.0,1.0332624536721868,-2.4276558363213114,1.0,-2.4276558363213114,1.0443033320269437,1.0,-2.4276558363213114,0.5954184805223369,-1.0,2.4276558363213114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4276558363213114,-1
2024-01-29,150.3999938964844,151.2400054931641,148.4199981689453,149.6399993896484,149.6399993896484,10770700.0,-0.7165617186223436,1.2267625356783252,2.215931172520996,1.880697698065465,1.5977306063174317,152.53999938964844,149.32599945068358,143.96666666666667,135.52399978637695,125.32319999694823,151.0576671729156,149.35311925375115,143.38717289641127,136.5779322270472,130.9939875108706,148.61971708080594,144.45308406474004,4.1666330160659015,3.677562500137284,-2.445872545467616,-2.445872545467616,-2.445872545467616,-2.445872545467616,2.445872545467616,-2.445872545467616,-2.445872545467616,-2.445872545467616,-2.445872545467616,3.2299957275390057,3.059999847412122,151.2400054931641,146.4019953918457,146.99999542236327,147.59799545288087,0.0,1.0372262059551998,-0.7165617186223436,1.0,-0.7165617186223436,1.0416072528443665,1.0,-0.7165617186223436,0.5536103967898405,-1.0,0.7165617186223436,1.0,0.0,2.0,0.644566357,0.2232343763333333,0.992459238,0.7493945063333333,0.7165617186223436,-1
2024-01-30,148.0,148.8000030517578,145.5700073242188,145.9799957275391,145.9799957275391,9132800.0,-2.445872545467616,1.396180534342967,2.4260944515649663,1.9575734816706407,1.635435788472662,151.03599853515624,149.81199951171874,144.11599985758463,136.10883305867512,125.63619995117188,149.36511002445678,148.73982406716715,143.5544517887421,136.8861966041125,131.29074014882443,148.21360610338027,144.5661886323548,3.647417471025477,3.671533494314923,1.7331133397338043,1.7331133397338043,1.7331133397338043,1.7331133397338043,-1.7331133397338043,1.7331133397338043,1.7331133397338043,1.7331133397338043,-1.7331133397338043,5.820007324218807,3.180000305175798,148.8000030517578,144.50800582885742,145.12000579833983,145.73200576782227,1.0,1.0395237146448895,-2.445872545467616,1.0,-2.445872545467616,1.036121292051994,1.0,-2.445872545467616,0.5754848223004478,-1.0,2.445872545467616,0.0,0.0,1.0,0.459475487,0.459475487,0.538280249,0.538280249,2.445872545467616,-1
2024-01-31,145.3399963378906,150.1600036621094,144.3399963378906,148.5099945068359,148.5099945068359,21184200.0,1.7331133397338043,1.7692511604814314,2.3862340488484803,1.846788953008236,1.4864298929833972,149.8639984130859,150.73099822998046,144.2953328450521,136.62799962361655,126.05729988098145,149.08007151858317,148.69803687437962,143.87416422216754,137.26730473207067,131.63171548264643,148.25920431929651,144.85832240083488,3.400881918461636,3.6174031791442656,4.982825513567503,-4.982825513567503,-4.982825513567503,-4.982825513567503,4.982825513567503,-4.982825513567503,-4.982825513567503,-4.982825513567503,4.982825513567503,3.820007324218807,3.276000976562522,150.1600036621094,141.80400238037106,142.44000244140622,143.07600250244138,0.0,1.0446006482540855,-1.7331133397338043,1.0,1.7331133397338043,1.0335284147664145,1.0,1.7331133397338043,0.7414407490058299,-1.0,-1.7331133397338043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7331133397338043,-1
2024-02-01,140.8699951171875,143.9100036621094,140.0899963378906,141.1100006103516,141.1100006103516,22810600.0,-4.982825513567503,2.479570384278564,2.6134630546969717,2.146171618922331,1.6288505931221249,147.19199829101564,150.31299896240233,144.27733306884767,136.9878330230713,126.40699989318848,146.42338121583933,147.3183939172836,143.69583108592136,137.39329476086675,131.81940429705642,147.15932682561268,144.58066893487316,2.578657890739521,3.409654121463317,-0.4110281543093227,0.4110281543093227,0.4110281543093227,0.4110281543093227,-0.4110281543093227,-0.4110281543093227,0.4110281543093227,0.4110281543093227,-0.4110281543093227,2.8800048828125,3.300501251220723,143.9100036621094,142.95280151367186,143.60800170898435,144.26320190429686,1.0,1.0418337778026054,4.982825513567503,1.0,-4.982825513567503,1.0252099368783787,1.0,-4.982825513567503,0.9487681028519714,-1.0,4.982825513567503,2.0,3.0,2.0,0.98038578,0.345990824,0.993765593,0.453211905,4.982825513567503,1
2024-02-02,140.6499938964844,142.1399993896484,139.2599945068359,141.6900024414062,141.6900024414062,10440800.0,0.4110281543093227,2.6121947269077506,2.0176711551172084,2.128376548961409,1.62891163299938,145.38599853515626,149.28599853515624,144.2259999593099,137.3504997253418,126.72109992980955,144.8455882910283,146.2950500125786,143.56642278627524,137.53417042252377,132.01486168605345,146.31789230496554,144.36654549091264,1.951346814052897,3.117992659981233,-1.6514900822719525,1.6514900822719525,1.6514900822719525,1.6514900822719525,-1.6514900822719525,-1.6514900822719525,1.6514900822719525,1.6514900822719525,-1.6514900822719525,3.439987182617216,3.3615005493164234,142.1399993896484,136.64890090942382,137.30900115966796,137.9691014099121,1.0,1.0350838169073115,-0.4110281543093227,1.0,0.4110281543093227,1.0190060264325553,1.0,0.4110281543093227,1.2946583095479727,1.0,-0.4110281543093227,1.0,0.0,4.0,0.913325608,0.1843750907999999,0.996785879,0.8138821706,0.4110281543093227,1
2024-02-05,141.8600006103516,144.6499938964844,141.2100067138672,144.0299987792969,144.0299987792969,8032600.0,1.6514900822719525,2.9185207587748776,2.116750692796236,2.1521641592915994,1.637725242043388,144.26399841308594,148.4019989013672,144.34566650390624,137.7389996846517,127.0490998840332,144.57372512045117,145.8832225156183,143.5963309148573,137.74714840143437,132.25278519285035,145.96590868563192,144.34161610486703,1.6242925807648874,2.819252644137964,-0.0486060715212309,0.0486060715212309,0.0486060715212309,0.0486060715212309,-0.0486060715212309,-0.0486060715212309,0.0486060715212309,0.0486060715212309,-0.0486060715212309,2.3800048828126137,3.3550010681152544,144.6499938964844,134.74469818115227,135.41699829101557,136.08929840087885,1.0,1.0281015183601039,-1.6514900822719525,1.0,1.6514900822719525,1.0159258358914265,1.0,1.6514900822719525,1.3787739712131617,1.0,1.6514900822719525,1.0,1.0,1.0,0.972932994,0.3528365126666666,0.738744199,0.419133224,1.6514900822719525,1
2024-02-06,144.5,144.8099975585938,142.4299926757812,144.1000061035156,144.1000061035156,7286300.0,0.0486060715212309,2.760058045906405,2.1010093170352104,2.127098602840506,1.6342597171238074,143.88800048828125,147.46199951171874,144.4009999593099,138.13966649373373,127.36369995117188,144.41581878147264,145.55900134978145,143.62882608831916,137.95543881789607,132.48738362672492,145.67884674992172,144.32371906772988,1.355127682191835,2.526427651748738,-1.24218820979574,1.24218820979574,1.24218820979574,1.24218820979574,-1.24218820979574,-1.24218820979574,1.24218820979574,1.24218820979574,-1.24218820979574,2.3199920654296875,3.28050079345705,144.8099975585938,137.26899154663084,137.9399917602539,138.6109919738769,1.0,1.021197911048202,-0.0486060715212309,1.0,0.0486060715212309,1.0134386342493351,1.0,0.0486060715212309,1.3136819639625374,1.0,0.0486060715212309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486060715212309,1
2024-02-07,145.1600036621094,145.9499969482422,143.6300048828125,145.8899993896484,145.8899993896484,7361900.0,1.24218820979574,2.680449836886995,2.153239487936119,2.138088136538144,1.638140364847373,143.36400146484374,146.6139999389648,144.4809997558594,138.56949984232585,127.68219993591306,144.90721231753122,145.6191828115754,143.77470823679204,138.21558834483875,132.752781958664,145.71133177141814,144.43973983231643,1.271591939101711,2.2754605092193327,-1.5696711876847609,1.5696711876847609,1.5696711876847609,1.5696711876847609,-1.5696711876847609,-1.5696711876847609,1.5696711876847609,1.5696711876847609,-1.5696711876847609,2.3200073242187784,3.284500885009784,145.9499969482422,137.5928958129883,138.2489959716797,138.9050961303711,1.0,1.0147631881472976,-1.24218820979574,1.0,1.24218820979574,1.0128289223981284,1.0,1.24218820979574,1.2448451980862598,1.0,1.24218820979574,0.0,0.0,1.0,0.001762512,0.001762512,0.986319065,0.986319065,1.24218820979574,1
2024-02-08,146.8500061035156,148.6100006103516,146.2899932861328,148.1799926757812,148.1799926757812,9448700.0,1.5696711876847609,0.7173687438448846,2.250752383182188,2.1524975188271824,1.5959393660454866,144.7779998779297,145.98499908447266,144.57166595458983,138.96899973551433,128.0325998687744,145.99813910361456,146.08478460506737,144.05892013608167,138.54229012618111,133.05827127979504,146.09112575670477,144.716795598499,1.3743301582057654,2.095234439016619,-1.903095872321307,1.903095872321307,1.903095872321307,1.903095872321307,-1.903095872321307,-1.903095872321307,1.903095872321307,1.903095872321307,-1.903095872321307,5.049987792968807,3.3410003662109604,148.6100006103516,138.72409500122066,139.38099517822263,140.03789535522458,1.0,1.0097760036211159,-1.5696711876847609,1.0,1.5696711876847609,1.014062749235327,1.0,1.5696711876847609,0.3187239739054036,-1.0,1.5696711876847609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5696711876847609,-1
