Date_INTU_L01d,Open_INTU_L01d,High_INTU_L01d,Low_INTU_L01d,Close_INTU_L01d,Adj Close_INTU_L01d,Volume_INTU_L01d,Daily_Return_INTU_L01d,Vol5_INTU_L01d,Vol10_INTU_L01d,Vol20_INTU_L01d,Vol60_INTU_L01d,SMA5_INTU_L01d,SMA10_INTU_L01d,SMA30_INTU_L01d,SMA60_INTU_L01d,SMA100_INTU_L01d,EMA5_INTU_L01d,EMA10_INTU_L01d,EMA30_INTU_L01d,EMA60_INTU_L01d,EMA100_INTU_L01d,Short12_INTU_L01d,Long26_INTU_L01d,MACD_INTU_L01d,SIGNAL9_INTU_L01d,Ret5/10_INTU_L01d,Ret10/30_INTU_L01d,Ret30/60_INTU_L01d,Ret30/100_INTU_L01d,Emaret5/10_INTU_L01d,Emaret10/30_INTU_L01d,Emaret30/60_INTU_L01d,Emaret30/100_INTU_L01d,RetMACD_INTU_L01d,DayRange_INTU_L01d,average20r_INTU_L01d,PRVHI_INTU_L01d,HitLevel_INTU_L01d,hitlevel_2_INTU_L01d,hitlevel_1.8_INTU_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,603.4000244140625,612.1199951171875,601.7999877929688,611.3599853515625,611.3599853515625,1147700.0,1.9205051314238957,1.2284361807428577,1.0403662460576244,1.2487109918412311,1.466008511656648,607.1080078125,602.3640075683594,603.67900390625,567.4671676635742,552.475400390625,606.4577881713647,605.9481122489321,597.7061120822849,577.8422803347978,556.1601989112579,605.8273325684949,600.2851533107322,5.542179257762655,7.815706717644869,1.7698258936584974,-1.7698258936584974,1.7698258936584974,1.7698258936584974,-1.7698258936584974,1.7698258936584974,1.7698258936584974,1.7698258936584974,-1.7698258936584974,13.1800537109375,10.009506225585938,612.1199951171875,580.4439190673828,582.3890197753906,584.3341204833985,1.0,1.063813094935114,-1.9205051314238957,1.0,1.9205051314238957,1.0343758711044442,1.0,1.9205051314238957,0.8331521487799181,-1.0,-1.9205051314238957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9205051314238957,1
2024-01-19,614.8800048828125,624.1500244140625,610.969970703125,622.1799926757812,622.1799926757812,1332100.0,1.7698258936584974,1.4329531062355485,1.0543555032280685,1.3091706523594404,1.4731658967528918,609.802001953125,605.9000061035156,605.3590026855469,569.4363342285156,553.5067004394531,611.6985230061703,608.899363235632,599.285072120575,579.2959758213874,557.4675215600604,608.3431264311544,601.9069932636988,6.436133167455523,7.539792007607001,1.354912207884854,1.354912207884854,1.354912207884854,1.354912207884854,-1.354912207884854,1.354912207884854,1.354912207884854,1.354912207884854,-1.354912207884854,6.44000244140625,9.715005493164062,624.1500244140625,590.0990814208984,592.1009826660156,594.1028839111328,1.0,1.0630846089329724,-1.7698258936584974,1.0,1.7698258936584974,1.0345058435298897,1.0,1.7698258936584974,0.8053613952679631,-1.0,-1.7698258936584974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7698258936584974,1
2024-01-22,626.5499877929688,632.4400024414062,626.0,630.6099853515625,630.6099853515625,954400.0,1.354912207884854,1.4908595721573847,1.0772504522248652,1.3222906557143368,1.4787273927029785,613.5640014648437,610.0590026855468,607.5050028483073,571.516167195638,554.6241003417969,618.0023437879677,612.846749074892,601.3060342645098,580.9784023633603,558.9158871796941,611.768797034294,604.0331408257628,7.735656208531282,7.578964847791857,0.8261876744231514,0.8261876744231514,0.8261876744231514,0.8261876744231514,-0.8261876744231514,0.8261876744231514,0.8261876744231514,0.8261876744231514,0.8261876744231514,12.54998779296875,10.070504760742187,632.4400024414062,602.7770123291016,604.7200134277343,606.6630145263672,1.0,1.0629708094335497,-1.354912207884854,1.0,1.354912207884854,1.0349886188857602,1.0,1.354912207884854,0.8146850675904578,-1.0,-1.354912207884854,1.0,0.0,1.0,0.86407131,0.477864843,0.904711902,0.471499864,1.354912207884854,1
2024-01-23,630.5900268554688,636.6900024414062,624.1400146484375,635.8200073242188,635.8200073242188,853500.0,0.8261876744231514,1.0422873546242917,1.0325771907382848,1.3213984812339672,1.3332723661194406,619.9619995117188,613.8030029296875,609.649336751302,574.0626673380534,555.6174005126953,623.941564966718,617.0237051202241,603.5327422038458,582.776487771913,560.4387410439422,615.468983232744,606.3877235293521,9.08125970339188,7.879423818911862,0.0566174935383773,0.0566174935383773,0.0566174935383773,0.0566174935383773,-0.0566174935383773,0.0566174935383773,0.0566174935383773,0.0566174935383773,0.0566174935383773,9.92999267578125,10.193502807617188,636.6900024414062,610.2848919677734,612.2989929199218,614.3130938720703,1.0,1.0619909139506756,0.8261876744231514,1.0,0.8261876744231514,1.0356161493599179,1.0,0.8261876744231514,0.7814275598183137,-1.0,-0.8261876744231514,1.0,0.0,2.0,0.594887435,0.2092486743333333,0.977086484,0.6595158776666666,0.8261876744231514,1
2024-01-24,641.75,644.72998046875,634.7999877929688,636.1799926757812,636.1799926757812,1017300.0,0.0566174935383773,0.7605673523688558,1.0282724561951024,1.3185804616426735,1.3249635755435647,627.2299926757812,616.9030029296875,611.7253356933594,576.6748336791992,556.5734002685547,628.0210408697392,620.5066664939618,605.6390164278416,584.527422358925,561.9385678089291,618.6552923778268,608.5945582809394,10.06073409688736,8.315685874506961,0.8346690590283784,0.8346690590283784,0.8346690590283784,0.8346690590283784,-0.8346690590283784,0.8346690590283784,0.8346690590283784,0.8346690590283784,0.8346690590283784,12.39996337890625,10.533499145507813,644.72998046875,614.2642962646485,616.3029968261719,618.3416973876953,1.0,1.0607803565668665,0.0566174935383773,1.0,0.0566174935383773,1.0361173715062304,1.0,0.0566174935383773,0.7798329234410857,-1.0,-0.0566174935383773,0.0,1.0,0.0,0.020685561,0.020685561,0.314244956,0.314244956,0.0566174935383773,1
2024-01-25,649.469970703125,649.469970703125,637.0700073242188,641.489990234375,641.489990234375,1043400.0,0.8346690590283784,0.6444243148078437,1.0334529919889346,1.3286723799428066,1.3242992777201426,633.2559936523437,620.1820007324219,613.5530029296875,579.3743336995443,557.5702001953125,632.5106906579512,624.3218162649459,607.951982479876,586.3950475351693,563.5138435005221,622.1683228172957,611.0312569441569,11.137065873138797,8.879961874233329,-0.0202660812782131,-0.0202660812782131,-0.0202660812782131,-0.0202660812782131,0.0202660812782131,-0.0202660812782131,-0.0202660812782131,-0.0202660812782131,-0.0202660812782131,6.489990234375,10.480999755859376,649.469970703125,621.5562823486329,623.6629821777344,625.769682006836,0.0,1.0589923771940297,0.8346690590283784,1.0,0.8346690590283784,1.0367617957131772,1.0,0.8346690590283784,0.7778087417105939,-1.0,-0.8346690590283784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346690590283784,1
2024-01-26,642.7999877929688,646.2000122070312,639.7100219726562,641.3599853515625,641.3599853515625,770900.0,-0.0202660812782131,0.5821456275281862,1.034722087522335,1.322828700936223,1.3169227385811084,637.0919921875,623.4469970703125,615.1256693522135,581.938666788737,558.4878002929687,635.4604555558217,627.4196651897853,610.1073375038559,588.1971766439035,565.0553512599486,625.120886284106,613.2778294187796,11.843056865326387,9.472580872451942,1.7961861972002016,1.7961861972002016,1.7961861972002016,1.7961861972002016,-1.7961861972002016,1.7961861972002016,1.7961861972002016,1.7961861972002016,1.7961861972002016,11.92999267578125,10.882998657226562,646.2000122070312,626.4117712402344,628.5079711914062,630.6041711425781,1.0,1.0570283510229859,-0.0202660812782131,1.0,-0.0202660812782131,1.0372496872306765,1.0,-0.0202660812782131,0.7822041408611845,-1.0,0.0202660812782131,0.0,0.0,1.0,0.021282315,0.021282315,0.97670126,0.97670126,-0.0202660812782131,1
2024-01-29,643.0,654.02001953125,642.0900268554688,652.8800048828125,652.8800048828125,869200.0,1.7961861972002016,0.7362742040313093,1.1093537969185348,1.3733578800384174,1.321031843100202,641.54599609375,627.5549987792969,616.5476704915365,584.5708333333333,559.5108001708984,641.266971998152,632.0488178612447,612.8668644315306,590.317925110753,566.7944533118864,629.3915199146761,616.2113238975968,13.18019601707931,10.214103901377417,-0.7903495498554425,-0.7903495498554425,-0.7903495498554425,-0.7903495498554425,0.7903495498554425,-0.7903495498554425,-0.7903495498554425,-0.7903495498554425,-0.7903495498554425,6.010009765625,10.764999389648438,654.02001953125,622.2574151611328,624.4340148925781,626.6106146240235,0.0,1.0547013900366276,1.7961861972002016,1.0,1.7961861972002016,1.0381979580182106,1.0,1.7961861972002016,0.8077674530745783,-1.0,-1.7961861972002016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7961861972002016,1
2024-01-30,647.8900146484375,652.1400146484375,646.1300048828125,647.719970703125,647.719970703125,1114600.0,-0.7903495498554425,0.98065124151512,1.0167255175758034,1.3833018202368477,1.3139746804820782,643.9259887695313,631.943994140625,618.0990030924479,587.2133326212565,560.4784997558594,643.4179715664764,634.8981183779501,615.1154519329239,592.1999593924701,568.3969388047822,632.2112815744375,618.5452977350433,13.665983839394244,10.904479888980784,-2.530407329496005,-2.530407329496005,-2.530407329496005,-2.530407329496005,2.530407329496005,-2.530407329496005,-2.530407329496005,-2.530407329496005,-2.530407329496005,16.32000732421875,10.409500122070312,652.1400146484375,630.3370208740234,632.4900207519531,634.6430206298828,0.0,1.052597018418027,-0.7903495498554425,1.0,-0.7903495498554425,1.0386955321036537,1.0,-0.7903495498554425,0.7349990455457657,-1.0,0.7903495498554425,1.0,0.0,0.0,0.989849567,0.989849567,0.006749624,0.006749624,-0.7903495498554425,1
2024-01-31,641.8300170898438,642.530029296875,626.2100219726562,631.3300170898438,631.3300170898438,1208500.0,-2.530407329496005,1.6469755643004511,1.3972415735486634,1.273489783760568,1.3483002994978357,642.9559936523438,635.0929931640625,618.8596700032552,589.396332804362,561.2557000732422,639.3886534075989,634.2493726892035,616.1615529107897,593.4829121038593,569.6431383747835,632.0757024229615,619.4923139835471,12.58338843941442,11.240261599067512,0.2423404907581041,0.2423404907581041,0.2423404907581041,0.2423404907581041,-0.2423404907581041,0.2423404907581041,0.2423404907581041,0.2423404907581041,0.2423404907581041,11.67999267578125,10.544998168945312,642.530029296875,629.2391143798828,631.3210144042969,633.4029144287109,1.0,1.0499890066480495,-2.530407329496005,1.0,-2.530407329496005,1.0382127949169355,1.0,-2.530407329496005,1.0971753298425848,1.0,2.530407329496005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.530407329496005,1
2024-02-01,631.52001953125,634.8800048828125,623.2000122070312,632.8599853515625,632.8599853515625,1034100.0,0.2423404907581041,1.579061338151801,1.30854516365895,1.1505746367190666,1.34472957513772,641.2299926757812,637.2429931640625,619.3406697591146,591.6354990641277,562.0786999511719,637.2124307222534,633.9967568096323,617.2388711327751,594.7739636857513,570.8949571267989,632.196361335054,620.4825118626593,11.713849472394712,11.334979173732954,1.0618512615469249,1.0618512615469249,1.0618512615469249,1.0618512615469249,-1.0618512615469249,1.0618512615469249,1.0618512615469249,1.0618512615469249,1.0618512615469249,14.31005859375,10.82550048828125,634.8800048828125,619.3310333251953,621.4400329589844,623.5490325927734,1.0,1.04682810740534,0.2423404907581041,1.0,0.2423404907581041,1.0377704957153995,1.0,0.2423404907581041,1.1372970704363394,1.0,0.2423404907581041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423404907581041,1
2024-02-02,628.219970703125,642.530029296875,628.219970703125,639.5800170898438,639.5800170898438,1287300.0,1.0618512615469249,1.690446846228976,1.2408304317098848,1.1317946728628714,1.347379966123245,640.8739990234375,638.9829956054688,619.9446695963542,593.9534993489583,562.9815002441406,638.0016261781169,635.0118950423979,618.6802353880698,596.2430146170329,572.2550573240869,633.3323083742524,621.8971418794878,11.435166494764644,11.355016637939292,0.1594731650208004,0.1594731650208004,0.1594731650208004,0.1594731650208004,-0.1594731650208004,0.1594731650208004,0.1594731650208004,0.1594731650208004,0.1594731650208004,12.5799560546875,11.153500366210938,642.530029296875,611.0639038085938,613.22900390625,615.3941040039062,1.0,1.0437596045412396,1.0618512615469249,1.0,1.0618512615469249,1.0376309998121291,1.0,1.0618512615469249,1.0963388160956862,1.0,1.0618512615469249,0.0,0.0,1.0,0.001278725,0.001278725,0.995865703,0.995865703,1.0618512615469249,1
2024-02-05,638.6799926757812,641.8599853515625,629.280029296875,640.5999755859375,640.5999755859375,1007900.0,0.1594731650208004,1.3738217004501712,1.1823100478174704,1.133445656646863,1.314585928222337,638.4179931640625,639.9819946289062,620.7743347167968,596.0649993896484,563.9275,638.8677426473905,636.0279096866778,620.094412175029,597.6973412061773,573.6084220421433,634.450411022204,623.2825369688545,11.167874053349465,11.317588121021329,0.8273474859440966,-0.8273474859440966,-0.8273474859440966,-0.8273474859440966,0.8273474859440966,-0.8273474859440966,-0.8273474859440966,-0.8273474859440966,0.8273474859440966,14.89996337890625,11.466998291015624,641.8599853515625,617.992328491211,620.2230285644531,622.4537286376953,0.0,1.041454095362838,0.1594731650208004,1.0,0.1594731650208004,1.0374722613348983,1.0,0.1594731650208004,1.0431113665521166,1.0,0.1594731650208004,0.0,1.0,0.0,0.025037503,0.025037503,0.16436772,0.16436772,0.1594731650208004,1
2024-02-06,644.5900268554688,645.8499755859375,630.9500122070312,635.2999877929688,635.2999877929688,908600.0,-0.8273474859440966,1.376738765408024,1.194912831918954,1.1318115223710643,1.3128412746971638,635.9339965820312,639.9299926757812,621.2513346354167,597.9469991048177,564.8609997558593,637.6784910292499,635.8955602514579,621.0754170536057,598.9302148647606,574.830037205526,634.5811151407833,624.1727185113815,10.40839662940175,11.135749822697411,-1.2387840812854178,1.2387840812854178,1.2387840812854178,1.2387840812854178,-1.2387840812854178,1.2387840812854178,1.2387840812854178,1.2387840812854178,-1.2387840812854178,12.33001708984375,11.253500366210938,645.8499755859375,616.6325891113281,618.9259887695313,621.2193884277344,1.0,1.0389739150217123,0.8273474859440966,1.0,-0.8273474859440966,1.0369745951017775,1.0,-0.8273474859440966,1.0557524890855474,1.0,-0.8273474859440966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8273474859440966,1
2024-02-07,640.5399780273438,649.3099975585938,636.97998046875,643.1699829101562,643.1699829101562,970400.0,1.2387840812854178,0.8257689494426199,1.2581314699690125,1.1359894340889702,1.295430269860801,638.3019897460938,640.6289916992188,621.8880004882812,600.0908325195312,565.8166998291016,639.5089883228854,637.2181825530395,622.5008729153187,600.3806990629703,576.1833034571029,635.9024794129945,625.5799232816611,10.322556131333386,10.973111084424607,-1.53925473469203,1.53925473469203,1.53925473469203,1.53925473469203,-1.53925473469203,1.53925473469203,1.53925473469203,1.53925473469203,-1.53925473469203,11.07000732421875,11.29000244140625,649.3099975585938,621.0922747802734,623.3429748535157,625.5936749267578,1.0,1.0363231144145844,-1.2387840812854178,1.0,1.2387840812854178,1.0368435792271005,1.0,1.2387840812854178,1.1075203978265842,1.0,1.2387840812854178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387840812854178,1
2024-02-08,646.4299926757812,654.239990234375,643.1699829101562,653.0700073242188,653.0700073242188,1005700.0,1.53925473469203,0.965533272446042,1.320979545194266,1.1677336835454075,1.2657634717162418,642.343994140625,641.7869934082031,622.8286682128906,602.1604990641276,566.9665997314453,644.0293279899965,640.1003325114357,624.4730751352478,602.1082173666177,577.7058124445705,638.5436375531829,627.6162258033321,10.927411749850762,10.96397121750984,0.7793905344340166,0.7793905344340166,0.7793905344340166,0.7793905344340166,-0.7793905344340166,0.7793905344340166,0.7793905344340166,0.7793905344340166,-0.7793905344340166,8.1400146484375,10.939004516601562,654.239990234375,624.4719921875,626.7299926757812,628.9879931640625,1.0,1.03432335595059,-1.53925473469203,1.0,1.53925473469203,1.0371442493617593,1.0,1.53925473469203,1.1312335713255972,1.0,1.53925473469203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53925473469203,1
2024-02-09,657.530029296875,662.8300170898438,654.6900024414062,658.1599731445312,658.1599731445312,1005100.0,0.7793905344340166,0.942254031916954,1.331205874615573,1.1681603190997971,1.266478385777864,646.0599853515625,643.4669921875,623.7966674804687,604.2601654052735,568.1980993652344,648.7395430415081,643.3839035356348,626.6464233939113,603.9459798511396,579.2989641415994,641.5615353364673,629.8787256063839,11.682809730083363,11.107738920024545,-0.1777657344560701,-0.1777657344560701,-0.1777657344560701,-0.1777657344560701,0.1777657344560701,-0.1777657344560701,-0.1777657344560701,-0.1777657344560701,-0.1777657344560701,7.8299560546875,10.935003662109375,662.8300170898438,630.1741802978515,632.3619812011718,634.5497821044922,0.0,1.0323312758207257,-0.7793905344340166,1.0,0.7793905344340166,1.0375868774693506,1.0,0.7793905344340166,1.1395746395849342,1.0,0.7793905344340166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7793905344340166,1
