Date_NVDA_L01d,Open_NVDA_L01d,High_NVDA_L01d,Low_NVDA_L01d,Close_NVDA_L01d,Adj Close_NVDA_L01d,Volume_NVDA_L01d,Daily_Return_NVDA_L01d,Vol5_NVDA_L01d,Vol10_NVDA_L01d,Vol20_NVDA_L01d,Vol60_NVDA_L01d,SMA5_NVDA_L01d,SMA10_NVDA_L01d,SMA30_NVDA_L01d,SMA60_NVDA_L01d,SMA100_NVDA_L01d,EMA5_NVDA_L01d,EMA10_NVDA_L01d,EMA30_NVDA_L01d,EMA60_NVDA_L01d,EMA100_NVDA_L01d,Short12_NVDA_L01d,Long26_NVDA_L01d,MACD_NVDA_L01d,SIGNAL9_NVDA_L01d,Ret5/10_NVDA_L01d,Ret10/30_NVDA_L01d,Ret30/60_NVDA_L01d,Ret30/100_NVDA_L01d,Emaret5/10_NVDA_L01d,Emaret10/30_NVDA_L01d,Emaret30/60_NVDA_L01d,Emaret30/100_NVDA_L01d,RetMACD_NVDA_L01d,DayRange_NVDA_L01d,average20r_NVDA_L01d,PRVHI_NVDA_L01d,HitLevel_NVDA_L01d,hitlevel_2_NVDA_L01d,hitlevel_1.8_NVDA_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,572.5999755859375,576.0,561.0700073242188,571.0700073242188,571.0700073242188,49165000.0,1.880359209401328,1.4981458208272482,1.966860508363969,2.0976821987798986,2.069554648982629,558.147998046875,535.9120056152344,500.2613342285157,480.4006673177083,467.79360137939454,557.1379470056947,541.1798461867758,509.80122811553895,489.14334280320014,468.7660119231778,536.1368089399826,513.9367003683202,22.20010857166244,15.403791063575095,4.174613535040306,4.174613535040306,4.174613535040306,4.174613535040306,-4.174613535040306,4.174613535040306,4.174613535040306,4.174613535040306,4.174613535040306,22.75,13.822496032714849,576.0,535.9175320434571,538.5350311279296,541.1525302124023,1.0,1.069406107209211,1.880359209401328,1.0,1.880359209401328,1.0875388043258691,1.0,1.880359209401328,0.9376351239038873,-1.0,1.880359209401328,3.0,1.0,4.0,0.974980116,0.327247856625,0.997998059,0.52072703975,,
2024-01-19,579.8900146484375,595.0,572.25,594.9099731445312,594.9099731445312,54210300.0,4.174613535040306,2.051209802576208,2.059605986299319,2.19895112235777,2.079056523002444,567.4859985351562,547.4050018310547,504.5696665445964,483.1533335367839,469.14090118408205,569.728622385307,550.9489601790949,515.292114891603,492.6111011750471,471.2639121453829,545.1788342022209,519.9347205739655,25.244113628255377,17.371855576511155,0.2739918569858126,0.2739918569858126,0.2739918569858126,0.2739918569858126,-0.2739918569858126,0.2739918569858126,0.2739918569858126,0.2739918569858126,0.2739918569858126,12.6099853515625,13.502496337890628,595.0,545.5905087280273,548.3550079345703,551.1195071411132,1.0,1.0755183896161993,4.174613535040306,1.0,4.174613535040306,1.0934257888446963,1.0,4.174613535040306,0.9366310898674994,-1.0,-4.174613535040306,3.0,1.0,21.0,0.991135597,0.1190122973599999,0.998028457,0.8244135677600001,,
2024-01-22,600.489990234375,603.3099975585938,590.7000122070312,596.5399780273438,596.5399780273438,45295500.0,0.2739918569858126,1.950964969565922,2.1454394904672403,2.0026925093125216,2.074899840533345,577.3739990234375,557.9619995117188,509.2866658528646,485.81849975585936,470.4228009033203,578.6657409326526,559.2382361515038,520.5339125132637,496.0186053341388,473.7446263212633,553.0805486368552,525.6091840890306,27.471364547824574,19.39175737077384,0.3671174643899333,0.3671174643899333,0.3671174643899333,0.3671174643899333,-0.3671174643899333,0.3671174643899333,0.3671174643899333,0.3671174643899333,0.3671174643899333,13.25,13.82699584960938,603.3099975585938,565.2945080566407,567.9950073242187,570.6955065917969,1.0,1.0826147560766968,0.2739918569858126,1.0,0.2739918569858126,1.0987647850601072,1.0,0.2739918569858126,1.0712775328668505,1.0,-0.2739918569858126,5.0,7.0,28.0,0.992478013,0.12522939355,0.997766733,0.6903469571749999,,
2024-01-23,595.7000122070312,599.0999755859375,585.8499755859375,598.72998046875,598.72998046875,29465400.0,0.3671174643899333,1.8735522810881475,1.5147895171878063,2.001393762830078,1.9747491001123656,584.3559936523437,565.5819946289063,513.7123321533203,488.8341659545898,471.5317007446289,585.3538207780184,566.418553300094,525.578820123295,499.386191404126,476.2195838291343,560.1035381494544,531.0255393764172,29.07799877303717,21.32900565122651,2.486933197629422,2.486933197629422,2.486933197629422,2.486933197629422,-2.486933197629422,2.486933197629422,2.486933197629422,2.486933197629422,2.486933197629422,29.1099853515625,14.82449645996094,599.0999755859375,572.8906066894531,575.656005859375,578.4214050292969,1.0,1.0894544976341591,0.3671174643899333,1.0,0.3671174643899333,1.1036480606221155,1.0,0.3671174643899333,0.7568673118306378,-1.0,0.3671174643899333,0.0,0.0,4.0,0.004710522,0.003028983,0.996735394,0.98563647275,,
2024-01-24,603.0399780273438,628.489990234375,599.3800048828125,613.6199951171875,613.6199951171875,56027100.0,2.486933197629422,1.6195893428126042,1.5532151938698415,2.0001425368853867,1.9141396381574671,594.9739868164063,573.8039916992187,518.3309987386068,492.3401657104493,472.7415005493164,594.7758788910749,575.0006336304746,531.2588959293527,503.13156201766895,478.9403840526601,568.3368392214134,537.1436472090669,31.193192012346454,23.3018429234505,0.4155646512923295,0.4155646512923295,0.4155646512923295,0.4155646512923295,-0.4155646512923295,0.4155646512923295,0.4155646512923295,0.4155646512923295,0.4155646512923295,18.69000244140625,15.438996887207034,628.489990234375,566.4860833740235,569.4509826660156,572.4158819580078,1.0,1.0964364206153179,2.486933197629422,1.0,2.486933197629422,1.1092380463597324,1.0,2.486933197629422,0.7765522532651605,-1.0,-2.486933197629422,0.0,3.0,10.0,0.406124711,0.0541710416153846,0.996915698,0.7756896157692308,,
2024-01-25,623.5,627.1900024414062,608.5,616.1699829101562,616.1699829101562,48277700.0,0.4155646512923295,1.7378571197677852,1.5559189758968628,2.0065938465382818,1.914181400585916,603.9939819335938,581.0709899902344,523.3276652018229,495.8596654256185,473.96770050048826,601.9072468974354,582.485969863144,536.7370305732755,506.83773975184886,481.6578018518184,575.6957844042969,542.997449853592,32.698334550704885,25.181141248901376,-0.9510338890391784,-0.9510338890391784,-0.9510338890391784,-0.9510338890391784,0.9510338890391784,-0.9510338890391784,-0.9510338890391784,-0.9510338890391784,-0.9510338890391784,12.10003662109375,15.746499633789062,627.1900024414062,594.5241970825195,597.6119964599609,600.6997958374023,0.0,1.1041420431164672,0.4155646512923295,1.0,0.4155646512923295,1.1143534445195227,1.0,0.4155646512923295,0.7754030436109877,-1.0,-0.4155646512923295,0.0,0.0,1.0,0.020348364,0.020348364,0.95147866,0.95147866,,
2024-01-26,609.5999755859375,617.8300170898438,605.72998046875,610.3099975585938,610.3099975585938,39030900.0,-0.9510338890391784,1.2376950041904229,1.7075486892408014,2.052784008780617,1.922344565682226,607.0739868164062,587.2799926757813,527.7856648763021,499.1713322957357,475.2199005126953,604.7081637844882,587.5448839895894,541.4836736045864,510.23027279469295,484.2053700836357,581.0210479664964,547.983564498407,33.03748346808948,26.752409692739,2.3496300098036675,2.3496300098036675,2.3496300098036675,2.3496300098036675,-2.3496300098036675,2.3496300098036675,2.3496300098036675,2.3496300098036675,2.3496300098036675,15.82000732421875,16.301499938964845,617.8300170898438,592.5477032470703,595.6970031738281,598.8463031005859,1.0,1.1106135587059713,-0.9510338890391784,1.0,-0.9510338890391784,1.1182934082516622,1.0,-0.9510338890391784,0.831820923164298,-1.0,0.9510338890391784,0.0,2.0,0.0,0.011521223,0.011521223,0.095040105,0.095040105,,
2024-01-29,612.3200073242188,624.8900146484375,609.0700073242188,624.6500244140625,624.6500244140625,34873300.0,2.3496300098036675,1.4627963788543992,1.683007052808859,2.060821119724212,1.9225766784201483,612.69599609375,595.0349975585938,532.5779988606771,502.7854995727539,476.6116006469727,611.355450661013,594.2912731576754,546.8492446245527,513.9817400609018,486.9864523476045,587.7331981891989,553.6625615291963,34.070636660002606,28.216055086191723,0.4946715279825636,0.4946715279825636,0.4946715279825636,0.4946715279825636,-0.4946715279825636,0.4946715279825636,0.4946715279825636,0.4946715279825636,0.4946715279825636,12.33001708984375,16.295001220703124,624.8900146484375,581.9667172241211,585.227017211914,588.487317199707,1.0,1.1174255895948257,2.3496300098036675,1.0,2.3496300098036675,1.1229249643154733,1.0,2.3496300098036675,0.8166681895389767,-1.0,-2.3496300098036675,3.0,3.0,16.0,0.986316621,0.135563278590909,0.996577084,0.7324311408636365,,
2024-01-30,629.0,634.9299926757812,622.5999755859375,627.739990234375,627.739990234375,41073500.0,0.4946715279825636,1.4515150644082622,1.586112402921673,2.0487517719056982,1.8803596091953767,618.497998046875,601.4269958496094,537.3859985351562,506.1936660766602,478.1829006958008,616.8169638521338,600.3728580807117,552.0680024058316,517.711518755114,489.7736511176396,593.8880892730722,559.1497784703207,34.73831080275147,29.520506229503678,-1.9864865863443195,-1.9864865863443195,-1.9864865863443195,-1.9864865863443195,1.9864865863443195,-1.9864865863443195,-1.9864865863443195,-1.9864865863443195,-1.9864865863443195,15.69000244140625,16.22950134277344,634.9299926757812,589.0410119628906,592.3000122070313,595.5590124511718,0.0,1.123808479460912,0.4946715279825636,1.0,0.4946715279825636,1.1271900829006203,1.0,0.4946715279825636,0.7741847619959887,-1.0,-0.4946715279825636,2.0,3.0,5.0,0.989826322,0.2029968989,0.997969568,0.4579080707,,
2024-01-31,614.4000244140625,622.6900024414062,607.0,615.27001953125,615.27001953125,45379500.0,-1.9864865863443195,1.6407291174177472,1.798499164160313,1.9785728850801343,1.890435313321818,618.8280029296875,606.9009948730469,541.5983327229818,509.1971664428711,479.7115008544922,616.3013157451726,603.0814328899005,556.1455518977941,520.9101581248234,492.2587277198893,597.1776170050996,563.3068333637228,33.87078364137676,30.39056171187829,2.437953991554457,2.437953991554457,2.437953991554457,2.437953991554457,-2.437953991554457,2.437953991554457,2.437953991554457,2.437953991554457,2.437953991554457,15.40997314453125,16.568000793457028,622.6900024414062,599.2250897216796,602.4709899902343,605.716890258789,1.0,1.1290084389435169,-1.9864865863443195,1.0,-1.9864865863443195,1.1297830197421272,1.0,-1.9864865863443195,0.9089880780851153,-1.0,1.9864865863443195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-01,621.0,631.9099731445312,616.5,630.27001953125,630.27001953125,36914600.0,2.437953991554457,1.965967871665167,1.83872368080411,1.904270302830206,1.869055398391579,621.6480102539062,612.82099609375,545.9150004069011,512.2008336385092,481.4570010375977,620.9575503405317,608.0248122792368,560.9277756160816,524.4957273512636,494.991624587441,602.2687558552766,568.2670693761322,34.00168647914438,31.112786665331512,4.970878367019345,4.970878367019345,4.970878367019345,4.970878367019345,-4.970878367019345,4.970878367019345,4.970878367019345,4.970878367019345,4.970878367019345,29.0999755859375,17.526998901367186,631.9099731445312,586.2404006958008,589.5540008544922,592.8676010131836,1.0,1.133881113433575,2.437953991554457,1.0,2.437953991554457,1.1332065993714464,1.0,2.437953991554457,0.9655791397215627,-1.0,-2.437953991554457,2.0,4.0,6.0,0.88056463,0.1604271785833333,0.993646145,0.4966919184166666,,
2024-02-02,639.739990234375,666.0,636.9000244140625,661.5999755859375,661.5999755859375,47578000.0,4.970878367019345,2.583473916855544,2.001233431280301,2.055794115633914,1.9486835374838565,631.906005859375,619.4899963378906,551.4336659749349,515.6023330688477,483.5552008056641,634.5050254223337,617.7657510622732,567.4227562592981,528.9909486048595,498.2907998547379,611.3966358138398,575.180617984266,36.21601782957384,32.133432898179976,4.794442700846355,4.794442700846355,4.794442700846355,4.794442700846355,-4.794442700846355,4.794442700846355,4.794442700846355,4.794442700846355,4.794442700846355,22.91998291015625,18.05249786376953,666.0,593.3505755615234,596.8559753417969,600.3613751220703,1.0,1.1403737671649001,4.970878367019345,1.0,4.970878367019345,1.1387381754283115,1.0,4.970878367019345,0.9734600444963385,-1.0,-4.970878367019345,3.0,6.0,9.0,0.96606344,0.1407883818333333,0.997950375,0.5464908803888888,,
2024-02-05,682.25,694.969970703125,672.0499877929688,693.3200073242188,693.3200073242188,68007800.0,4.794442700846355,2.953120638570486,2.287523268418276,2.1707197096170976,2.021047033877432,645.6400024414063,629.1679992675781,558.5073333740235,519.4985000610352,486.001400756836,654.1100193896287,631.5028885644451,575.5451595538092,534.3787865956581,502.152764359084,624.0002314308213,583.9316838612995,40.0685475695218,33.72045583244834,-1.5995538479077378,-1.5995538479077378,-1.5995538479077378,-1.5995538479077378,1.5995538479077378,-1.5995538479077378,-1.5995538479077378,-1.5995538479077378,-1.5995538479077378,34.53997802734375,18.381497192382813,694.969970703125,626.284504699707,629.8950042724609,633.5055038452149,0.0,1.1491887317696534,4.794442700846355,1.0,4.794442700846355,1.1461555136282056,1.0,4.794442700846355,1.053808678422965,1.0,-4.794442700846355,2.0,5.0,33.0,0.972932994,0.102458044275,0.997819781,0.763550763675,,
2024-02-06,696.2999877929688,697.5399780273438,663.0,682.22998046875,682.22998046875,68311100.0,-1.5995538479077378,3.365014382189892,2.476135737785318,1.9978975052240384,2.040949320084424,656.5380004882812,637.5179992675781,564.9183329264323,523.1066665649414,488.27520050048827,663.4833397493359,640.7259961834096,582.4280512257409,539.2263667226447,505.7186498266021,632.9586543597334,591.2130391655551,41.7456151941783,35.32548770479433,2.749807294123204,2.749807294123204,2.749807294123204,2.749807294123204,-2.749807294123204,2.749807294123204,2.749807294123204,2.749807294123204,2.749807294123204,26.20001220703125,18.3739990234375,697.5399780273438,654.5306768798828,658.2069763183594,661.8832757568359,1.0,1.1569670799323493,-1.5995538479077378,1.0,-1.5995538479077378,1.151683948032054,1.0,-1.5995538479077378,1.2393707541607102,1.0,-1.5995538479077378,1.0,0.0,0.0,0.617094994,0.617094994,0.353964716,0.353964716,,
2024-02-07,683.1900024414062,702.2000122070312,676.0,700.989990234375,700.989990234375,49557500.0,2.749807294123204,2.650311310645463,2.491000263526628,2.0209487024421504,2.05867885230085,673.6819946289063,646.2549987792969,572.0079996744792,526.9648330688476,490.7270004272461,675.9855565776822,651.6830860108579,590.0772085811366,544.530092083685,509.5854090425976,643.4250137250629,599.3446651706529,44.080348554409966,37.07645987471746,-0.6533641212640465,-0.6533641212640465,-0.6533641212640465,-0.6533641212640465,0.6533641212640465,-0.6533641212640465,-0.6533641212640465,-0.6533641212640465,-0.6533641212640465,13.3900146484375,18.48800048828125,702.2000122070312,657.1171801757813,660.7919799804688,664.4667797851563,0.0,1.1656338436166476,2.749807294123204,1.0,2.749807294123204,1.1579554636184854,1.0,2.749807294123204,1.2325895558439752,1.0,2.749807294123204,0.0,0.0,1.0,0.014204506,0.014204506,0.587202549,0.587202549,,
2024-02-08,700.739990234375,707.9400024414062,694.5499877929688,696.4099731445312,696.4099731445312,41442200.0,-0.6533641212640465,3.0487955598988523,2.55841482450147,2.060890923351341,2.0441682185703463,686.9099853515625,654.2789978027344,578.7953318277995,530.5158325195313,493.3011001586914,682.7936954332986,659.8152473078894,596.9373869400653,549.509760315188,513.2849053614477,651.5765459434426,606.5346879835328,45.04185795990986,38.66953949175594,3.5783582812276373,3.5783582812276373,3.5783582812276373,3.5783582812276373,-3.5783582812276373,3.5783582812276373,3.5783582812276373,3.5783582812276373,3.5783582812276373,19.72998046875,18.58149719238281,707.9400024414062,661.5264111328125,665.2240112304687,668.921611328125,1.0,1.1733104419219929,-0.6533641212640465,1.0,-0.6533641212640465,1.162974754770376,1.0,-0.6533641212640465,1.2414120492806457,1.0,-0.6533641212640465,2.0,2.0,8.0,0.773487985,0.1344859673333333,0.995067239,0.6607277554166667,,
2024-02-09,705.3300170898438,721.8499755859375,702.1199951171875,721.3300170898438,721.3300170898438,43663700.0,3.5783582812276373,2.7660416172820845,2.524054518606079,2.121492581103841,2.0792599207689277,698.8559936523437,665.3809997558594,586.3673319498698,534.4346659342448,496.1178002929688,695.6391359854804,670.9997509046083,604.9627179174704,555.14321135698,517.4046105441882,662.3078491967351,615.0380456951114,47.26980350162376,40.38959229372951,0.1594226431260546,0.1594226431260546,0.1594226431260546,0.1594226431260546,-0.1594226431260546,0.1594226431260546,0.1594226431260546,0.1594226431260546,0.1594226431260546,33.6099853515625,19.94199523925781,721.8499755859375,667.0607086181641,670.7770080566406,674.4933074951172,1.0,1.1819114968332252,3.5783582812276373,1.0,3.5783582812276373,1.169225603307229,1.0,3.5783582812276373,1.1897541104257738,1.0,3.5783582812276373,1.0,2.0,14.0,0.489465743,0.0365882448823529,0.997972548,0.8312492397647059,,
